condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
91,NG,sigma[2],200,200,0.011648391001764544,0.011648391001764544,0.905,0.07296936381192488,0.08139153700556234,-0.008422173193637458,0,0,1.0010072174408169
91,SG,alpha[1],200,200,-1.302261637593195,-0.32556540939829876,0.74,2.3289916517751585,2.2787856291601245,0.05020602261503404,0.545,0.085,1.0049869188971334
91,SG,alpha[2],200,200,-0.9106061758281949,-0.22765154395704873,0.76,2.7783844255553563,2.6949167031733983,0.08346772238195799,0.545,0.085,1.0049869188971334
91,SG,mu[1],200,200,-0.004930520979793604,-0.004930520979793604,0.93,0.0985058592839766,0.11670832117265724,-0.018202461888680646,0.545,0.085,1.0049869188971334
91,SG,mu[2],200,200,0.005203293358428081,0.005203293358428081,0.925,0.09987902611093248,0.10847494755441524,-0.008595921443482757,0.545,0.085,1.0049869188971334
91,SG,omega[1],200,200,-0.25588630659123235,-0.16200421542351842,0.75,0.18819520940343562,0.21045547986814622,-0.022260270464710602,0.545,0.085,1.0049869188971334
91,SG,omega[2],200,200,-0.20776650444609304,-0.1315390807443447,0.805,0.18789612108568848,0.2172974527695094,-0.02940133168382092,0.545,0.085,1.0049869188971334
91,SG,phi11,200,200,-0.03957722584517786,-0.07195859244577792,0.945,0.08613181119652558,0.07789471789294888,0.008237093303576692,0.545,0.085,1.0049869188971334
91,SG,phi12,200,200,-0.0017954048317345994,-0.017954048317345987,0.94,0.0978166418902055,0.10120687032945502,-0.0033902284392495208,0.545,0.085,1.0049869188971334
91,SG,phi21,200,200,-0.007487541054335645,-0.07487541054335645,0.98,0.08628293965795376,0.07249433191973013,0.01378860773822363,0.545,0.085,1.0049869188971334
91,SG,phi22,200,200,-0.02681065952991701,-0.10724263811966804,0.915,0.09843482458963905,0.10207411230882932,-0.003639287719190268,0.545,0.085,1.0049869188971334
91,SG,rho,200,200,-0.0398403282616577,-0.0796806565233154,0.945,0.07776773191323443,0.0716531414309085,0.006114590482325918,0.545,0.085,1.0049869188971334
92,NG,mu[1],200,200,-0.01416915324701825,-0.01416915324701825,0.92,0.1026601610237898,0.10451063204742178,-0.0018504710236319777,0,0,1.0010143142138854
92,NG,mu[2],200,200,-0.005337623678556241,-0.005337623678556241,0.925,0.10203488510966303,0.10805210603591621,-0.006017220926253175,0,0,1.0010143142138854
92,NG,phi11,200,200,-0.03411811544551103,-0.062032937173656405,0.955,0.09502063814295461,0.08989248576292329,0.005128152380031323,0,0,1.0010143142138854
92,NG,phi12,200,200,-1.1260979821705381e-4,-0.0011260979821705404,0.96,0.11137231994141604,0.10045101203410384,0.010921307907312203,0,0,1.0010143142138854
92,NG,phi21,200,200,-0.015005993789260728,-0.15005993789260727,0.95,0.09474214053508785,0.09529131816919977,-5.491776341119137e-4,0,0,1.0010143142138854
92,NG,phi22,200,200,-0.026126860091386435,-0.10450744036554574,0.94,0.11022878838480467,0.1116314142145598,-0.0014026258297551303,0,0,1.0010143142138854
92,NG,rho,200,200,-0.04006267066236982,-0.08012534132473964,0.93,0.07852395283159797,0.08033760734750407,-0.0018136545159061074,0,0,1.0010143142138854
92,NG,sigma[1],200,200,0.0013859557048784938,0.0013859557048784938,0.945,0.07216234428835956,0.07774700527257984,-0.00558466098422028,0,0,1.0010143142138854
92,NG,sigma[2],200,200,-0.005163617038106505,-0.005163617038106505,0.905,0.07170618709757598,0.08191448907386617,-0.01020830197629019,0,0,1.0010143142138854
92,SG,alpha[1],200,200,-1.6259023056000137,-0.18065581173333486,0.885,6.815671940558629,4.567159682660499,2.2485122578981303,1.375,0.425,1.0057704373881478
92,SG,alpha[2],200,200,-2.0631969419224707,-0.2292441046580523,0.795,7.103907279979655,4.105304658967946,2.9986026210117087,1.375,0.425,1.0057704373881478
92,SG,mu[1],200,200,-0.013924550188536357,-0.013924550188536357,0.93,0.09457797202949031,0.09580925516410746,-0.0012312831346171504,1.375,0.425,1.0057704373881478
92,SG,mu[2],200,200,-0.006553783632401163,-0.006553783632401163,0.925,0.09452936031430274,0.10104168284670988,-0.006512322532407133,1.375,0.425,1.0057704373881478
92,SG,omega[1],200,200,-0.13748030561465888,-0.08375517351437747,0.885,0.15743831571199318,0.16250139313710765,-0.0050630774251144706,1.375,0.425,1.0057704373881478
92,SG,omega[2],200,200,-0.16489892020639893,-0.10045902656727736,0.84,0.16510886000362648,0.1904274109875743,-0.025318550983947807,1.375,0.425,1.0057704373881478
92,SG,phi11,200,200,-0.01390976798579347,-0.025290487246897215,0.955,0.07093855033100253,0.0630619467022402,0.00787660362876233,1.375,0.425,1.0057704373881478
92,SG,phi12,200,200,-5.371069365926777e-4,-0.005371069365926777,0.965,0.08289034847708572,0.07049446677708732,0.012395881699998404,1.375,0.425,1.0057704373881478
92,SG,phi21,200,200,-0.0014198541665321604,-0.0141985416653216,0.955,0.07153372480781539,0.06831788449553897,0.0032158403122764245,1.375,0.425,1.0057704373881478
92,SG,phi22,200,200,-0.014262398394447855,-0.05704959357779142,0.97,0.08477179185028,0.07898829424486914,0.005783497605410859,1.375,0.425,1.0057704373881478
92,SG,rho,200,200,-0.03622693122193192,-0.07245386244386384,0.955,0.0764531765562267,0.0729431866295076,0.0035099899267190954,1.375,0.425,1.0057704373881478
93,NG,mu[1],200,200,0.0015826348930340483,0.0015826348930340483,0.91,0.10220213780195407,0.11488274605535209,-0.01268060825339802,0,0,1.0009977461589692
93,NG,mu[2],200,200,9.153593058036674e-4,9.153593058036674e-4,0.925,0.10225306676967512,0.10503055179477294,-0.002777485025097823,0,0,1.0009977461589692
93,NG,phi11,200,200,-0.0485359467877952,-0.08824717597780944,0.935,0.09390779800058177,0.09308110450618935,8.266934943924192e-4,0,0,1.0009977461589692
93,NG,phi12,200,200,-0.001714169576962599,-0.01714169576962599,0.96,0.10983732314115063,0.10070679013254133,0.009130533008609304,0,0,1.0009977461589692
