condition_id,Model,param,dgp_level,direction,T,rho,VARset,N_valid,N_truth_avail,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
27,Normal (NG),phi12,Exponential,+-,200,0.3,B,200,200,-0.01281948572839856,0.98,0.060384248738501234,0.06984412711135499,0.06037063941660533,0.00947348769474965,0,0,1.0007980012695183
27,Normal (NG),phi21,Exponential,+-,200,0.3,B,200,200,-0.02078933705824908,0.935,0.06652797419267978,0.06151203442784577,0.06649548394311189,-0.00498344951526611,0,0,1.0007980012695183
27,Normal (NG),phi22,Exponential,+-,200,0.3,B,200,200,-0.07973679137533038,0.955,0.06628346695274122,0.06960570591725286,0.06321491712877647,0.00639078878847639,0,0,1.0007980012695183
27,Normal (NG),rho,Exponential,+-,200,0.3,B,200,200,-1.8380058227945029,0,0.5567521507977614,0.06581502739617175,0.07700046104763632,-0.01118543365146457,0,0,1.0007980012695183
27,Normal (NG),sigma[1],Exponential,+-,200,0.3,B,200,200,-0.00256413686878972,0.675,0.10242551265922024,0.05050083521792055,0.1023934121202248,-0.05189257690230424,0,0,1.0007980012695183
27,Normal (NG),sigma[2],Exponential,+-,200,0.3,B,200,200,0.0030072679555967702,0.715,0.10141746292587718,0.05073964753213081,0.1013728668124016,-0.05063321928027078,0,0,1.0007980012695183
28,Exponential (EG),mu[1],Exponential,++,50,0.5,B,200,200,-1.9777873365578065e-4,0.97,0.12478756659508759,0.13676289185219212,0.1247874098629182,0.01197548198927392,0,0,1.0019544274054444
28,Exponential (EG),mu[2],Exponential,++,50,0.5,B,200,200,0.01554056871904566,0.95,0.1349039380342872,0.13907635342521282,0.1340058327874105,0.00507052063780233,0,0,1.0019544274054444
28,Exponential (EG),phi11,Exponential,++,50,0.5,B,200,200,-0.01098865577885244,0.96,0.045359654063486535,0.04344498298661929,0.0449552129749351,-0.00151022998831581,0,0,1.0019544274054444
28,Exponential (EG),phi12,Exponential,++,50,0.5,B,200,200,0.03761385599201849,0.98,0.04648111855095609,0.04895996855613792,0.04632867751320073,0.00263129104293718,0,0,1.0019544274054444
28,Exponential (EG),phi21,Exponential,++,50,0.5,B,200,200,0.05082973486259635,0.955,0.04945651412554004,0.0438769258949887,0.04919461525398611,-0.0053176893589974,0,0,1.0019544274054444
28,Exponential (EG),phi22,Exponential,++,50,0.5,B,200,200,-0.03470895844344113,0.955,0.04760485859993923,0.05158566184441068,0.04680735065196411,0.00477831119244657,0,0,1.0019544274054444
28,Exponential (EG),rho,Exponential,++,50,0.5,B,200,200,-0.1230621586284607,0.94,0.12358554261771054,0.1112571852106109,0.10717888142045448,0.00407830379015643,0,0,1.0019544274054444
28,Normal (NG),mu[1],Exponential,++,50,0.5,B,200,200,-0.01692991465874543,0.905,0.17308397732473707,0.1456197732742745,0.1722540019744032,-0.02663422870012868,0,0,1.001217681048247
28,Normal (NG),mu[2],Exponential,++,50,0.5,B,200,200,7.891311132083844e-4,0.915,0.16822460619436658,0.15040871790284166,0.16822275530181963,-0.01781403739897796,0,0,1.001217681048247
28,Normal (NG),phi11,Exponential,++,50,0.5,B,200,200,-0.172274130750829,0.925,0.15233052435786043,0.13447666819641946,0.1192764849961622,0.01520018320025726,0,0,1.001217681048247
28,Normal (NG),phi12,Exponential,++,50,0.5,B,200,200,0.01107668464446161,0.96,0.14104182258380943,0.1508895604034088,0.14103747299329936,0.00985208741010945,0,0,1.001217681048247
28,Normal (NG),phi21,Exponential,++,50,0.5,B,200,200,-0.29619585112645747,0.975,0.1401559041286503,0.1412384807073148,0.13699035601046575,0.00424812469684901,0,0,1.001217681048247
28,Normal (NG),phi22,Exponential,++,50,0.5,B,200,200,-0.1817122619842445,0.955,0.14585827819325545,0.15268959317441744,0.1386034926788884,0.01408610049552902,0,0,1.001217681048247
28,Normal (NG),rho,Exponential,++,50,0.5,B,200,200,-0.20340996892053131,0.835,0.16904724952320577,0.11632776835416592,0.13502988079420836,-0.01870211244004244,0,0,1.001217681048247
28,Normal (NG),sigma[1],Exponential,++,50,0.5,B,200,200,-0.02340852819181052,0.715,0.1853586966848411,0.10169491840927528,0.1838746509027172,-0.0821797324934419,0,0,1.001217681048247
28,Normal (NG),sigma[2],Exponential,++,50,0.5,B,200,200,0.0087757960655729,0.715,0.19305932424885686,0.10486710803693916,0.19285976273665983,-0.08799265469972069,0,0,1.001217681048247
29,Exponential (EG),mu[1],Exponential,--,50,0.5,B,200,200,-0.00975754200542905,0.94,0.1401332640051733,0.1391796964120236,0.13979314022782338,-6.134438157997801e-4,0,0,1.0020024874151738
29,Exponential (EG),mu[2],Exponential,--,50,0.5,B,200,200,-0.00306203660140461,0.94,0.1414275706485356,0.13737229631839998,0.14139441881276002,-0.00402212249436004,0,0,1.0020024874151738
29,Exponential (EG),phi11,Exponential,--,50,0.5,B,200,200,-0.00948192202434313,0.98,0.043941040281937176,0.04311143580419723,0.04363047329978119,-5.190374955839558e-4,0,0,1.0020024874151738
29,Exponential (EG),phi12,Exponential,--,50,0.5,B,200,200,0.00764168480545426,0.975,0.044410622242598265,0.04942418352916027,0.04440404727621239,0.00502013625294787,0,0,1.0020024874151738
29,Exponential (EG),phi21,Exponential,--,50,0.5,B,200,200,-0.01041787025423014,0.93,0.04515658899108985,0.04280143821067449,0.04514457009545973,-0.00234313188478524,0,0,1.0020024874151738
29,Exponential (EG),phi22,Exponential,--,50,0.5,B,200,200,-0.05366965317970025,0.945,0.0532195178097401,0.05145610410514003,0.05150038928371719,-4.428517857715808e-5,0,0,1.0020024874151738
29,Exponential (EG),rho,Exponential,--,50,0.5,B,200,200,-0.07858242565639402,0.965,0.10491801041618,0.10892052757441474,0.09728303811137366,0.01163748946304107,0,0,1.0020024874151738
29,Normal (NG),mu[1],Exponential,--,50,0.5,B,200,200,0.00447006622678652,0.86,0.18160831631401914,0.14901150655275724,0.18155329537725548,-0.03254178882449823,0,0,1.0011104126772663
29,Normal (NG),mu[2],Exponential,--,50,0.5,B,200,200,0.01166821945318033,0.925,0.1672718081950242,0.14819016831064472,0.16686434751505605,-0.01867417920441133,0,0,1.0011104126772663
29,Normal (NG),phi11,Exponential,--,50,0.5,B,200,200,-0.15394278970753708,0.94,0.14883016631746457,0.1345897486657421,0.12239958210282058,0.01219016656292153,0,0,1.0011104126772663
29,Normal (NG),phi12,Exponential,--,50,0.5,B,200,200,-0.00670062459976549,0.95,0.14193775948982898,0.15692160529296129,0.14193617785924864,0.01498542743371264,0,0,1.0011104126772663
29,Normal (NG),phi21,Exponential,--,50,0.5,B,200,200,-0.2587855891782018,0.965,0.12594293587146313,0.1360339154071702,0.12325552029933744,0.01277839510783275,0,0,1.0011104126772663
29,Normal (NG),phi22,Exponential,--,50,0.5,B,200,200,-0.2094052648443133,0.965,0.1489250850424588,0.15314397546449962,0.1394203021294649,0.01372367333503468,0,0,1.0011104126772663
29,Normal (NG),rho,Exponential,--,50,0.5,B,200,200,-0.16727130098621815,0.855,0.15199437162257745,0.11478933561287784,0.12691480201905797,-0.01212546640618011,0,0,1.0011104126772663
29,Normal (NG),sigma[1],Exponential,--,50,0.5,B,200,200,-0.0106980627754025,0.725,0.1900643823458427,0.10279459331479972,0.1897630651348155,-0.08696847182001577,0,0,1.0011104126772663
29,Normal (NG),sigma[2],Exponential,--,50,0.5,B,200,200,-0.01944609700497031,0.695,0.18507368930988324,0.10203120234292463,0.1840492319626585,-0.08201802961973383,0,0,1.0011104126772663
30,Exponential (EG),mu[1],Exponential,+-,50,0.5,B,200,200,0.02673986082444713,0.97,0.13018141320798982,0.14024565508575296,0.12740557361402435,0.0128400814717286,0,0,1.002015006807145
30,Exponential (EG),mu[2],Exponential,+-,50,0.5,B,200,200,-0.0063771703882506,0.97,0.13209917262690138,0.1384784468740829,0.1319451518872562,0.00653329498682669,0,0,1.002015006807145
30,Exponential (EG),phi11,Exponential,+-,50,0.5,B,200,200,-0.00441112409640884,0.94,0.04537268375774742,0.04194581250785793,0.04530777396433085,-0.00336196145647292,0,0,1.002015006807145
30,Exponential (EG),phi12,Exponential,+-,50,0.5,B,200,200,0.0098390400340627,0.935,0.05427753639143718,0.0480992560005241,0.05426861790792049,-0.00616936190739638,0,0,1.002015006807145
30,Exponential (EG),phi21,Exponential,+-,50,0.5,B,200,200,-0.04678230711329285,0.93,0.03906868865324859,0.03872649035724514,0.0387875829421743,-6.109258492915937e-5,0,0,1.002015006807145
30,Exponential (EG),phi22,Exponential,+-,50,0.5,B,200,200,-0.03100431289501079,0.95,0.04368541749424283,0.04730173161189777,0.04299228405208968,0.00430944755980808,0,0,1.002015006807145
30,Exponential (EG),rho,Exponential,+-,50,0.5,B,200,200,-1.8989740140987836,0,0.9550060068370095,0.11117156414432912,0.102522663539134,0.00864890060519513,0,0,1.002015006807145
30,Normal (NG),mu[1],Exponential,+-,50,0.5,B,200,200,0.02195234636189182,0.925,0.16747716478719216,0.149640189205034,0.16603221137587684,-0.01639202217084284,0,0,1.0011128743637183
30,Normal (NG),mu[2],Exponential,+-,50,0.5,B,200,200,0.00246819437198873,0.915,0.15932953191876925,0.14852003105123757,0.15931041321268424,-0.01079038216144667,0,0,1.0011128743637183
30,Normal (NG),phi11,Exponential,+-,50,0.5,B,200,200,-0.15338542729158702,0.92,0.1501811952873815,0.13221682755018777,0.1242475227240215,0.00796930482616627,0,0,1.0011128743637183
30,Normal (NG),phi12,Exponential,+-,50,0.5,B,200,200,-0.29922440429231284,0.96,0.14426675727954608,0.15113095642085875,0.14112953204313605,0.01000142437772269,0,0,1.0011128743637183
30,Normal (NG),phi21,Exponential,+-,50,0.5,B,200,200,0.00217340280935833,0.975,0.1255510334898806,0.13418328656169914,0.12555084537182296,0.00863244118987618,0,0,1.0011128743637183
30,Normal (NG),phi22,Exponential,+-,50,0.5,B,200,200,-0.2422954544905892,0.955,0.14242719536551948,0.14650251331582667,0.1289042785384286,0.01759823477739808,0,0,1.0011128743637183
30,Normal (NG),rho,Exponential,+-,50,0.5,B,200,200,-1.8171046570065683,0,0.9178964829364824,0.11527851382435342,0.13063927341509754,-0.01536075959074412,0,0,1.0011128743637183
30,Normal (NG),sigma[1],Exponential,+-,50,0.5,B,200,200,0.00271423449843331,0.695,0.2010219895876664,0.10415600219825236,0.20100366471502795,-0.09684766251677558,0,0,1.0011128743637183
30,Normal (NG),sigma[2],Exponential,+-,50,0.5,B,200,200,-0.00578235364849795,0.645,0.20085710166985463,0.10320195448240628,0.20077385207615564,-0.09757189759374936,0,0,1.0011128743637183
31,Exponential (EG),mu[1],Exponential,++,100,0.5,B,200,200,-1.3549916567649257e-4,0.975,0.08915869943878679,0.09809303732934543,0.08915859647612237,0.00893444085322306,0,0,1.0018684115320284
31,Exponential (EG),mu[2],Exponential,++,100,0.5,B,200,200,0.01657440187113315,0.965,0.09286879647894465,0.09976211234775476,0.09137780125425332,0.00838431109350143,0,0,1.0018684115320284
31,Exponential (EG),phi11,Exponential,++,100,0.5,B,200,200,-0.0053595630162858,0.93,0.02134512603262271,0.02006515243935671,0.0211406035472399,-0.00107545110788319,0,0,1.0018684115320284
31,Exponential (EG),phi12,Exponential,++,100,0.5,B,200,200,0.02170087228266278,0.935,0.025877178767965588,0.02401631091750198,0.02578602533177544,-0.00176971441427345,0,0,1.0018684115320284
31,Exponential (EG),phi21,Exponential,++,100,0.5,B,200,200,0.00158625452032325,0.96,0.021912845181572882,0.02039287629587234,0.0219122710351426,-0.00151939473927026,0,0,1.0018684115320284
31,Exponential (EG),phi22,Exponential,++,100,0.5,B,200,200,-7.503635961781197e-4,0.955,0.02552234595148643,0.0243440445267525,0.02552165653953425,-0.00117761201278175,0,0,1.0018684115320284
31,Exponential (EG),rho,Exponential,++,100,0.5,B,200,200,-0.06018593936520099,0.955,0.07502217243313468,0.07550236831717286,0.06872219097401566,0.00678017734315719,0,0,1.0018684115320284
31,Normal (NG),mu[1],Exponential,++,100,0.5,B,200,200,-0.00853561415379729,0.92,0.10745719537524422,0.10194469967476866,0.10711765554254304,-0.00517295586777438,0,0,1.001069283309243
31,Normal (NG),mu[2],Exponential,++,100,0.5,B,200,200,0.00846670961472501,0.97,0.10018251099559876,0.10332896602159528,0.09982409697905206,0.00350486904254322,0,0,1.001069283309243
31,Normal (NG),phi11,Exponential,++,100,0.5,B,200,200,-0.08728777428265613,0.935,0.10261095351379033,0.09406383383112991,0.09068744803110965,0.00337638580002026,0,0,1.001069283309243
31,Normal (NG),phi12,Exponential,++,100,0.5,B,200,200,0.112323325096179,0.945,0.10945575598381777,0.10862178038130356,0.10887790053258026,-2.5612015127669807e-4,0,0,1.001069283309243
31,Normal (NG),phi21,Exponential,++,100,0.5,B,200,200,-0.19348655859320216,0.96,0.08896944929148445,0.09604163594026814,0.08684003928872683,0.00920159665154131,0,0,1.001069283309243
31,Normal (NG),phi22,Exponential,++,100,0.5,B,200,200,-0.08428719129626493,0.94,0.10533347358435156,0.10883438437843924,0.10320426344781966,0.00563012093061958,0,0,1.001069283309243
31,Normal (NG),rho,Exponential,++,100,0.5,B,200,200,-0.14375555855042088,0.795,0.12206446177189947,0.08083693685171078,0.0986575778849635,-0.01782064103325271,0,0,1.001069283309243
31,Normal (NG),sigma[1],Exponential,++,100,0.5,B,200,200,-0.00614122100448331,0.725,0.1301932650516099,0.07178691594095485,0.13004834358565603,-0.05826142764470118,0,0,1.001069283309243
31,Normal (NG),sigma[2],Exponential,++,100,0.5,B,200,200,0.00567505651168854,0.765,0.12902221938268488,0.07254633173950817,0.1288973499650897,-0.05635101822558153,0,0,1.001069283309243
32,Exponential (EG),mu[1],Exponential,--,100,0.5,B,200,200,-0.00654767766280126,0.97,0.09083050541659157,0.09862845281640688,0.0905941975595431,0.00803425525686378,0,0,1.0020045166642075
32,Exponential (EG),mu[2],Exponential,--,100,0.5,B,200,200,9.969929016931315e-4,0.97,0.09560495861258285,0.09794590483788836,0.0955997600230652,0.00234614481482316,0,0,1.0020045166642075
32,Exponential (EG),phi11,Exponential,--,100,0.5,B,200,200,-0.00333867311268247,0.945,0.021985541657894674,0.02041656157734598,0.02190872323298722,-0.00149216165564124,0,0,1.0020045166642075
32,Exponential (EG),phi12,Exponential,--,100,0.5,B,200,200,0.00486379862935903,0.97,0.02514123508170127,0.02521799416736358,0.02513652991290359,8.146425445999111e-5,0,0,1.0020045166642075
32,Exponential (EG),phi21,Exponential,--,100,0.5,B,200,200,-0.00445889358980184,0.935,0.02173498847715229,0.02001858056639257,0.02173041432604291,-0.00171183375965034,0,0,1.0020045166642075
32,Exponential (EG),phi22,Exponential,--,100,0.5,B,200,200,0.0034459372170807,0.95,0.028211089847357998,0.02471299037624827,0.02819793317194013,-0.00348494279569186,0,0,1.0020045166642075
32,Exponential (EG),rho,Exponential,--,100,0.5,B,200,200,-0.03439149539800374,0.94,0.07631382611348206,0.07421688284068037,0.0743512361507934,-1.343533101130362e-4,0,0,1.0020045166642075
32,Normal (NG),mu[1],Exponential,--,100,0.5,B,200,200,3.765632355821298e-4,0.95,0.10564228628040019,0.10239761372427264,0.10564161514611388,-0.00324400142184123,0,0,1.0010465283715255
32,Normal (NG),mu[2],Exponential,--,100,0.5,B,200,200,0.00710939851182182,0.945,0.10506997112299805,0.10020968611568286,0.10482917191596884,-0.00461948580028598,0,0,1.0010465283715255
32,Normal (NG),phi11,Exponential,--,100,0.5,B,200,200,-0.06912655698972191,0.935,0.10171120564814588,0.0943933052738274,0.0943381094140661,5.5195859761297816e-5,0,0,1.0010465283715255
32,Normal (NG),phi12,Exponential,--,100,0.5,B,200,200,-0.00212636979361592,0.94,0.11007657414475827,0.11289031910360454,0.11007636876714944,0.0028139503364551,0,0,1.0010465283715255
32,Normal (NG),phi21,Exponential,--,100,0.5,B,200,200,-0.13843429695050796,0.955,0.08778128437487469,0.0932234823099686,0.08668283186872015,0.00654065044124844,0,0,1.0010465283715255
32,Normal (NG),phi22,Exponential,--,100,0.5,B,200,200,-0.0980418219613682,0.975,0.09988182741450563,0.10946474628213484,0.09682776987681298,0.01263697640532186,0,0,1.0010465283715255
32,Normal (NG),rho,Exponential,--,100,0.5,B,200,200,-0.12253723397863632,0.82,0.11859059532169473,0.07992233010961482,0.10153760816057368,-0.02161527805095886,0,0,1.0010465283715255
32,Normal (NG),sigma[1],Exponential,--,100,0.5,B,200,200,-0.00448080193286525,0.685,0.13081038532522798,0.07183403090237028,0.13073361971188993,-0.05889958880951965,0,0,1.0010465283715255
32,Normal (NG),sigma[2],Exponential,--,100,0.5,B,200,200,-0.0252204531407663,0.68,0.1313625548458843,0.07033468163266898,0.1289187711662362,-0.05858408953356722,0,0,1.0010465283715255
33,Exponential (EG),mu[1],Exponential,+-,100,0.5,B,200,200,0.00112577120219527,0.96,0.09043546224815226,0.09803492097211704,0.09042845498645478,0.00760646598566225,0,0,1.001944164729114
33,Exponential (EG),mu[2],Exponential,+-,100,0.5,B,200,200,-0.01410019671346993,0.985,0.09166234311231182,0.09947353785725474,0.09057135086483269,0.00890218699242206,0,0,1.001944164729114
33,Exponential (EG),phi11,Exponential,+-,100,0.5,B,200,200,-0.00116436992290234,0.955,0.021956277633109606,0.0199382924143902,0.02194693625346572,-0.00200864383907552,0,0,1.001944164729114
33,Exponential (EG),phi12,Exponential,+-,100,0.5,B,200,200,-0.00776469412025316,0.94,0.024739317035462616,0.02198566442047979,0.02472712887970053,-0.00274146445922074,0,0,1.001944164729114
33,Exponential (EG),phi21,Exponential,+-,100,0.5,B,200,200,-0.02195459683537224,0.95,0.01983006733502441,0.01938922024905889,0.01970815890157081,-3.1893865251192074e-4,0,0,1.001944164729114
33,Exponential (EG),phi22,Exponential,+-,100,0.5,B,200,200,-0.01007826909615394,0.97,0.02289800250290707,0.02238820632916394,0.02275896085885146,-3.7075452968752046e-4,0,0,1.001944164729114
33,Exponential (EG),rho,Exponential,+-,100,0.5,B,200,200,-1.9266612008550463,0,0.9660674216406427,0.07573074581548468,0.07266648082401621,0.00306426499146847,0,0,1.001944164729114
33,Normal (NG),mu[1],Exponential,+-,100,0.5,B,200,200,-0.00800613768937633,0.935,0.1067943289362507,0.10191704418648616,0.10649380475991484,-0.00457676057342869,0,0,1.0010394413419432
33,Normal (NG),mu[2],Exponential,+-,100,0.5,B,200,200,-0.00815805599782407,0.97,0.10450065861716988,0.10245798954233797,0.10418173435760536,-0.00172374481526738,0,0,1.0010394413419432
33,Normal (NG),phi11,Exponential,+-,100,0.5,B,200,200,-0.09795628831166894,0.93,0.10865514736839285,0.09293838258256644,0.0943574169721598,-0.00141903438959337,0,0,1.0010394413419432
33,Normal (NG),phi12,Exponential,+-,100,0.5,B,200,200,-0.1134862768243926,0.95,0.1018567458598093,0.10373687073536804,0.10122255344968904,0.00251431728567901,0,0,1.0010394413419432
33,Normal (NG),phi21,Exponential,+-,100,0.5,B,200,200,-0.04220489887672837,0.94,0.10048301995524625,0.0946800040785831,0.10039434627724048,-0.00571434219865737,0,0,1.0010394413419432
33,Normal (NG),phi22,Exponential,+-,100,0.5,B,200,200,-0.11847325493364984,0.94,0.10937090943636911,0.10319158413597748,0.10528414563706924,-0.00209256150109178,0,0,1.0010394413419432
33,Normal (NG),rho,Exponential,+-,100,0.5,B,200,200,-1.819287875720922,0,0.914704872926287,0.08227713161405317,0.09608803707438576,-0.01381090546033257,0,0,1.0010394413419432
33,Normal (NG),sigma[1],Exponential,+-,100,0.5,B,200,200,-0.00793005539387097,0.705,0.12866530589449973,0.07158829992516265,0.12842069600487035,-0.0568323960797077,0,0,1.0010394413419432
33,Normal (NG),sigma[2],Exponential,+-,100,0.5,B,200,200,-0.00124114788833096,0.715,0.1355841509654414,0.07200691914361508,0.1355784700641621,-0.06357155092054702,0,0,1.0010394413419432
34,Exponential (EG),mu[1],Exponential,++,200,0.5,B,200,200,-0.00507700277371379,0.975,0.06524416642668221,0.06939696549692934,0.06504633191463073,0.0043506335822986,0,0,1.0018957266646802
34,Exponential (EG),mu[2],Exponential,++,200,0.5,B,200,200,0.0049002824898871,0.945,0.06925758648708402,0.07006365091114551,0.06908401057795667,9.796403331888417e-4,0,0,1.0018957266646802
34,Exponential (EG),phi11,Exponential,++,200,0.5,B,200,200,8.898946719333444e-4,0.95,0.010789839361663998,0.01028265320285484,0.0107787327599795,-4.960795571246589e-4,0,0,1.0018957266646802
34,Exponential (EG),phi12,Exponential,++,200,0.5,B,200,200,-0.00163289791544241,0.925,0.01345806369439785,0.01176317412565652,0.01345707304158103,-0.0016938989159245,0,0,1.0018957266646802
34,Exponential (EG),phi21,Exponential,++,200,0.5,B,200,200,-0.00844841364647886,0.925,0.010404055890597026,0.01009125518555313,0.01036969729757077,-2.78442112017635e-4,0,0,1.0018957266646802
34,Exponential (EG),phi22,Exponential,++,200,0.5,B,200,200,0.00490615476253713,0.975,0.012405210144005056,0.01199388488831652,0.01234442552560884,-3.505406372923195e-4,0,0,1.0018957266646802
34,Exponential (EG),rho,Exponential,++,200,0.5,B,200,200,-0.00976036558894387,0.95,0.05141693875353588,0.05067046443769882,0.05118481617313283,-5.143517354340085e-4,0,0,1.0018957266646802
34,Normal (NG),mu[1],Exponential,++,200,0.5,B,200,200,-0.01076375131525607,0.96,0.07156499192047458,0.07062601142817478,0.07075089911938162,-1.2488769120684584e-4,0,0,1.0010387936744836
34,Normal (NG),mu[2],Exponential,++,200,0.5,B,200,200,0.0016967798471749,0.94,0.0730488931968159,0.07183094686112511,0.07302918413504315,-0.00119823727391804,0,0,1.0010387936744836
34,Normal (NG),phi11,Exponential,++,200,0.5,B,200,200,-0.02367947473774193,0.95,0.06492194041777406,0.06579817341463771,0.0636022114131479,0.00219596200148981,0,0,1.0010387936744836
34,Normal (NG),phi12,Exponential,++,200,0.5,B,200,200,0.01764029586205499,0.95,0.07419198428485636,0.07669061849359295,0.07417101004936744,0.00251960844422551,0,0,1.0010387936744836
34,Normal (NG),phi21,Exponential,++,200,0.5,B,200,200,-0.07767789949716342,0.975,0.06362780016304882,0.06736207907311799,0.06315186769119313,0.00421021138192485,0,0,1.0010387936744836
34,Normal (NG),phi22,Exponential,++,200,0.5,B,200,200,-0.01747617896016266,0.97,0.0698442495875346,0.07729917706591091,0.06970746479757638,0.00759171226833453,0,0,1.0010387936744836
34,Normal (NG),rho,Exponential,++,200,0.5,B,200,200,-0.10928597799909752,0.81,0.08899448986217554,0.05635581675962462,0.0702435974237087,-0.01388778066408407,0,0,1.0010387936744836
34,Normal (NG),sigma[1],Exponential,++,200,0.5,B,200,200,-0.01490668276101338,0.65,0.0985972066088961,0.0498433449226521,0.09746383924379262,-0.04762049432114051,0,0,1.0010387936744836
34,Normal (NG),sigma[2],Exponential,++,200,0.5,B,200,200,0.0014905546756740799,0.69,0.10024625082083781,0.05064479228882627,0.10023516873030718,-0.0495903764414809,0,0,1.0010387936744836
35,Exponential (EG),mu[1],Exponential,--,200,0.5,B,200,200,-0.00739223408552961,0.935,0.06884061824465974,0.07033691491074151,0.06844257151460423,0.00189434339613728,0,0,1.0018624106445635
35,Exponential (EG),mu[2],Exponential,--,200,0.5,B,200,200,-0.00386833625289412,0.96,0.07136300370105995,0.06989225027892523,0.0712580821512342,-0.00136583187230897,0,0,1.0018624106445635
35,Exponential (EG),phi11,Exponential,--,200,0.5,B,200,200,0.00113725705867835,0.98,0.008255297844107265,0.00986330214790028,0.00823156747075696,0.00163173467714331,0,0,1.0018624106445635
35,Exponential (EG),phi12,Exponential,--,200,0.5,B,200,200,-0.00326709759284776,0.94,0.012171322493456304,0.01152272409822887,0.01216693683606944,-6.442127378405663e-4,0,0,1.0018624106445635
35,Exponential (EG),phi21,Exponential,--,200,0.5,B,200,200,-0.00582411310358319,0.925,0.010207029583556966,0.00922286841467709,0.01019039989329044,-9.675314786133458e-4,0,0,1.0018624106445635
35,Exponential (EG),phi22,Exponential,--,200,0.5,B,200,200,0.00303637189663452,0.955,0.012948665817915433,0.0115093994111801,0.01292639641665977,-0.00141699700547967,0,0,1.0018624106445635
35,Exponential (EG),rho,Exponential,--,200,0.5,B,200,200,-0.02373015458079878,0.95,0.05144409452761311,0.05122617023445781,0.05005711540489365,0.00116905482956415,0,0,1.0018624106445635
35,Normal (NG),mu[1],Exponential,--,200,0.5,B,200,200,-0.00447000214380272,0.96,0.07557636532869867,0.07196571128811383,0.07544405925671899,-0.00347834796860516,0,0,1.0010087237798335
35,Normal (NG),mu[2],Exponential,--,200,0.5,B,200,200,-3.264033861129253e-5,0.945,0.07536417156574844,0.07136405855733362,0.07536416449745768,-0.00400010594012406,0,0,1.0010087237798335
35,Normal (NG),phi11,Exponential,--,200,0.5,B,200,200,-0.04222338148988629,0.945,0.06910541149761064,0.06655662421149759,0.06508653224793018,0.00147009196356741,0,0,1.0010087237798335
35,Normal (NG),phi12,Exponential,--,200,0.5,B,200,200,-0.0290282925620972,0.955,0.0684516390218261,0.07864014133802891,0.06839006117180828,0.01025008016622063,0,0,1.0010087237798335
35,Normal (NG),phi21,Exponential,--,200,0.5,B,200,200,-0.02854002921530229,0.965,0.06673279511931238,0.06634181116443953,0.06667173772866596,-3.2992656422642375e-4,0,0,1.0010087237798335
35,Normal (NG),phi22,Exponential,--,200,0.5,B,200,200,-0.05409208762437399,0.94,0.07913923964149504,0.07742472729137846,0.07797529820116943,-5.50570909790965e-4,0,0,1.0010087237798335
35,Normal (NG),rho,Exponential,--,200,0.5,B,200,200,-0.11029027723480932,0.765,0.09255853758817992,0.05639233389775176,0.07433771968072292,-0.01794538578297115,0,0,1.0010087237798335
35,Normal (NG),sigma[1],Exponential,--,200,0.5,B,200,200,0.00274600743752963,0.7,0.09179399383174308,0.05061675910690763,0.09175291138015795,-0.04113615227325033,0,0,1.0010087237798335
35,Normal (NG),sigma[2],Exponential,--,200,0.5,B,200,200,-0.00600059722907496,0.69,0.10793315643231272,0.05015852340485791,0.107766224255731,-0.05760770085087308,0,0,1.0010087237798335
36,Exponential (EG),mu[1],Exponential,+-,200,0.5,B,200,200,0.00303602625891487,0.96,0.06958824396118359,0.0700274771462547,0.06952198387673056,5.054932695241349e-4,0,0,1.0019004272000729
36,Exponential (EG),mu[2],Exponential,+-,200,0.5,B,200,200,4.202518803748393e-4,0.96,0.07090136524769072,0.06983185862815135,0.07090011976254686,-0.0010682611343955,0,0,1.0019004272000729
36,Exponential (EG),phi11,Exponential,+-,200,0.5,B,200,200,-0.00131354748253653,0.95,0.010000481338090278,0.00987468247779483,0.00997435167714455,-9.966919934971744e-5,0,0,1.0019004272000729
36,Exponential (EG),phi12,Exponential,+-,200,0.5,B,200,200,0.00305651536792093,0.94,0.010775318990166921,0.0110444808796183,0.0107709830785267,2.7349780109160206e-4,0,0,1.0019004272000729
36,Exponential (EG),phi21,Exponential,+-,200,0.5,B,200,200,-0.00367613495073134,0.96,0.009490876349598446,0.0097837048228402,0.00948375422507391,2.999505977662846e-4,0,0,1.0019004272000729
36,Exponential (EG),phi22,Exponential,+-,200,0.5,B,200,200,-0.00226878814729078,0.945,0.011984015893225381,0.01126922330263145,0.01197058580231135,-7.013624996799021e-4,0,0,1.0019004272000729
36,Exponential (EG),rho,Exponential,+-,200,0.5,B,200,200,-1.9717482998567568,0,0.9872686037873982,0.05163452507752122,0.05245432801319665,-8.198029356754344e-4,0,0,1.0019004272000729
36,Normal (NG),mu[1],Exponential,+-,200,0.5,B,200,200,-0.00100190514737165,0.945,0.07619252960697083,0.07144533499125647,0.07618594197084391,-0.00474060697958744,0,0,1.0009463865640404
36,Normal (NG),mu[2],Exponential,+-,200,0.5,B,200,200,0.00238072982757879,0.945,0.07436045681610919,0.07099627605547906,0.07432233623473172,-0.00332606017925266,0,0,1.0009463865640404
