condition_id,model,param,T,tvp_pattern,margin_type,direction,VARset,N_valid,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,RMSE,mean_n_div,prop_div,mean_rhat
13,Const_EG,rho,100,step,exponential,++,A,200,0.02896287086122401,0.04827145143537335,0.895,0.061264250212981194,0.06063054458309982,6.337056298813745e-4,0.0670561742890614,NA,NA,1.001748030759444
13,Const_EG,sigma_exp[1],100,step,exponential,++,A,200,0.054207417154664705,0.054207417154664705,0.94,0.10562064946905447,0.10016158201019579,0.005459067458858685,0.11366892659302756,NA,NA,1.001748030759444
13,Const_EG,sigma_exp[2],100,step,exponential,++,A,200,0.04707681813129858,0.04707681813129858,0.96,0.1048368051264155,0.09265976545420526,0.012177039672210233,0.10372622512520907,NA,NA,1.001748030759444
13,Const_NG,mu[1],100,step,exponential,++,A,200,0.015373396207154303,0.015373396207154303,0.925,0.10354838884457324,0.11352628614115244,-0.009977897296579205,0.11428087271157826,NA,NA,1.0012073882842136
13,Const_NG,mu[2],100,step,exponential,++,A,200,0.010885683201561245,0.010885683201561245,0.955,0.1031871622661599,0.10399573660624632,-8.085743400864237e-4,0.10430501313397711,NA,NA,1.0012073882842136
13,Const_NG,phi11,100,step,exponential,++,A,200,-0.035683391865334445,-0.0892084796633361,0.96,0.11099257331013117,0.09655254347802097,0.014440029832110193,0.10270874421795727,NA,NA,1.0012073882842136
13,Const_NG,phi12,100,step,exponential,++,A,200,-0.010494539428892787,-0.10494539428892787,0.97,0.11281183609831998,0.10946136366203596,0.003350472436284016,0.10969054900903409,NA,NA,1.0012073882842136
13,Const_NG,phi21,100,step,exponential,++,A,200,-0.007087668667529169,-0.07087668667529169,0.96,0.11149095110924384,0.10235370711358126,0.009137243995662583,0.1023432215646644,NA,NA,1.0012073882842136
13,Const_NG,phi22,100,step,exponential,++,A,200,-0.041502130865980674,-0.10375532716495169,0.965,0.11139517369139942,0.09372345593339494,0.017671717758004482,0.10228681551185134,NA,NA,1.0012073882842136
13,Const_NG,rho,100,step,exponential,++,A,200,-0.06539094365399795,-0.10898490608999659,0.765,0.07115185187460542,0.08833265637261745,-0.01718080449801203,0.10972520404580724,NA,NA,1.0012073882842136
13,Const_NG,sigma[1],100,step,exponential,++,A,200,0.011635168926188454,0.011635168926188454,0.725,0.07271123039159591,0.12912100825236106,-0.05640977786076515,0.12932227477966315,NA,NA,1.0012073882842136
13,Const_NG,sigma[2],100,step,exponential,++,A,200,0.007697353520086818,0.007697353520086818,0.755,0.07235459442858863,0.13367659735208548,-0.06132200292349685,0.13356397256538388,NA,NA,1.0012073882842136
13,TVP_EG,mu[1],100,step,exponential,++,A,200,0.023193257638082245,0.023193257638082245,0.96,0.10248653269172854,0.09699017570124412,0.0054963569904844245,0.09948862202036912,NA,NA,1.0026026809323385
13,TVP_EG,mu[2],100,step,exponential,++,A,200,0.012806271030279507,0.012806271030279507,0.99,0.10137105854551857,0.08822955551273433,0.013141503032784246,0.08893555403406317,NA,NA,1.0026026809323385
13,TVP_EG,phi11,100,step,exponential,++,A,200,-0.005672582213583579,-0.014181455533958946,0.955,0.026908692805237364,0.031158116618801163,-0.004249423813563798,0.03159354806039556,NA,NA,1.0026026809323385
13,TVP_EG,phi12,100,step,exponential,++,A,200,0.0041119403472441845,0.04111940347244185,0.95,0.027892440502650336,0.029975836294690826,-0.0020833957920404905,0.030182214318660718,NA,NA,1.0026026809323385
13,TVP_EG,phi21,100,step,exponential,++,A,200,0.002678472371329171,0.026784723713291707,0.965,0.026260193272557162,0.02804336360982248,-0.001783170337265317,0.02810110861841443,NA,NA,1.0026026809323385
13,TVP_EG,phi22,100,step,exponential,++,A,200,-0.003961317730039837,-0.009903294325099593,0.975,0.02697526939755022,0.025232206400441992,0.0017430629971082294,0.025478872753590596,NA,NA,1.0026026809323385
13,TVP_EG,rho_change,100,step,exponential,++,A,200,NA,NA,NA,0.26490158757023535,0.20485828798043068,0.06004329958980467,NA,NA,NA,1.0026026809323385
13,TVP_EG,rho_end,100,step,exponential,++,A,200,0.0055327375036172835,0.007903910719453264,0.995,0.13390017704532534,0.08945022326009877,0.044449953785226565,0.08939768964217723,NA,NA,1.0026026809323385
13,TVP_EG,rho_mean,100,step,exponential,++,A,200,0.0354652228619266,0.05910870476987767,0.91,0.06126800237011355,0.05765705332408594,0.0036109490460276145,0.06756845530032878,NA,NA,1.0026026809323385
13,TVP_EG,rho_range,100,step,exponential,++,A,200,0.20897394624267138,0.5224348656066785,0.895,0.27733629941855154,0.2355420892551691,0.041794210163382445,0.3144404325780505,NA,NA,1.0026026809323385
13,TVP_EG,rho_sd,100,step,exponential,++,A,200,-0.018082211692175207,-0.1038743978536629,0.97,0.07111312688256996,0.06595221847157294,0.00516090841099702,0.06822692302453712,NA,NA,1.0026026809323385
13,TVP_EG,rho_start,100,step,exponential,++,A,200,0.07875225261272484,0.2625075087090828,0.975,0.23046713237340025,0.18090667647043468,0.04956045590296557,0.19688958010824,NA,NA,1.0026026809323385
13,TVP_EG,sigma_exp[1],100,step,exponential,++,A,200,0.0644088587256279,0.0644088587256279,0.935,0.10575519560944638,0.10116907885714822,0.0045861167522981555,0.11971845173805812,NA,NA,1.0026026809323385
13,TVP_EG,sigma_exp[2],100,step,exponential,++,A,200,0.053903940949096625,0.053903940949096625,0.96,0.10464432920522627,0.09168419514869633,0.012960134056529946,0.10615835592033067,NA,NA,1.0026026809323385
13,TVP_EG,sigma_z,100,step,exponential,++,A,200,NA,NA,NA,0.03901135234602779,0.022663842369461628,0.01634750997656616,NA,NA,NA,1.0026026809323385
13,TVP_EG,z0,100,step,exponential,++,A,200,NA,NA,NA,0.28189953288254643,0.22409189493679782,0.05780763794574861,NA,NA,NA,1.0026026809323385
13,TVP_NG,mu[1],100,step,exponential,++,A,200,0.027126553154847542,0.027126553154847542,0.92,0.10321652626598753,0.11694439052929424,-0.013727864263306716,0.1197641866751055,NA,NA,1.0045707069237624
13,TVP_NG,mu[2],100,step,exponential,++,A,200,0.019043859369639815,0.019043859369639815,0.955,0.1021517191648603,0.10375600041359354,-0.0016042812487332414,0.10523378575061866,NA,NA,1.0045707069237624
13,TVP_NG,phi11,100,step,exponential,++,A,200,-0.038920065943132215,-0.09730016485783054,0.97,0.11026789395155279,0.09353594705190464,0.016731946899648145,0.10109401593051877,NA,NA,1.0045707069237624
13,TVP_NG,phi12,100,step,exponential,++,A,200,-0.01181523338625645,-0.11815233386256449,0.96,0.11187859560035736,0.10630185105964458,0.005576744540712775,0.1066919999858707,NA,NA,1.0045707069237624
13,TVP_NG,phi21,100,step,exponential,++,A,200,-0.0073887304625129165,-0.07388730462512916,0.96,0.10987406276860362,0.10028292193720016,0.009591140831403458,0.10030440891580457,NA,NA,1.0045707069237624
13,TVP_NG,phi22,100,step,exponential,++,A,200,-0.04110512624224003,-0.10276281560560008,0.96,0.11004280165175381,0.09412916224282991,0.015913639408923902,0.10249697113575992,NA,NA,1.0045707069237624
13,TVP_NG,rho_change,100,step,exponential,++,A,200,NA,NA,NA,0.33041047298076925,0.2650246496291401,0.06538582335162918,NA,NA,NA,1.0045707069237624
13,TVP_NG,rho_end,100,step,exponential,++,A,200,-0.038329798624849365,-0.05475685517835624,0.965,0.17719434636032882,0.1574773217816118,0.01971702457871702,0.16169194415230856,NA,NA,1.0045707069237624
13,TVP_NG,rho_mean,100,step,exponential,++,A,200,-0.022264234543207428,-0.03710705757201238,0.91,0.06905836765338243,0.07496797010128278,-0.005909602447900356,0.0780243019718616,NA,NA,1.0045707069237624
13,TVP_NG,rho_range,100,step,exponential,++,A,200,0.45530428778164994,1.138260719454125,0.64,0.2996390007364776,0.2575345763908583,0.042104424345619285,0.5227756997212,NA,NA,1.0045707069237624
13,TVP_NG,rho_sd,100,step,exponential,++,A,200,0.04408640793097768,0.25325713222033225,0.895,0.07745932373510919,0.07347066105272683,0.003988662682382363,0.08552519926667004,NA,NA,1.0045707069237624
13,TVP_NG,rho_start,100,step,exponential,++,A,200,-0.026922818190234832,-0.08974272730078278,0.995,0.27586872584888494,0.20303194438658065,0.0728367814623043,0.2043054055293032,NA,NA,1.0045707069237624
13,TVP_NG,sigma[1],100,step,exponential,++,A,200,0.030896119811530044,0.030896119811530044,0.705,0.07523351360075112,0.13354231238766132,-0.0583087987869102,0.1367441101885669,NA,NA,1.0045707069237624
13,TVP_NG,sigma[2],100,step,exponential,++,A,200,0.02075532276064889,0.02075532276064889,0.715,0.07413621249301797,0.13512188607191536,-0.06098567357889739,0.1363723501962631,NA,NA,1.0045707069237624
13,TVP_NG,sigma_z,100,step,exponential,++,A,200,NA,NA,NA,0.05237632954165515,0.038421363070361134,0.013954966471294017,NA,NA,NA,1.0045707069237624
13,TVP_NG,z0,100,step,exponential,++,A,200,NA,NA,NA,0.33639475154443277,0.25575060410564676,0.080644147438786,NA,NA,NA,1.0045707069237624
14,Const_EG,mu[1],200,step,exponential,++,A,200,-0.0027979278529631207,-0.0027979278529631207,0.955,0.07096798722450619,0.0693362409081109,0.0016317463163952883,0.06921925405565739,NA,NA,1.0017000492100188
14,Const_EG,mu[2],200,step,exponential,++,A,200,-0.002726716943545808,-0.002726716943545808,0.97,0.07101536013658323,0.06624996992022585,0.004765390216357385,0.0661403674555025,NA,NA,1.0017000492100188
14,Const_EG,phi11,200,step,exponential,++,A,200,-1.3430043309923812e-5,-3.3575108274809525e-5,0.965,0.012611500837732062,0.012990914682265476,-3.79413844533414e-4,0.012958403656567984,NA,NA,1.0017000492100188
14,Const_EG,phi12,200,step,exponential,++,A,200,-3.2892594268740094e-4,-0.0032892594268740093,0.97,0.012839161018506351,0.013478940889266629,-6.397798707602782e-4,0.013449224161067244,NA,NA,1.0017000492100188
14,Const_EG,phi21,200,step,exponential,++,A,200,-0.0012771540942411086,-0.012771540942411086,0.975,0.012705719997498026,0.011308240134972919,0.001397479862525107,0.011352005816414035,NA,NA,1.0017000492100188
14,Const_EG,phi22,200,step,exponential,++,A,200,-6.370977258034338e-4,-0.0015927443145085846,0.975,0.012521042219528801,0.010993774389275525,0.0015272678302532764,0.010984746399344087,NA,NA,1.0017000492100188
14,Const_EG,rho,200,step,exponential,++,A,200,0.025680208799237898,0.04669128872588709,0.925,0.04651250578288665,0.04427487812541444,0.0022376276574722076,0.051087538919267345,NA,NA,1.0017000492100188
14,Const_EG,sigma_exp[1],200,step,exponential,++,A,200,0.018791280467398443,0.018791280467398443,0.96,0.07217726722529724,0.07102888164201385,0.0011483855832833956,0.07330067352202889,NA,NA,1.0017000492100188
14,Const_EG,sigma_exp[2],200,step,exponential,++,A,200,0.0194136816803105,0.0194136816803105,0.965,0.07227383160300231,0.06732869156160846,0.004945140041393847,0.06990978458159945,NA,NA,1.0017000492100188
14,Const_NG,mu[1],200,step,exponential,++,A,200,-0.003603424165022657,-0.003603424165022657,0.925,0.0715214084336144,0.07527657809232247,-0.003755169658708063,0.07517456390931805,NA,NA,1.001170409742916
14,Const_NG,mu[2],200,step,exponential,++,A,200,-0.0034827385337377332,-0.0034827385337377332,0.95,0.07172888927460172,0.07021127375709452,0.0015176155175072037,0.07012206725043894,NA,NA,1.001170409742916
14,Const_NG,phi11,200,step,exponential,++,A,200,-0.012555396212933712,-0.03138849053233428,0.96,0.0768041253095343,0.06853253953861116,0.008271585770923143,0.06950441284405612,NA,NA,1.001170409742916
14,Const_NG,phi12,200,step,exponential,++,A,200,-0.0038348969630670527,-0.038348969630670526,0.965,0.07716541073838913,0.07540706217328218,0.0017583485651069541,0.07531600318122675,NA,NA,1.001170409742916
14,Const_NG,phi21,200,step,exponential,++,A,200,0.0021408443794822957,0.02140844379482296,0.97,0.077717975975946485,0.07041719067327845,0.007300785302668034,0.07027354447629941,NA,NA,1.001170409742916
14,Const_NG,phi22,200,step,exponential,++,A,200,-0.02139007671991195,-0.05347519179977987,0.98,0.07700313847024054,0.06333932702967143,0.013663811440569107,0.06670342104354564,NA,NA,1.001170409742916
14,Const_NG,rho,200,step,exponential,++,A,200,-0.042833662316526855,-0.07787938603004885,0.81,0.05227373503224491,0.0685935426341512,-0.016319807601906287,0.0807234250270258,NA,NA,1.001170409742916
14,Const_NG,sigma[1],200,step,exponential,++,A,200,-0.0018076030706822299,-0.0018076030706822299,0.66,0.05033425628896798,0.10471059420027509,-0.05437633791130711,0.10446412984343932,NA,NA,1.001170409742916
14,Const_NG,sigma[2],200,step,exponential,++,A,200,0.0023406738786669783,0.0023406738786669783,0.695,0.05053628231379904,0.09781934866865181,-0.04728306635485278,0.09760256453237154,NA,NA,1.001170409742916
14,TVP_EG,mu[1],200,step,exponential,++,A,200,0.0022512517625797577,0.0022512517625797577,0.95,0.07015389160084282,0.06883478313296003,0.0013191084678827875,0.06869937675565439,NA,NA,1.0029050114101627
14,TVP_EG,mu[2],200,step,exponential,++,A,200,0.0020073354717400965,0.0020073354717400965,0.975,0.0701234510752656,0.06486113981935138,0.005262311255914226,0.0647299159358965,NA,NA,1.0029050114101627
14,TVP_EG,phi11,200,step,exponential,++,A,200,-1.3486079834979818e-4,-3.371519958744955e-4,0.975,0.01258551722745704,0.01265700667132097,-7.148944386392922e-5,0.012626044757698499,NA,NA,1.0029050114101627
14,TVP_EG,phi12,200,step,exponential,++,A,200,-9.501388428818733e-5,-9.501388428818735e-4,0.96,0.012885281675568442,0.013057512642999898,-1.7223096743145677e-4,0.01302517450471199,NA,NA,1.0029050114101627
14,TVP_EG,phi21,200,step,exponential,++,A,200,-0.0012466751524091092,-0.012466751524091092,0.975,0.012792547848457595,0.010908896640585983,0.0018836512078716124,0.010952771554316627,NA,NA,1.0029050114101627
14,TVP_EG,phi22,200,step,exponential,++,A,200,-4.974971250595814e-4,-0.0012437428126489535,0.97,0.012560364955720913,0.01105655283944151,0.001503812116279403,0.011040091814715486,NA,NA,1.0029050114101627
14,TVP_EG,rho_change,200,step,exponential,++,A,200,NA,NA,NA,0.2298297465414525,0.15261432874921932,0.07721541779223318,NA,NA,NA,1.0029050114101627
14,TVP_EG,rho_end,200,step,exponential,++,A,200,-0.0016413571852149117,-0.002344795978878445,1,0.11364857616411386,0.07079666662848548,0.04285190953562838,0.07063852503475594,NA,NA,1.0029050114101627
14,TVP_EG,rho_mean,200,step,exponential,++,A,200,0.028164136810846157,0.051207521474265744,0.925,0.0470599637816958,0.043123442111478866,0.003936521670216936,0.051415481185576956,NA,NA,1.0029050114101627
14,TVP_EG,rho_range,200,step,exponential,++,A,200,0.30997696614376186,0.7749424153594048,0.685,0.22149555479608513,0.16840519256011896,0.053090362235966165,0.35256804573939426,NA,NA,1.0029050114101627
14,TVP_EG,rho_sd,200,step,exponential,++,A,200,-0.008865618532610744,-0.045667259170640614,0.985,0.055356532924293475,0.04907577566439885,0.006280757259894625,0.04974925919290519,NA,NA,1.0029050114101627
14,TVP_EG,rho_start,200,step,exponential,++,A,200,0.030947624580613807,0.10315874860204603,0.99,0.1990928977026764,0.13347130135072616,0.06562159635195025,0.13668676164873353,NA,NA,1.0029050114101627
14,TVP_EG,sigma_exp[1],200,step,exponential,++,A,200,0.024337054200277233,0.024337054200277233,0.96,0.07146353058956538,0.070738667907545,7.248626820203774e-4,0.07464068293360196,NA,NA,1.0029050114101627
14,TVP_EG,sigma_exp[2],200,step,exponential,++,A,200,0.024737617562891036,0.024737617562891036,0.955,0.07143004268900183,0.06608990083726626,0.005340141851735564,0.0704129628719325,NA,NA,1.0029050114101627
14,TVP_EG,sigma_z,200,step,exponential,++,A,200,NA,NA,NA,0.02439445361293119,0.012681309866908049,0.01171314374602314,NA,NA,NA,1.0029050114101627
14,TVP_EG,z0,200,step,exponential,++,A,200,NA,NA,NA,0.23469325454360873,0.15782467374487907,0.07686858079872966,NA,NA,NA,1.0029050114101627
14,TVP_NG,mu[1],200,step,exponential,++,A,200,0.005780967405896377,0.005780967405896377,0.91,0.07043347156601941,0.07837226835013943,-0.007938796784120017,0.07838954629453197,NA,NA,1.0052311375432155
14,TVP_NG,mu[2],200,step,exponential,++,A,200,0.004894146039184231,0.004894146039184231,0.975,0.07061262911986262,0.06907233787639913,0.0015402912434634847,0.06907304529167473,NA,NA,1.0052311375432155
14,TVP_NG,phi11,200,step,exponential,++,A,200,-0.014773819160689292,-0.03693454790172323,0.96,0.07553504474495384,0.06683133711025774,0.008703707634696106,0.0682814851510857,NA,NA,1.0052311375432155
14,TVP_NG,phi12,200,step,exponential,++,A,200,-0.0038953931827637464,-0.03895393182763746,0.965,0.07565885745102253,0.07265906778038192,0.002999789670640615,0.07258179880733796,NA,NA,1.0052311375432155
14,TVP_NG,phi21,200,step,exponential,++,A,200,0.002764547311210663,0.027645473112106633,0.98,0.07618332432643192,0.0679575395220352,0.008225784804396716,0.06784378205727813,NA,NA,1.0052311375432155
14,TVP_NG,phi22,200,step,exponential,++,A,200,-0.023761601545716143,-0.05940400386429036,0.98,0.07569796723574736,0.06365760728479254,0.012040359950954815,0.06779854879284752,NA,NA,1.0052311375432155
14,TVP_NG,rho_change,200,step,exponential,++,A,200,NA,NA,NA,0.30447129493670494,0.23741076218398782,0.06706053275271712,NA,NA,NA,1.0052311375432155
14,TVP_NG,rho_end,200,step,exponential,++,A,200,-0.051970462764285894,-0.07424351823469413,0.96,0.16823134342204607,0.14032273723179228,0.027908606190253787,0.14930822894681842,NA,NA,1.0052311375432155
14,TVP_NG,rho_mean,200,step,exponential,++,A,200,-0.009323094206071898,-0.01695108037467618,0.91,0.05179418603022085,0.05953360846385946,-0.007739422433638607,0.060111973596112867,NA,NA,1.0052311375432155
14,TVP_NG,rho_range,200,step,exponential,++,A,200,0.576455846566527,1.4411396164163177,0.315,0.24945577933740345,0.20785575385807814,0.041600025479325314,0.6126086331260617,NA,NA,1.0052311375432155
14,TVP_NG,rho_sd,200,step,exponential,++,A,200,0.04784999368179457,0.24647778998636186,0.85,0.0597578787618155,0.05437428327133252,0.005383595490482979,0.07232842984064106,NA,NA,1.0052311375432155
14,TVP_NG,rho_start,200,step,exponential,++,A,200,-0.019242539421427025,-0.06414179807142342,0.985,0.24985384434603072,0.18459730099455038,0.06525654335148035,0.18513794327523853,NA,NA,1.0052311375432155
14,TVP_NG,sigma[1],200,step,exponential,++,A,200,0.012310702952857572,0.012310702952857572,0.66,0.05165875965637225,0.10620276532387803,-0.05454400566750578,0.10664982715794719,NA,NA,1.0052311375432155
14,TVP_NG,sigma[2],200,step,exponential,++,A,200,0.014691752626241415,0.014691752626241415,0.715,0.051551102416853206,0.09776766636641814,-0.04621656394956493,0.0986233826180802,NA,NA,1.0052311375432155
14,TVP_NG,sigma_z,200,step,exponential,++,A,200,NA,NA,NA,0.04077946529179983,0.03669489830942022,0.004084566982379606,NA,NA,NA,1.0052311375432155
14,TVP_NG,z0,200,step,exponential,++,A,200,NA,NA,NA,0.3059878772702847,0.2373565635020106,0.06863131376827411,NA,NA,NA,1.0052311375432155
15,Const_EG,mu[1],100,random_walk,exponential,++,A,200,8.359148532490872e-4,8.359148532490872e-4,0.955,0.10153885709877239,0.09615022845777074,0.005388628641001647,0.09591319436845476,NA,NA,1.0018036524101979
15,Const_EG,mu[2],100,random_walk,exponential,++,A,200,0.013845389085898847,0.013845389085898847,0.955,0.10283052997664396,0.09913295256633596,0.0036975774103080034,0.09984938844097516,NA,NA,1.0018036524101979
15,Const_EG,phi11,100,random_walk,exponential,++,A,200,-4.934186960459436e-4,-0.001233546740114859,0.965,0.02582030241220317,0.026976413317920802,-0.0011561109057176312,0.026913411213211266,NA,NA,1.0018036524101979
15,Const_EG,phi12,100,random_walk,exponential,++,A,200,0.001070400005740367,0.010704000057403669,0.93,0.025977106593901657,0.031464148257555426,-0.005487041663653769,0.03140363702850117,NA,NA,1.0018036524101979
15,Const_EG,phi21,100,random_walk,exponential,++,A,200,0.0031456181726354816,0.031456181726354816,0.96,0.025242040486552743,0.028111051047864124,-0.002869010561311381,0.028216572235984994,NA,NA,1.0018036524101979
15,Const_EG,phi22,100,random_walk,exponential,++,A,200,-0.002482738718294385,-0.006206846795735962,0.945,0.025810904012183805,0.025804619279828495,6.284732355310574e-6,0.025859485219921336,NA,NA,1.0018036524101979
15,Const_EG,rho,100,random_walk,exponential,++,A,200,0.016383658239890197,-0.08218094093686308,0.89,0.07289672966964211,0.3516919552847793,-0.2787952256151372,0.0840343234711062,NA,NA,1.0018036524101979
15,Const_EG,sigma_exp[1],100,random_walk,exponential,++,A,200,0.038216132595895194,0.038216132595895194,0.96,0.10441578205533855,0.09971757220758852,0.004698209847750032,0.10655678780128365,NA,NA,1.0018036524101979
15,Const_EG,sigma_exp[2],100,random_walk,exponential,++,A,200,0.05084529089297376,0.05084529089297376,0.945,0.10568338717279516,0.10208430031633273,0.00359908685646243,0.11381714262452275,NA,NA,1.0018036524101979
15,Const_NG,mu[1],100,random_walk,exponential,++,A,200,-0.007261019338889461,-0.007261019338889461,0.935,0.10293788584031252,0.10662554288048172,-0.0036876570401691983,0.10660620884556576,NA,NA,1.0013256130759536
15,Const_NG,mu[2],100,random_walk,exponential,++,A,200,0.006557712755215861,0.006557712755215861,0.93,0.10355793988033908,0.11545290764799661,-0.011894967767657527,0.11535046862295302,NA,NA,1.0013256130759536
15,Const_NG,phi11,100,random_walk,exponential,++,A,200,-0.0427229012568846,-0.10680725314221148,0.945,0.1099178460185646,0.09850131722855397,0.011416528790010622,0.10714123034615075,NA,NA,1.0013256130759536
15,Const_NG,phi12,100,random_walk,exponential,++,A,200,0.0030056606256651268,0.03005660625665127,0.955,0.11063607540310907,0.10545170979361,0.0051843656094990725,0.10523068363695276,NA,NA,1.0013256130759536
15,Const_NG,phi21,100,random_walk,exponential,++,A,200,-0.015247253859065587,-0.15247253859065585,0.955,0.11155559760909037,0.11213782082080354,-5.822232117131676e-4,0.11289151940863067,NA,NA,1.0013256130759536
15,Const_NG,phi22,100,random_walk,exponential,++,A,200,-0.031858504241558804,-0.079646260603897,0.97,0.11021504851381458,0.09796229172785761,0.01225275678595697,0.10277933566666227,NA,NA,1.0013256130759536
15,Const_NG,rho,100,random_walk,exponential,++,A,200,-0.029818060473779513,-0.05294713166820663,0.85,0.07537236715898116,0.30333968149918145,-0.2279673143402003,0.10123137644285687,NA,NA,1.0013256130759536
15,Const_NG,sigma[1],100,random_walk,exponential,++,A,200,0.002014758767337767,0.002014758767337767,0.73,0.07239538732033197,0.13867077584095275,-0.06627538852062077,0.1383383367142336,NA,NA,1.0013256130759536
15,Const_NG,sigma[2],100,random_walk,exponential,++,A,200,0.009160103070603706,0.009160103070603706,0.715,0.07272445995029124,0.13455932640239326,-0.061834866452102025,0.13453471205796877,NA,NA,1.0013256130759536
15,TVP_EG,mu[1],100,random_walk,exponential,++,A,200,0.0057346218889693665,0.0057346218889693665,0.965,0.10149258633152097,0.09596436579160571,0.005528220539915266,0.09589577463311731,NA,NA,1.0025912403817294
15,TVP_EG,mu[2],100,random_walk,exponential,++,A,200,0.017132888032822747,0.017132888032822747,0.945,0.10247100944472122,0.10031312839741463,0.0021578810473065896,0.10151820507956714,NA,NA,1.0025912403817294
15,TVP_EG,phi11,100,random_walk,exponential,++,A,200,-0.0011430340524793798,-0.0028575851311984494,0.975,0.026052152338431243,0.026150896340944856,-9.874400251361215e-5,0.02611046838689027,NA,NA,1.0025912403817294
15,TVP_EG,phi12,100,random_walk,exponential,++,A,200,0.001425535986613486,0.01425535986613486,0.94,0.02614578447170651,0.030616304410590853,-0.0044705199388843445,0.030572920340266565,NA,NA,1.0025912403817294
15,TVP_EG,phi21,100,random_walk,exponential,++,A,200,0.00261239808484342,0.026123980848434203,0.955,0.025670432715176498,0.02801604825434328,-0.002345615539166783,0.02806775888353818,NA,NA,1.0025912403817294
15,TVP_EG,phi22,100,random_walk,exponential,++,A,200,-0.002154278917251477,-0.0053856972931286915,0.95,0.02615662173076017,0.025742062480201007,4.1455925055916207e-4,0.025767837113041012,NA,NA,1.0025912403817294
15,TVP_EG,rho_change,100,random_walk,exponential,++,A,200,NA,NA,NA,0.2452005667357156,0.27540483457347986,-0.030204267837764254,NA,NA,NA,1.0025912403817294
15,TVP_EG,rho_end,100,random_walk,exponential,++,A,200,0.03299575021065834,0.25829907278290554,0.945,0.16497746763938007,0.40401797748475904,-0.23904050984537897,0.16915850543455452,NA,NA,1.0025912403817294
15,TVP_EG,rho_mean,100,random_walk,exponential,++,A,200,0.01792163454970958,-0.11402510170055163,0.895,0.0733246803485327,0.3545222088631548,-0.2811975285146221,0.08374486833726988,NA,NA,1.0025912403817294
15,TVP_EG,rho_range,100,random_walk,exponential,++,A,200,0.0120372804528611,0.09399597578124347,0.99,0.27416623330240564,0.25577845657132914,0.0183877767310765,0.19999239688314405,NA,NA,1.0025912403817294
15,TVP_EG,rho_sd,100,random_walk,exponential,++,A,200,2.897717029318423e-4,0.09567338204350538,0.985,0.07013014116407146,0.07283168417086162,-0.0027015430067901663,0.057458282745174345,NA,NA,1.0025912403817294
15,TVP_EG,rho_start,100,random_walk,exponential,++,A,200,-0.032242745536640936,-1.1376432568693755,0.955,0.1812548598398874,0.3193524908518856,-0.1380976310119982,0.19015489910399785,NA,NA,1.0025912403817294
15,TVP_EG,sigma_exp[1],100,random_walk,exponential,++,A,200,0.04443014170601033,0.04443014170601033,0.95,0.1044707047089211,0.09970412270675978,0.004766582002161318,0.10892770545787304,NA,NA,1.0025912403817294
15,TVP_EG,sigma_exp[2],100,random_walk,exponential,++,A,200,0.05567162496703433,0.05567162496703433,0.91,0.10547458529090693,0.10322228021439758,0.0022523050765093505,0.1170508212848865,NA,NA,1.0025912403817294
15,TVP_EG,sigma_z,100,random_walk,exponential,++,A,200,NA,NA,NA,0.03873854254449709,0.02159120769535248,0.017147334849144606,NA,NA,NA,1.0025912403817294
15,TVP_EG,z0,100,random_walk,exponential,++,A,200,NA,NA,NA,0.25470663376526836,0.43716103717934934,-0.18245440341408098,NA,NA,NA,1.0025912403817294
15,TVP_NG,mu[1],100,random_walk,exponential,++,A,200,-3.38698962153171e-4,-3.38698962153171e-4,0.93,0.10277331617821801,0.10872028251335566,-0.005946966335137652,0.10844867010536328,NA,NA,1.0036964558614934
15,TVP_NG,mu[2],100,random_walk,exponential,++,A,200,0.011346575983768342,0.011346575983768342,0.93,0.10376849040711113,0.1165774285744328,-0.012808938167321676,0.11683787979639683,NA,NA,1.0036964558614934
15,TVP_NG,phi11,100,random_walk,exponential,++,A,200,-0.04446926705048817,-0.11117316762622041,0.945,0.1096285830958227,0.09764204945168115,0.011986533644141553,0.10706920978519714,NA,NA,1.0036964558614934
15,TVP_NG,phi12,100,random_walk,exponential,++,A,200,0.001453982254613495,0.014539822546134952,0.95,0.11043827032915687,0.10484870323655954,0.005589567092597336,0.10459635931490599,NA,NA,1.0036964558614934
15,TVP_NG,phi21,100,random_walk,exponential,++,A,200,-0.016683431742239834,-0.16683431742239835,0.955,0.11152156716993282,0.10921532334334225,0.0023062438265905733,0.1102119948709024,NA,NA,1.0036964558614934
15,TVP_NG,phi22,100,random_walk,exponential,++,A,200,-0.030967804734367662,-0.07741951183591915,0.97,0.110043211936621,0.09593541322594466,0.014107798710676342,0.10058126278459881,NA,NA,1.0036964558614934
15,TVP_NG,rho_change,100,random_walk,exponential,++,A,200,NA,NA,NA,0.2965991358425895,0.32336550477938025,-0.02676636893679074,NA,NA,NA,1.0036964558614934
15,TVP_NG,rho_end,100,random_walk,exponential,++,A,200,0.0054753637705941055,0.07649942150942243,0.91,0.1973519703005612,0.37536253094821037,-0.17801056064764917,0.19817771619095023,NA,NA,1.0036964558614934
15,TVP_NG,rho_mean,100,random_walk,exponential,++,A,200,-0.005684496614324422,0.005836653983905857,0.915,0.07782252945292484,0.3141816301391162,-0.23635910068619137,0.0856150201954403,NA,NA,1.0036964558614934
