condition_id,Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
15,SG,alpha[1],Clean,extremeCHI,--,100,0.3,A,3,NA,NA,NA,151.1696328299349,38.498419946450525,112.67121288348437
15,SG,alpha[1],Problematic,extremeCHI,--,100,0.3,A,197,NA,NA,NA,136.8828715895316,30.68482061277398,106.19805097675761
15,SG,alpha[2],Clean,extremeCHI,--,100,0.3,A,3,NA,NA,NA,144.57528677758307,34.91004598216893,109.66524079541415
15,SG,alpha[2],Problematic,extremeCHI,--,100,0.3,A,197,NA,NA,NA,133.03547869226057,27.316873666872972,105.7186050253876
15,SG,mu[1],Clean,extremeCHI,--,100,0.3,A,3,-0.3677088262940543,0,0.37743285328986653,0.08591556018987961,0.08512213465356055,7.93425536319059e-4
15,SG,mu[1],Problematic,extremeCHI,--,100,0.3,A,197,-0.2714745066738056,0.1319796954314721,0.3103396026722805,0.07926621225510257,0.15037373844193264,-0.07110752618683007
15,SG,mu[2],Clean,extremeCHI,--,100,0.3,A,3,-0.2702037110742841,0.3333333333333333,0.35671591501698946,0.07766734762894405,0.23288666459909815,-0.15521931697015412
15,SG,mu[2],Problematic,extremeCHI,--,100,0.3,A,197,-0.289628348933068,0.15228426395939088,0.3322146849046024,0.08051415287533313,0.16273296027716472,-0.08221880740183159
15,SG,phi11,Clean,extremeCHI,--,100,0.3,A,3,-0.027080469190024256,1,0.011368352307917487,0.021938880876466532,0.0034500933825965386,0.018488787493869993
15,SG,phi11,Problematic,extremeCHI,--,100,0.3,A,197,-0.02423137360678523,1,0.013855507395896484,0.025447227788046225,0.009900988359668187,0.015546239428378038
15,SG,phi12,Clean,extremeCHI,--,100,0.3,A,3,-0.012216659316703765,1,0.00926640104880573,0.025887042239981325,0.009185516901552351,0.016701525338428974
15,SG,phi12,Problematic,extremeCHI,--,100,0.3,A,197,-0.06886656172026642,1,0.011361317898429911,0.025036449717630797,0.00903623323943507,0.016000216478195727
15,SG,phi21,Clean,extremeCHI,--,100,0.3,A,3,-0.10676968842224033,1,0.012002960932776509,0.018638616731370353,0.005483922637668808,0.013154694093701545
15,SG,phi21,Problematic,extremeCHI,--,100,0.3,A,197,-0.05447825003850817,1,0.013640940665919232,0.025455774866139043,0.012505857226857616,0.012949917639281426
15,SG,phi22,Clean,extremeCHI,--,100,0.3,A,3,0.007838244236645597,1,0.0131643772515452,0.02181798768932217,0.012785567519155005,0.009032420170167164
15,SG,phi22,Problematic,extremeCHI,--,100,0.3,A,197,-0.022341628877892067,1,0.014731748276594764,0.025564231632472824,0.01171156122547968,0.013852670406993143
15,SG,rho,Clean,extremeCHI,--,100,0.3,A,3,0.06588743239752966,0.6666666666666666,0.08616744605270502,0.060776713212896405,0.08386969012659648,-0.023092976913700075
15,SG,rho,Problematic,extremeCHI,--,100,0.3,A,197,-0.07614065873625751,0.8375634517766497,0.08457560044090758,0.06456650648901703,0.08143258682977494,-0.016866080340757914
16,NG,sigma[1],Clean,moderateSN,+-,100,0.3,A,200,0.009808357306252577,0.95,0.07396433609410366,0.07326230326309775,0.07331111198716336,-4.880872406561043e-5
16,NG,sigma[2],Clean,moderateSN,+-,100,0.3,A,200,4.626926875759892e-4,0.9,0.0811814878759375,0.07266886911545882,0.0811801693101699,-0.00851130019471108
16,NG,mu[1],Clean,moderateSN,+-,100,0.3,A,200,8.266784552876744e-4,0.96,0.10795048295947861,0.10387270953835374,0.10794731758555302,-0.00407460804719928
16,NG,mu[2],Clean,moderateSN,+-,100,0.3,A,200,0.007522946667086353,0.945,0.1125431449653155,0.10272024456846135,0.11229142777669271,-0.00957118320823136
16,NG,phi11,Clean,moderateSN,+-,100,0.3,A,200,-0.10011706959171326,0.94,0.1032257510828992,0.09762451957574847,0.09514098626169247,0.0024835333140559995
16,NG,phi12,Clean,moderateSN,+-,100,0.3,A,200,-0.02558224329465957,0.945,0.10472328402072081,0.09869275801154045,0.10469203266898913,-0.005999274657448678
16,NG,phi21,Clean,moderateSN,+-,100,0.3,A,200,-0.055007858218389064,0.955,0.09908186694082799,0.09705492038434027,0.09892905393170501,-0.001874133547364737
16,NG,phi22,Clean,moderateSN,+-,100,0.3,A,200,-0.06790110275830091,0.95,0.09658253316107779,0.09739310724730751,0.09268492947013422,0.004708177777173292
16,NG,rho,Clean,moderateSN,+-,100,0.3,A,200,-0.12075027049843541,0.965,0.09247172957507593,0.09156478617971087,0.0850809277471508,0.006483858432560066
16,SG,omega[1],Clean,moderateSN,+-,100,0.3,A,182,-0.14618634718898701,0.8131868131868132,0.30177334189288296,0.197032952613144,0.1942973314971067,0.0027356211160372845
16,SG,omega[1],Problematic,moderateSN,+-,100,0.3,A,18,-0.12806028399661532,0.8333333333333334,0.2809470714146597,0.195508370545046,0.19498052146304395,5.27849082002041e-4
16,SG,omega[2],Clean,moderateSN,+-,100,0.3,A,182,-0.1638477551884124,0.7692307692307693,0.32948070881127356,0.1945271403513096,0.20391428813400528,-0.00938714778269567
16,SG,omega[2],Problematic,moderateSN,+-,100,0.3,A,18,-0.11400528967895891,0.8333333333333334,0.2874760780737906,0.1863651467848971,0.2240906920059033,-0.03772554522100621
16,SG,alpha[1],Clean,moderateSN,+-,100,0.3,A,182,-0.37907405767749836,0.7967032967032966,2.210209205722006,1.8024267038620791,1.6080642007684165,0.19436250309366265
16,SG,alpha[1],Problematic,moderateSN,+-,100,0.3,A,18,-0.1387515064523896,0.8333333333333334,3.1515997198288406,3.983760869742483,3.1023457423924086,0.8814151273500745
16,SG,alpha[2],Clean,moderateSN,+-,100,0.3,A,182,0.3875776337482725,0.7362637362637363,2.405218361361534,1.9345678309944159,1.8389161511390624,0.0956516798553535
16,SG,alpha[2],Problematic,moderateSN,+-,100,0.3,A,18,0.059819516486544294,0.8333333333333334,2.547565683842734,3.4444192319438836,2.536303791080665,0.9081154408632184
16,SG,mu[1],Clean,moderateSN,+-,100,0.3,A,182,0.0014083481066360993,0.945054945054945,0.1056671254011701,0.10020499530951146,0.10565773964152907,-0.005452744332017603
16,SG,mu[1],Problematic,moderateSN,+-,100,0.3,A,18,0.002974620099421765,1,0.09687588824975611,0.100951941036297,0.09683020891975475,0.004121732116542251
16,SG,mu[2],Clean,moderateSN,+-,100,0.3,A,182,0.0051782501681684094,0.9340659340659341,0.1103566754862014,0.09957033404605688,0.11023511940195206,-0.010664785355895184
16,SG,mu[2],Problematic,moderateSN,+-,100,0.3,A,18,0.035242910375621966,1,0.10398056929116704,0.09913322219074318,0.09782584555408182,0.0013073766366613615
16,SG,phi11,Clean,moderateSN,+-,100,0.3,A,182,-0.08254217831893627,0.9395604395604396,0.0917133152682127,0.08900103212074355,0.08556411867847974,0.0034369134422638087
16,SG,phi11,Problematic,moderateSN,+-,100,0.3,A,18,-0.03798757106501044,0.9444444444444444,0.08308784813989055,0.08741895204090898,0.08168660612150831,0.0057323459194006665
16,SG,phi12,Clean,moderateSN,+-,100,0.3,A,182,-0.02019789481215059,0.9615384615384616,0.09396918424079093,0.08990067376252642,0.09394747488533836,-0.004046801122811944
16,SG,phi12,Problematic,moderateSN,+-,100,0.3,A,18,0.14372860968391077,1,0.06070035409652012,0.08996874637262457,0.05897417956212895,0.030994566810495623
16,SG,phi21,Clean,moderateSN,+-,100,0.3,A,182,-0.06791033349410022,0.9615384615384616,0.08789686107517401,0.08781176318300014,0.08763412607492381,1.7763710807633393e-4
16,SG,phi21,Problematic,moderateSN,+-,100,0.3,A,18,0.18182453667447596,0.9444444444444444,0.07533019450442478,0.08417828794892539,0.07310291774413379,0.011075370204791601
16,SG,phi22,Clean,moderateSN,+-,100,0.3,A,182,-0.05255533007740986,0.9615384615384616,0.0853346555013113,0.08866064761430972,0.08270473622713634,0.005955911387173385
16,SG,phi22,Problematic,moderateSN,+-,100,0.3,A,18,-0.04175849549656109,0.9444444444444444,0.07640756627408796,0.08500229647753889,0.07455945729783267,0.010442839179706218
16,SG,rho,Clean,moderateSN,+-,100,0.3,A,182,-0.10403757442692912,0.967032967032967,0.08963344103678336,0.0903912077084098,0.08402386703643808,0.006367340671971727
16,SG,rho,Problematic,moderateSN,+-,100,0.3,A,18,-0.0768086115752218,0.8888888888888888,0.11483067168607822,0.08978586417970078,0.11249498880743838,-0.02270912462773761
17,NG,sigma[1],Clean,strongSN,+-,100,0.3,A,200,0.0028613269426062435,0.9,0.08490184488670717,0.0727438083354347,0.08485361555817171,-0.01210980722273701
17,NG,sigma[2],Clean,strongSN,+-,100,0.3,A,200,0.007983363877490915,0.88,0.08952593222283002,0.07308111299268438,0.08916926848172708,-0.016088155489042702
17,NG,mu[1],Clean,strongSN,+-,100,0.3,A,200,-9.507647577220704e-4,0.945,0.11064732885811678,0.10270521906420535,0.11064324394110882,-0.007938024876903468
17,NG,mu[2],Clean,strongSN,+-,100,0.3,A,200,-4.236771826040428e-4,0.955,0.1012085981650439,0.10320876790886338,0.10120771136715952,0.0020010565417038634
17,NG,phi11,Clean,strongSN,+-,100,0.3,A,200,-0.08816040074166746,0.94,0.09650824324105521,0.09715116486544911,0.08983473722366896,0.007316427641780157
17,NG,phi12,Clean,strongSN,+-,100,0.3,A,200,-0.04804451991047508,0.945,0.0951054665844053,0.09749442550066727,0.09498403558126572,0.0025103899194015428
17,NG,phi21,Clean,strongSN,+-,100,0.3,A,200,-0.008529666027023477,0.965,0.09423748512058912,0.09838055032328284,0.09423362483650902,0.004146925486773825
17,NG,phi22,Clean,strongSN,+-,100,0.3,A,200,-0.09225729614376693,0.945,0.10261553064710487,0.09717011076506646,0.09575030934313226,0.0014198014219341942
17,NG,rho,Clean,strongSN,+-,100,0.3,A,200,-0.15238762273664466,0.935,0.09736590210914332,0.09198806474336822,0.08596592355595294,0.006022141187415286
17,SG,omega[1],Clean,strongSN,+-,100,0.3,A,104,-0.09400481449527166,0.8846153846153846,0.23198690681780432,0.1578999053017454,0.1732281954340989,-0.015328290132353484
17,SG,omega[1],Problematic,strongSN,+-,100,0.3,A,96,-0.06776064682443654,0.90625,0.19449371329602225,0.1661503327119956,0.15955117498490184,0.0065991577270937685
17,SG,omega[2],Clean,strongSN,+-,100,0.3,A,104,-0.09865377392376061,0.8269230769230769,0.25216450566293996,0.16777295894804753,0.19329711174976266,-0.025524152801715133
17,SG,omega[2],Problematic,strongSN,+-,100,0.3,A,96,-0.0646545024669546,0.8541666666666666,0.21675826519577893,0.1568337393146235,0.18900030566301523,-0.03216656634839174
17,SG,alpha[1],Clean,strongSN,+-,100,0.3,A,104,-0.2663914809351026,0.8269230769230769,3.972886183876934,5.272837398929984,3.1679183259266113,2.104919073003373
17,SG,alpha[1],Problematic,strongSN,+-,100,0.3,A,96,-0.10584129877301902,0.90625,4.218622178585412,8.5791994606288,4.109669118438857,4.469530342189943
17,SG,alpha[2],Clean,strongSN,+-,100,0.3,A,104,0.28601312722576006,0.7980769230769231,4.637064733408364,5.54452954791868,3.856978755092827,1.6875507928258529
17,SG,alpha[2],Problematic,strongSN,+-,100,0.3,A,96,-0.04935142381610016,0.8645833333333334,5.63339792549369,10.812199691131866,5.615860715981997,5.196338975149869
17,SG,mu[1],Clean,strongSN,+-,100,0.3,A,104,-0.009071540767503888,0.9519230769230769,0.1022957397596299,0.09448332703162017,0.10189271574098631,-0.007409388709366138
17,SG,mu[1],Problematic,strongSN,+-,100,0.3,A,96,0.006407854808165433,0.9479166666666666,0.10504370928052859,0.09610005595208669,0.10484808179537515,-0.00874802584328846
17,SG,mu[2],Clean,strongSN,+-,100,0.3,A,104,-0.0011463039394387139,0.9615384615384616,0.09049049289865208,0.09541872766886768,0.09048323210584064,0.00493549556302704
17,SG,mu[2],Problematic,strongSN,+-,100,0.3,A,96,-0.0029858822071700836,0.9375,0.10058136224381092,0.09589941546643643,0.10053703267088013,-0.004637617204443695
17,SG,phi11,Clean,strongSN,+-,100,0.3,A,104,-0.06866447308516557,0.9615384615384616,0.06563665954904092,0.07392015016680309,0.05961376937005876,0.01430638079674433
17,SG,phi11,Problematic,strongSN,+-,100,0.3,A,96,-0.030400165290307757,0.96875,0.06387926478336288,0.07216803221057572,0.06271118928320926,0.009456842927366454
17,SG,phi12,Clean,strongSN,+-,100,0.3,A,104,-0.014581334632747864,0.9326923076923077,0.06967181533903119,0.07270074894720925,0.06965655532280748,0.003044193624401767
17,SG,phi12,Problematic,strongSN,+-,100,0.3,A,96,-0.08049139460055656,0.9583333333333334,0.06543451071840749,0.07231731902889976,0.06493755883084888,0.00737976019805088
17,SG,phi21,Clean,strongSN,+-,100,0.3,A,104,0.03905130147200969,0.9807692307692307,0.06957584616980966,0.07654187564613804,0.06946616679203221,0.007075708854105828
17,SG,phi21,Problematic,strongSN,+-,100,0.3,A,96,0.01630589708388939,0.9791666666666666,0.06099048003758349,0.06915693189902958,0.06096867910999685,0.008188252789032728
17,SG,phi22,Clean,strongSN,+-,100,0.3,A,104,-0.07328430499047431,0.9423076923076923,0.08127910829522328,0.07701176290740024,0.07580896482604638,0.0012027980813538591
17,SG,phi22,Problematic,strongSN,+-,100,0.3,A,96,-0.034961410865530396,0.96875,0.06274263150930202,0.0695331940681886,0.06116428507518674,0.008368908993001863
17,SG,rho,Clean,strongSN,+-,100,0.3,A,104,-0.12153708270530597,0.9326923076923077,0.09153665763824627,0.08926048117936976,0.08396157495577983,0.00529890622358993
17,SG,rho,Problematic,strongSN,+-,100,0.3,A,96,-0.1086315973270403,0.9166666666666666,0.09996593985712718,0.08871286306931228,0.0945045764876738,-0.005791713418361516
18,NG,sigma[1],Clean,extremeCHI,+-,100,0.3,A,200,0.00538151105783959,0.545,0.1789306650849688,0.07305655364360518,0.17884971972715982,-0.10579316608355464
18,NG,sigma[2],Clean,extremeCHI,+-,100,0.3,A,200,-0.004057354728605671,0.565,0.19171386055810113,0.07233316554127493,0.19167092164096597,-0.11933775609969104
18,NG,mu[1],Clean,extremeCHI,+-,100,0.3,A,200,-0.0051789729919503105,0.91,0.1130555548054371,0.1032128723776671,0.11293687046803555,-0.009723998090368446
18,NG,mu[2],Clean,extremeCHI,+-,100,0.3,A,200,0.0029333794664830677,0.92,0.10333100217388616,0.10244695455480467,0.10328935712436825,-8.424025695635828e-4
18,NG,phi11,Clean,extremeCHI,+-,100,0.3,A,200,-0.10160013873300243,0.945,0.09824538787691463,0.09483696216191552,0.08944574963962765,0.005391212522287872
18,NG,phi12,Clean,extremeCHI,+-,100,0.3,A,200,-0.066194623996063,0.945,0.10365352463375313,0.09799146252935063,0.10344194452223075,-0.0054504819928801185
18,NG,phi21,Clean,extremeCHI,+-,100,0.3,A,200,0.013517547472069834,0.97,0.08813668777757218,0.09646496813602735,0.08812632121849093,0.008338646917536427
18,NG,phi22,Clean,extremeCHI,+-,100,0.3,A,200,-0.05402871902224889,0.97,0.0901028366474213,0.09462742255465059,0.08747265158460825,0.007154770970042343
18,NG,rho,Clean,extremeCHI,+-,100,0.3,A,200,-1.7667539500035474,0,0.5407692953385849,0.09334277849824361,0.10725518166600258,-0.013912403167758963
18,SG,omega[1],Problematic,extremeCHI,+-,100,0.3,A,200,NA,NA,NA,0.09914730036104338,0.2043122356897342,-0.10516493532869081
18,SG,omega[2],Problematic,extremeCHI,+-,100,0.3,A,200,NA,NA,NA,0.09886357822804115,0.21642992012671608,-0.11756634189867493
18,SG,alpha[1],Problematic,extremeCHI,+-,100,0.3,A,200,NA,NA,NA,122.69654064789245,22.43185544567007,100.26468520222238
18,SG,alpha[2],Problematic,extremeCHI,+-,100,0.3,A,200,NA,NA,NA,132.38265399195998,26.12512956538788,106.2575244265721
18,SG,mu[1],Problematic,extremeCHI,+-,100,0.3,A,200,0.28327454590444073,0.17,0.3237078867169436,0.08005956219725241,0.15665991052398345,-0.07660034832673104
18,SG,mu[2],Problematic,extremeCHI,+-,100,0.3,A,200,-0.27944024478315654,0.18,0.32618971465885155,0.07977670344158333,0.168264314531491,-0.08848761108990766
18,SG,phi11,Problematic,extremeCHI,+-,100,0.3,A,200,-0.029047901742132103,1,0.015250172356348058,0.02551510814075154,0.009877391436965161,0.01563771670378638
18,SG,phi12,Problematic,extremeCHI,+-,100,0.3,A,200,0.07316047529008822,1,0.014183850662786981,0.025694521175126824,0.01215142247547696,0.013543098699649864
18,SG,phi21,Problematic,extremeCHI,+-,100,0.3,A,200,0.07134815464507233,1,0.012692297709830777,0.024585074023214384,0.01049708671215038,0.014087987311064004
18,SG,phi22,Problematic,extremeCHI,+-,100,0.3,A,200,-0.025373559876533894,1,0.015124949041373134,0.025416905605633325,0.011213976858137619,0.014202928747495706
18,SG,rho,Problematic,extremeCHI,+-,100,0.3,A,200,-1.913556692068277,0,0.5779875270306397,0.06471333909793674,0.06720604262012955,-0.0024927035221928157
19,NG,sigma[1],Clean,moderateSN,++,200,0.3,A,200,-9.382912309519374e-4,0.91,0.05737507649558561,0.050617592523877965,0.057367403744985876,-0.006749811221107911
19,NG,sigma[2],Clean,moderateSN,++,200,0.3,A,200,0.008752323210290387,0.94,0.05648039059396052,0.05112752032721558,0.05579813043524806,-0.004670610108032484
19,NG,mu[1],Clean,moderateSN,++,200,0.3,A,200,-0.005509255430281916,0.925,0.0759044234329219,0.07168981259865807,0.07570422446130871,-0.004014411862650641
19,NG,mu[2],Clean,moderateSN,++,200,0.3,A,200,0.0029617255057685873,0.945,0.07115397015339195,0.07235702194157946,0.07109230373689035,0.001264718204689111
19,NG,phi11,Clean,moderateSN,++,200,0.3,A,200,-0.05029765766250705,0.94,0.07549301220783151,0.0685577781744306,0.07276275279013458,-0.004204974615703988
19,NG,phi12,Clean,moderateSN,++,200,0.3,A,200,-0.04301719044588632,0.965,0.06621722574452722,0.0679920917657857,0.06607735011759402,0.0019147416481916785
19,NG,phi21,Clean,moderateSN,++,200,0.3,A,200,-0.08237531089069852,0.96,0.06694832274999474,0.0693956774494511,0.06643960415741555,0.002956073292035552
19,NG,phi22,Clean,moderateSN,++,200,0.3,A,200,-0.03998251190174818,0.95,0.06977852672300575,0.06856918168796426,0.06792103201775924,6.481496702050171e-4
19,NG,rho,Clean,moderateSN,++,200,0.3,A,200,-0.08631503378704587,0.91,0.07668522793925368,0.06481792624782201,0.072181012246338,-0.0073630859985159836
19,SG,omega[1],Clean,moderateSN,++,200,0.3,A,192,-0.05022722372968761,0.8645833333333334,0.15224930904751044,0.12404731769982733,0.1299459600830396,-0.005898642383212277
19,SG,omega[1],Problematic,moderateSN,++,200,0.3,A,8,-0.06041136440522917,0.875,0.17142520733845018,0.1252267093041803,0.14241357683958936,-0.017186867535409045
19,SG,omega[2],Clean,moderateSN,++,200,0.3,A,192,-0.0430563074252136,0.9114583333333334,0.15050615483647706,0.12480770731801223,0.13426491589832532,-0.009457208580313084
19,SG,omega[2],Problematic,moderateSN,++,200,0.3,A,8,-0.016869709248786443,1,0.05304756412653774,0.12234829211198886,0.04586989019617625,0.07647840191581261
19,SG,alpha[1],Clean,moderateSN,++,200,0.3,A,192,-0.10065234302623753,0.890625,1.247235087036135,1.1707289232748497,1.1804664568835885,-0.009737533608738858
19,SG,alpha[1],Problematic,moderateSN,++,200,0.3,A,8,-0.16456123097674472,0.875,1.0150785238753763,1.0648750258135207,0.7727211850232325,0.29215384079028817
19,SG,alpha[2],Clean,moderateSN,++,200,0.3,A,192,-0.10223154476401113,0.8645833333333334,1.314677565425064,1.1570968733161535,1.2494624768733942,-0.09236560355724066
19,SG,alpha[2],Problematic,moderateSN,++,200,0.3,A,8,0.11307680978849037,1,1.4677395023809632,1.8817288140191883,1.396308493227209,0.4854203207919794
19,SG,mu[1],Clean,moderateSN,++,200,0.3,A,192,-0.007627775819878985,0.9322916666666666,0.07145451671185675,0.06950971859017648,0.0710462173135677,-0.0015364987233912192
19,SG,mu[1],Problematic,moderateSN,++,200,0.3,A,8,0.005838352137112583,0.875,0.10664696727397317,0.06921481024972614,0.10648703805186328,-0.03727222780213714
19,SG,mu[2],Clean,moderateSN,++,200,0.3,A,192,0.0025179349111395122,0.9583333333333334,0.06745666477334565,0.06997769522000102,0.06740965528859198,0.0025680399314090413
19,SG,mu[2],Problematic,moderateSN,++,200,0.3,A,8,-0.024432855719917705,0.875,0.09500619562287871,0.07079863330958588,0.09181074429554736,-0.02101211098596148
19,SG,phi11,Clean,moderateSN,++,200,0.3,A,192,-0.03302626691014562,0.921875,0.06325362913382648,0.05826336655554745,0.06185874319476943,-0.0035953766392219783
19,SG,phi11,Problematic,moderateSN,++,200,0.3,A,8,-0.02941045896235423,0.875,0.0450939467268732,0.058605118202671926,0.04353237893781899,0.015072739264852933
19,SG,phi12,Clean,moderateSN,++,200,0.3,A,192,-0.05061738411661217,0.9635416666666666,0.056257064863473275,0.057444805877427466,0.05602888675768021,0.0014159191197472554
19,SG,phi12,Problematic,moderateSN,++,200,0.3,A,8,-0.17754314753974063,1,0.04531577370779411,0.057666764093474626,0.041692968883887634,0.015973795209586993
19,SG,phi21,Clean,moderateSN,++,200,0.3,A,192,-0.053790853710326866,0.9583333333333334,0.05926387286143853,0.058725989540171525,0.05901925166509562,-2.9326212492409437e-4
19,SG,phi21,Problematic,moderateSN,++,200,0.3,A,8,-0.09277034678979189,1,0.059496801870095345,0.05599521784037402,0.05876909102865552,-0.0027738731882814976
19,SG,phi22,Clean,moderateSN,++,200,0.3,A,192,-0.03168953661476634,0.953125,0.05739406203921745,0.058400550139903126,0.05597679948357322,0.0024237506563299094
19,SG,phi22,Problematic,moderateSN,++,200,0.3,A,8,-0.016919995401483333,0.875,0.08608258359167657,0.05624280669864037,0.08581611386398355,-0.029573307165343184
19,SG,rho,Clean,moderateSN,++,200,0.3,A,192,-0.07141868695025683,0.90625,0.07241088337590677,0.06404890000597786,0.06916848585278039,-0.005119585846802527
19,SG,rho,Problematic,moderateSN,++,200,0.3,A,8,-0.14197194169156402,0.875,0.06622414696318842,0.06473564107327272,0.05071089370649487,0.014024747366777848
20,NG,sigma[1],Clean,strongSN,++,200,0.3,A,200,0.0017408479453051005,0.915,0.059865177299574475,0.05068254102039953,0.059839860473941735,-0.009157319453542208
20,NG,sigma[2],Clean,strongSN,++,200,0.3,A,200,0.005165133530014488,0.96,0.04979253409627036,0.050878146411682326,0.04952391187442049,0.001354234537261835
20,NG,mu[1],Clean,strongSN,++,200,0.3,A,200,-0.0014218113827726313,0.955,0.07332622722974096,0.07166754300124553,0.07331244131891546,-0.001644898317669924
20,NG,mu[2],Clean,strongSN,++,200,0.3,A,200,-2.965330738359605e-4,0.965,0.06998349696859699,0.07204047155227744,0.06998286873292453,0.0020576028193529106
20,NG,phi11,Clean,strongSN,++,200,0.3,A,200,-0.051652237056614654,0.96,0.06470148534863435,0.06889604189060551,0.06131402475329042,0.007582017137315093
20,NG,phi12,Clean,strongSN,++,200,0.3,A,200,-0.026457898998534936,0.935,0.06998299041202222,0.06859169990732783,0.06993295891648678,-0.0013412590091589488
20,NG,phi21,Clean,strongSN,++,200,0.3,A,200,-0.029456069762052322,0.93,0.07145246795330162,0.06928851118962137,0.07139172624442784,-0.0021032150548064704
20,NG,phi22,Clean,strongSN,++,200,0.3,A,200,-0.04200092097015925,0.97,0.06883201563318,0.06871432088554101,0.06675023594079414,0.001964084944746869
20,NG,rho,Clean,strongSN,++,200,0.3,A,200,-0.05580266948054073,0.94,0.06272888531557891,0.06454902767287608,0.06045377275266738,0.0040952549202087005
20,SG,omega[1],Clean,strongSN,++,200,0.3,A,168,-0.027171330375713853,0.9226190476190477,0.10220417763743649,0.09651818927480953,0.09195917097500077,0.004559018299808759
20,SG,omega[1],Problematic,strongSN,++,200,0.3,A,32,-0.014149929944909153,0.90625,0.10117963557518576,0.09391893731448325,0.09847766208866862,-0.004558724774185369
20,SG,omega[2],Clean,strongSN,++,200,0.3,A,168,-0.025275986792269806,0.9702380952380952,0.09227000663642008,0.09624608600978617,0.08241592871192233,0.01383015729786384
20,SG,omega[2],Problematic,strongSN,++,200,0.3,A,32,-0.01395547006005256,0.9375,0.09507107885161989,0.09648319358294959,0.09227007673948484,0.004213116843464745
20,SG,alpha[1],Clean,strongSN,++,200,0.3,A,168,-0.09067754021880702,0.9285714285714286,2.932576397560389,3.607770760610769,2.8167336770126967,0.7910370835980722
20,SG,alpha[1],Problematic,strongSN,++,200,0.3,A,32,0.5092730027191891,0.9375,8.650695446249179,12.709962572751708,7.336651375700507,5.373311197051201
20,SG,alpha[2],Clean,strongSN,++,200,0.3,A,168,-0.051384858899479906,0.9166666666666666,3.517036107966802,3.9445027614389074,3.486498283821261,0.4580044776176466
20,SG,alpha[2],Problematic,strongSN,++,200,0.3,A,32,0.3883372471471166,0.9375,7.9978587656808315,10.81148618100793,7.193780203516915,3.617705977491016
20,SG,mu[1],Clean,strongSN,++,200,0.3,A,168,-0.0012897312398439092,0.9761904761904762,0.06467339387631645,0.06757531918111305,0.06466053254350862,0.00291478663760443
20,SG,mu[1],Problematic,strongSN,++,200,0.3,A,32,-0.021778930689728027,0.90625,0.09470858661668301,0.06726954493225841,0.09217046466706008,-0.02490091973480167
20,SG,mu[2],Clean,strongSN,++,200,0.3,A,168,-4.931114867428945e-4,0.9523809523809523,0.06643895989909357,0.06787209196233682,0.06643712993149994,0.0014349620308368727
20,SG,mu[2],Problematic,strongSN,++,200,0.3,A,32,-0.014180515041790874,1,0.06140564224591677,0.06798145464160586,0.05974584414654346,0.008235610495062405
20,SG,phi11,Clean,strongSN,++,200,0.3,A,168,-0.023452737398677197,0.9821428571428571,0.04277706175357008,0.04673602814485899,0.04173574091387546,0.00500028723098353
20,SG,phi11,Problematic,strongSN,++,200,0.3,A,32,-0.027595473078226917,0.875,0.052049954106291485,0.04186286346856406,0.05086606040338947,-0.00900319693482541
20,SG,phi12,Clean,strongSN,++,200,0.3,A,168,0.0197914188971501,0.9523809523809523,0.04531082207055908,0.04594478496591174,0.04526757773606005,6.772072298516923e-4
20,SG,phi12,Problematic,strongSN,++,200,0.3,A,32,0.04068091083078254,0.9375,0.042717815808581104,0.040437974685346115,0.042523668966772385,-0.0020856942814262702
20,SG,phi21,Clean,strongSN,++,200,0.3,A,168,0.01966026815373046,0.9642857142857143,0.042377396613174065,0.046007051944202855,0.04233176682199186,0.0036752851222109917
20,SG,phi21,Problematic,strongSN,++,200,0.3,A,32,-0.04483665352377661,0.90625,0.05558219838536896,0.042759210166154374,0.05540106066095124,-0.012641850494796866
20,SG,phi22,Clean,strongSN,++,200,0.3,A,168,-0.017439338187513927,0.9702380952380952,0.03981201546454716,0.04608074659893335,0.039196118337437254,0.006884628261496099
20,SG,phi22,Problematic,strongSN,++,200,0.3,A,32,-0.013150228423669188,0.9375,0.049235943224439145,0.043290013821201005,0.04895415757609405,-0.005664143754893047
20,SG,rho,Clean,strongSN,++,200,0.3,A,168,-0.04134410613979996,0.9821428571428571,0.05724254542596018,0.06339584154134849,0.055882634572094046,0.007513206969254442
20,SG,rho,Problematic,strongSN,++,200,0.3,A,32,-0.018946528692984015,1,0.05920349500478436,0.06301430429398747,0.05893001302668498,0.0040842912673024895
21,NG,sigma[1],Clean,extremeCHI,++,200,0.3,A,200,-0.012262119872918078,0.575,0.12169288400960726,0.05005237028423804,0.12107352491274843,-0.07102115462851039
21,NG,sigma[2],Clean,extremeCHI,++,200,0.3,A,200,2.0804101771906372e-4,0.59,0.12119801622431803,0.05065071148029898,0.12119783766901537,-0.07054712618871639
21,NG,mu[1],Clean,extremeCHI,++,200,0.3,A,200,-0.005037639478065045,0.96,0.07010556013126684,0.0707240143963222,0.06992432874048711,7.99685655835089e-4
21,NG,mu[2],Clean,extremeCHI,++,200,0.3,A,200,0.0011916116396415517,0.95,0.06630673280148881,0.07152598414438613,0.06629602459053109,0.0052299595538550375
