Model,param,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_bias
NG,phi21,strongSN,+-,50,0.5,A,200,-0.09243060680608498,0.96,0.13316708893514106,0.14978381589451292,0.13284592355324404,0.016937892341268884,-0.009243060680608498
NG,phi22,strongSN,+-,50,0.5,A,200,-0.17617433743451855,0.96,0.1485683315720078,0.14679201696200958,0.13079207009146765,0.01599994687054193,-0.07046973497380743
NG,rho,strongSN,+-,50,0.5,A,200,-0.2006440674006694,0.93,0.1397050490604283,0.1174456467209942,0.09722648963736985,0.020219157083624345,-0.1003220337003347
NG,sigma[1],strongSN,+-,50,0.3,B,200,0.010942255644700914,0.935,0.11165614685807208,0.10631563516782122,0.11111868507410161,-0.004803049906280388,0.010942255644700914
NG,sigma[2],strongSN,+-,50,0.3,B,200,0.02358980129481541,0.895,0.12225089434190034,0.10744834217300231,0.11995333443579469,-0.012504992262792378,0.02358980129481541
NG,mu[1],strongSN,+-,50,0.3,B,200,0.0010138137687109978,0.91,0.1765212392705048,0.1507675983465605,0.17651832793009678,-0.025750729583536275,0.0010138137687109978
NG,mu[2],strongSN,+-,50,0.3,B,200,-0.015773210864577957,0.935,0.1569824778240761,0.15280499908714754,0.1561880410364638,-0.0033830419493162678,-0.015773210864577957
NG,phi11,strongSN,+-,50,0.3,B,200,-0.14780306552713943,0.92,0.1482041672143887,0.12829840362754574,0.12391988121563254,0.004378522411913208,-0.08129168603992669
NG,phi12,strongSN,+-,50,0.3,B,200,-0.051102732909715794,0.97,0.13019460142804756,0.14425872446727722,0.13009427100337564,0.014164453463901577,-0.005110273290971581
NG,phi21,strongSN,+-,50,0.3,B,200,-0.23554034135065152,0.945,0.12642636525498127,0.13148995926402596,0.12421285484019003,0.007277104423835931,-0.023554034135065155
NG,phi22,strongSN,+-,50,0.3,B,200,-0.22607145979507728,0.935,0.14954102224259588,0.1448687510514676,0.13844944302882994,0.006419308022637654,-0.05651786494876932
NG,rho,strongSN,+-,50,0.3,B,200,-0.1730496705570351,0.935,0.13965613376854535,0.12798569571989546,0.12964828859644456,-0.0016625928765491016,-0.051914901167110526
NG,sigma[1],strongSN,+-,50,0.5,B,200,0.006572739101740345,0.93,0.1119751446752146,0.10489173300247,0.11178207425940752,-0.006890341256937521,0.006572739101740345
NG,sigma[2],strongSN,+-,50,0.5,B,200,0.011611343307089423,0.89,0.12560557509950815,0.10531921420740036,0.12506773046107095,-0.019748516253670592,0.011611343307089423
NG,mu[1],strongSN,+-,50,0.5,B,200,-0.013944752210652863,0.94,0.1651874807393135,0.14986718080479147,0.16459783619107682,-0.014730655386285346,-0.013944752210652863
NG,mu[2],strongSN,+-,50,0.5,B,200,-0.020471087958076985,0.96,0.16500126785272537,0.150821259132631,0.16372645769947966,-0.012905198566848658,-0.020471087958076985
NG,phi11,strongSN,+-,50,0.5,B,200,-0.1420289743357136,0.92,0.14504510681446797,0.13243762223269245,0.12221286172775292,0.010224760504939534,-0.07811593588464248
NG,phi12,strongSN,+-,50,0.5,B,200,0.14893651935013733,0.95,0.15309200253535435,0.15283858812571116,0.15236581103490246,4.7277709080870145e-4,0.014893651935013734
NG,phi21,strongSN,+-,50,0.5,B,200,-0.08680580337373912,0.945,0.13424621422479882,0.13433958350575426,0.1339652699720975,3.743135336567449e-4,-0.008680580337373912
NG,phi22,strongSN,+-,50,0.5,B,200,-0.2562178204528971,0.95,0.15135783223835264,0.15243035410114347,0.13713577272193145,0.015294581379212024,-0.06405445511322427
NG,rho,strongSN,+-,50,0.5,B,200,-0.20121228375901787,0.92,0.14265562368522952,0.11727547238296972,0.10113867304420172,0.016136799338767993,-0.10060614187950893
NG,sigma[1],strongSN,--,50,0.3,A,200,-0.001490198016452556,0.905,0.1164627566925562,0.10481907586886084,0.11645322239552369,-0.01163414652666285,-0.001490198016452556
NG,sigma[2],strongSN,--,50,0.3,A,200,0.020327280600504267,0.885,0.12990132427396067,0.10701209803089523,0.12830103550446134,-0.02128893747356611,0.020327280600504267
NG,mu[1],strongSN,--,50,0.3,A,200,0.0038872709131425954,0.95,0.1644891870100532,0.14821177474318306,0.16444324786404604,-0.016231473120862983,0.0038872709131425954
NG,mu[2],strongSN,--,50,0.3,A,200,-0.014810407226648448,0.92,0.17115196477835565,0.1513406391086085,0.1705099612494013,-0.019169322140792783,-0.014810407226648448
NG,phi11,strongSN,--,50,0.3,A,200,-0.2038781630811877,0.925,0.15609831892070622,0.13922704899832603,0.13310175171218827,0.006125297286137754,-0.08155126523247509
NG,phi12,strongSN,--,50,0.3,A,200,-0.17676163141018733,0.95,0.15046279777656232,0.1386573805688416,0.14942090473345013,-0.010763524164608518,-0.017676163141018733
NG,phi21,strongSN,--,50,0.3,A,200,-0.15444208444723714,0.925,0.15391530715605067,0.14349419292706647,0.1531384935359407,-0.009644300608874223,-0.015444208444723715
NG,phi22,strongSN,--,50,0.3,A,200,-0.21927238196709756,0.91,0.1604370639871419,0.14000404100987673,0.13433983438224978,0.005664206627626955,-0.08770895278683903
NG,rho,strongSN,--,50,0.3,A,200,-0.15217631000228513,0.94,0.1390864859051997,0.12771104091138225,0.13138060710061158,-0.0036695661892293396,-0.045652893000685535
NG,sigma[1],strongSN,--,50,0.5,A,200,0.005889768563435373,0.945,0.10589381151507112,0.10442567157828989,0.1057298914378454,-0.0013042198595555193,0.005889768563435373
NG,sigma[2],strongSN,--,50,0.5,A,200,-0.005150832856941056,0.905,0.11946762076052928,0.10334072365252646,0.11935653032432494,-0.016015806671798485,-0.005150832856941056
NG,mu[1],strongSN,--,50,0.5,A,200,-0.00648829307330689,0.945,0.15172435075630267,0.14870862077063784,0.15158555559622572,-0.0028769348255878735,-0.00648829307330689
NG,mu[2],strongSN,--,50,0.5,A,200,0.008111531266524924,0.945,0.162835824365196,0.14719085831125822,0.16263366428020107,-0.015442805968942847,0.008111531266524924
NG,phi11,strongSN,--,50,0.5,A,200,-0.17330565755774058,0.96,0.15007379363551607,0.14853540089939113,0.13310359644093817,0.015431804458452963,-0.06932226302309624
NG,phi12,strongSN,--,50,0.5,A,200,-0.16925273975569263,0.96,0.15487187461849983,0.15198553177593352,0.15394425175595303,-0.0019587199800195076,-0.016925273975569262
NG,phi21,strongSN,--,50,0.5,A,200,-0.2257037259554678,0.95,0.1455286892405488,0.14806060169349955,0.14376779080507016,0.004292810888429394,-0.02257037259554678
NG,phi22,strongSN,--,50,0.5,A,200,-0.18891367401285045,0.96,0.15555150722194996,0.1491082977652372,0.13596371281476166,0.013144584950475546,-0.07556546960514018
NG,rho,strongSN,--,50,0.5,A,200,-0.128672352014939,0.905,0.13666347790097264,0.11292729498681342,0.1205726446949122,-0.007645349708098784,-0.0643361760074695
NG,sigma[1],strongSN,--,50,0.3,B,200,0.01911839364895374,0.915,0.11778052005177723,0.1068373572236672,0.11621849219444702,-0.009381134970779817,0.01911839364895374
NG,sigma[2],strongSN,--,50,0.3,B,200,0.019777362891128476,0.88,0.12921370814033467,0.10691827707877842,0.12769118328392215,-0.02077290620514373,0.019777362891128476
NG,mu[1],strongSN,--,50,0.3,B,200,-0.003967330825850142,0.94,0.16516617973654005,0.1518716785179264,0.1651185247477742,-0.013246846229847786,-0.003967330825850142
NG,mu[2],strongSN,--,50,0.3,B,200,-0.0110225610154412,0.945,0.1677768577437083,0.15240290591389163,0.16741438750302617,-0.01501148158913454,-0.0110225610154412
NG,phi11,strongSN,--,50,0.3,B,200,-0.1642919321418326,0.92,0.15209666297305643,0.12853079129928244,0.12234526390528287,0.006185527393999565,-0.09036056267800793
NG,phi12,strongSN,--,50,0.3,B,200,-0.05014595556033175,0.975,0.12282842837924227,0.14583140745782977,0.12272602270718325,0.023105384750646524,-0.005014595556033175
NG,phi21,strongSN,--,50,0.3,B,200,-0.2395638965593254,0.965,0.13415144519783245,0.12969258839320663,0.13199508189065293,-0.002302493497446295,-0.02395638965593254
NG,phi22,strongSN,--,50,0.3,B,200,-0.23942163023262658,0.97,0.13542596396789733,0.14463435637319294,0.12148054125118635,0.023153815122006594,-0.059855407558156645
NG,rho,strongSN,--,50,0.3,B,200,-0.18298224077924805,0.935,0.13696582603570834,0.1283774493432632,0.1254839131601752,0.0028935361830879913,-0.05489467223377441
NG,sigma[1],strongSN,--,50,0.5,B,200,-0.0033753160712249194,0.925,0.1109643987806633,0.10370298023689611,0.11091305170345554,-0.0072100714665594284,-0.0033753160712249194
NG,sigma[2],strongSN,--,50,0.5,B,200,0.006835262684024175,0.895,0.12127378814581356,0.10440046595304571,0.12108100955672635,-0.01668054360368064,0.006835262684024175
NG,mu[1],strongSN,--,50,0.5,B,200,0.002970369742400042,0.95,0.16305947598104412,0.14822785712026318,0.1630324188951576,-0.01480456177489442,0.002970369742400042
NG,mu[2],strongSN,--,50,0.5,B,200,2.281980600788003e-4,0.93,0.15687025581614603,0.1495034897539336,0.15687008983700007,-0.007366600083066471,2.281980600788003e-4
NG,phi11,strongSN,--,50,0.5,B,200,-0.13456942914960754,0.935,0.14668893286649112,0.1347056562487959,0.12664790293905553,0.008057753309740373,-0.07401318603228416
NG,phi12,strongSN,--,50,0.5,B,200,-0.07195485456204587,0.965,0.14785679455575343,0.15350717643273598,0.14768160577862033,0.005825570654115653,-0.007195485456204589
NG,phi21,strongSN,--,50,0.5,B,200,-0.2169284021268903,0.97,0.13722475131178613,0.13683939663035022,0.13549927326774963,0.001340123362600587,-0.02169284021268903
NG,phi22,strongSN,--,50,0.5,B,200,-0.2294739014135407,0.97,0.14885748018470402,0.15399399265756242,0.1373586817153091,0.016635310942253317,-0.05736847535338518
NG,rho,strongSN,--,50,0.5,B,200,-0.13588956472474376,0.9,0.13144407667556268,0.1134793498485639,0.11252133949976385,9.580103488000535e-4,-0.06794478236237188
NG,sigma[1],extremeCHI,++,50,0.3,A,200,-0.01547891129253315,0.64,0.24844745770449495,0.10327245140009636,0.24796480102027524,-0.14469234962017888,-0.01547891129253315
NG,sigma[2],extremeCHI,++,50,0.3,A,200,-0.015005654936426556,0.65,0.24762251042528372,0.1031179304856312,0.24716742906226263,-0.14404949857663144,-0.015005654936426556
NG,mu[1],extremeCHI,++,50,0.3,A,200,-0.005209329535070935,0.94,0.15229460282333268,0.14670405082574564,0.15220548260464103,-0.005501431778895394,-0.005209329535070935
NG,mu[2],extremeCHI,++,50,0.3,A,200,-0.0019458736051353519,0.92,0.1587474617547243,0.14619741463998134,0.15873553537088186,-0.01253812073090052,-0.0019458736051353519
NG,phi11,extremeCHI,++,50,0.3,A,200,-0.1829338384644676,0.96,0.14462301422070384,0.13809113824680644,0.12474554084786708,0.013345597398939354,-0.07317353538578704
NG,phi12,extremeCHI,++,50,0.3,A,200,-0.07540355970974941,0.965,0.14941533052054598,0.14208877109238693,0.14922494438395673,-0.007136173291569792,-0.00754035597097494
NG,phi21,extremeCHI,++,50,0.3,A,200,-0.09095209137038499,0.97,0.14395653356430058,0.14239232703249682,0.14366892749165747,-0.0012766004591606428,-0.009095209137038499
NG,phi22,extremeCHI,++,50,0.3,A,200,-0.1908200428920296,0.98,0.14120887561114465,0.13795758484106724,0.11880227417130178,0.01915531066976546,-0.07632801715681184
NG,rho,extremeCHI,++,50,0.3,A,200,-0.33090311619114765,0.86,0.17494464412443023,0.13017873442232233,0.14405176153165375,-0.013873027109331415,-0.0992709348573443
NG,sigma[1],extremeCHI,++,50,0.5,A,200,-0.013416532440947386,0.535,0.24349829933610925,0.10247491230162667,0.24312839907513575,-0.14065348677350908,-0.013416532440947386
NG,sigma[2],extremeCHI,++,50,0.5,A,200,-0.007651796674605473,0.575,0.24270326748083731,0.10308812115646117,0.24258261696487107,-0.1394944958084099,-0.007651796674605473
NG,mu[1],extremeCHI,++,50,0.5,A,200,-5.295480167342207e-6,0.91,0.15757856565015063,0.1469913828908404,0.15757856556117245,-0.01058718267033204,-5.295480167342207e-6
NG,mu[2],extremeCHI,++,50,0.5,A,200,0.004943041621240779,0.92,0.1691431457356802,0.14812455882203152,0.16907090254946958,-0.02094634372743806,0.004943041621240779
NG,phi11,extremeCHI,++,50,0.5,A,200,-0.18488478492686136,0.98,0.14025955789391092,0.14631440283573888,0.11917869855390713,0.02713570428183175,-0.07395391397074455
NG,phi12,extremeCHI,++,50,0.5,A,200,-0.15992164539437265,0.965,0.14940371762747598,0.1498814945836306,0.14854535170867564,0.0013361428749549542,-0.015992164539437265
NG,phi21,extremeCHI,++,50,0.5,A,200,-0.04719688430478819,0.96,0.14219815226468455,0.1521469312729011,0.14211980526516918,0.010027126007731924,-0.004719688430478818
NG,phi22,extremeCHI,++,50,0.5,A,200,-0.17947421653114617,0.95,0.14526762858834438,0.14598643125313746,0.12628905262043172,0.019697378632705737,-0.07178968661245846
NG,rho,extremeCHI,++,50,0.5,A,200,-0.2584205415146529,0.705,0.21142968975579132,0.11746894966753055,0.16735357672021403,-0.04988462705268348,-0.12921027075732644
NG,sigma[1],extremeCHI,++,50,0.3,B,200,0.0020032046659195827,0.595,0.2399766990657517,0.1051186081236965,0.23996833804808665,-0.13484972992439015,0.0020032046659195827
NG,sigma[2],extremeCHI,++,50,0.3,B,200,-0.03606613332233178,0.58,0.22669658916106813,0.10123025633539891,0.2238092436974798,-0.12257898736208088,-0.03606613332233178
NG,mu[1],extremeCHI,++,50,0.3,B,200,0.011280382989134339,0.885,0.17824770127832384,0.14991299630898502,0.17789040438040785,-0.02797740807142282,0.011280382989134339
NG,mu[2],extremeCHI,++,50,0.3,B,200,-0.01331014465919112,0.915,0.15772682820785158,0.1446172701467175,0.15716422107356537,-0.012546950926847877,-0.01331014465919112
NG,phi11,extremeCHI,++,50,0.3,B,200,-0.14926253260373085,0.925,0.14524877034585681,0.12742914995828836,0.11982368687409559,0.007605463084192771,-0.08209439293205197
NG,phi12,extremeCHI,++,50,0.3,B,200,-0.028576933369702965,0.96,0.14425081910770218,0.15192803289175444,0.14422251003929606,0.007705522852458374,-0.0028576933369702964
NG,phi21,extremeCHI,++,50,0.3,B,200,-0.08200211089943439,0.955,0.1285150189460091,0.1271724828715842,0.12825313498224303,-0.0010806521106588307,-0.00820021108994344
NG,phi22,extremeCHI,++,50,0.3,B,200,-0.21233667110327198,0.96,0.1437162206780573,0.1427149588576637,0.1335530726622674,0.00916188619539629,-0.053084167775817995
NG,rho,extremeCHI,++,50,0.3,B,200,-0.3339627996531612,0.845,0.18011164039815117,0.13020201733395842,0.14967431097959646,-0.019472293645638045,-0.10018883989594836
NG,sigma[1],extremeCHI,++,50,0.5,B,200,-0.031591890646669805,0.575,0.24526715812798364,0.10037953173578515,0.2432240352052942,-0.14284450346950905,-0.031591890646669805
NG,sigma[2],extremeCHI,++,50,0.5,B,200,-0.006054084089014994,0.605,0.24611455517156944,0.10284966033882965,0.24604008277746664,-0.143190422438637,-0.006054084089014994
NG,mu[1],extremeCHI,++,50,0.5,B,200,-0.004093318378088291,0.88,0.1746579889062373,0.14615436298115533,0.17461001641780724,-0.028455653436651906,-0.004093318378088291
NG,mu[2],extremeCHI,++,50,0.5,B,200,7.437877212183162e-4,0.915,0.17384640000830792,0.14996415241207106,0.1738448088833094,-0.023880656471238326,7.437877212183162e-4
NG,phi11,extremeCHI,++,50,0.5,B,200,-0.13582219644996582,0.95,0.13867782394063857,0.13330175224649754,0.11683800308864228,0.016463749157855256,-0.0747022080474812
NG,phi12,extremeCHI,++,50,0.5,B,200,-0.10806916835983305,0.985,0.1275954591439007,0.15309414862184145,0.12713698023251524,0.025957168389326213,-0.010806916835983307
NG,phi21,extremeCHI,++,50,0.5,B,200,-0.10997790666716888,0.96,0.1279681138032834,0.1401308162720467,0.12749465381270372,0.012636162459342987,-0.010997790666716889
NG,phi22,extremeCHI,++,50,0.5,B,200,-0.2410292634457166,0.97,0.13568578869799444,0.15237551481508535,0.12157174482490887,0.030803769990176477,-0.06025731586142915
NG,rho,extremeCHI,++,50,0.5,B,200,-0.2276232308427743,0.775,0.18979424295339264,0.11675750596248001,0.1518840704400093,-0.03512656447752928,-0.11381161542138715
NG,sigma[1],extremeCHI,+-,50,0.3,A,200,-0.0024950941153883874,0.635,0.23098280750518344,0.1048531583665147,0.23096933101243547,-0.1261161726459208,-0.0024950941153883874
NG,sigma[2],extremeCHI,+-,50,0.3,A,200,-0.0063747510213919886,0.615,0.22001339621445087,0.10472257515052594,0.21992102460481627,-0.11519844945429034,-0.0063747510213919886
NG,mu[1],extremeCHI,+-,50,0.3,A,200,-8.378330043610456e-4,0.94,0.1558911148413353,0.1486212694955926,0.15588886336852673,-0.0072675938729341305,-8.378330043610456e-4
NG,mu[2],extremeCHI,+-,50,0.3,A,200,0.0034452096498134013,0.93,0.14137595167256006,0.14802261471056624,0.14133396704894005,0.00668864766162619,0.0034452096498134013
NG,phi11,extremeCHI,+-,50,0.3,A,200,-0.19210439545422087,0.96,0.13849530985577224,0.13755099007273405,0.1152228061261888,0.022328183946545246,-0.07684175818168835
NG,phi12,extremeCHI,+-,50,0.3,A,200,-0.04730340599693497,0.985,0.1300984259960143,0.14221085418479953,0.13001240065644237,0.012198453528357162,-0.0047303405996934975
NG,phi21,extremeCHI,+-,50,0.3,A,200,-0.02711558383719848,0.955,0.12816097645021382,0.1426360297010877,0.12813228842022584,0.014503741280861876,-0.002711558383719847
NG,phi22,extremeCHI,+-,50,0.3,A,200,-0.19398431239244315,0.965,0.13736944306864693,0.13701006104804964,0.11335597794686962,0.023654083101180015,-0.07759372495697726
NG,rho,extremeCHI,+-,50,0.3,A,200,-0.4070191647144425,0.935,0.1507867949140763,0.13259065977626366,0.08846944941856415,0.04412121035769952,-0.12210574941433275
NG,sigma[1],extremeCHI,+-,50,0.5,A,200,-0.018741591482772907,0.56,0.24484215580108332,0.1028892095211798,0.2441238087651731,-0.1412345992439933,-0.018741591482772907
NG,sigma[2],extremeCHI,+-,50,0.5,A,200,-0.010088817610144995,0.605,0.25031805829812015,0.10363674158964567,0.25011466584222986,-0.14647792425258419,-0.010088817610144995
NG,mu[1],extremeCHI,+-,50,0.5,A,200,-0.0030336974221024595,0.905,0.166736545832518,0.1468876716647744,0.16670894515925205,-0.019821273494477654,-0.0030336974221024595
NG,mu[2],extremeCHI,+-,50,0.5,A,200,-0.008588014003054773,0.905,0.1745630390985084,0.14820698567866358,0.17435165796398583,-0.026144672285322246,-0.008588014003054773
NG,phi11,extremeCHI,+-,50,0.5,A,200,-0.17801927016252778,0.955,0.13952891174611903,0.13834028614176552,0.11999074766491134,0.01834953847685418,-0.07120770806501112
NG,phi12,extremeCHI,+-,50,0.5,A,200,-0.06736226410659062,0.97,0.1419082333271172,0.14286739827486344,0.14174826256348919,0.0011191357113742584,-0.006736226410659061
NG,phi21,extremeCHI,+-,50,0.5,A,200,-0.25596895459608227,0.955,0.15281996014064336,0.1445622969637595,0.15066100743131156,-0.00609871046755206,-0.025596895459608228
NG,phi22,extremeCHI,+-,50,0.5,A,200,-0.1798538885575558,0.96,0.13892556570710596,0.13867586614666752,0.11884748802711659,0.019828378119550932,-0.07194155542302233
NG,rho,extremeCHI,+-,50,0.5,A,200,-0.48219223254754445,0.545,0.252343113508088,0.12898193421587809,0.07449637341951292,0.05448556079636517,-0.24109611627377223
NG,sigma[1],extremeCHI,+-,50,0.3,B,200,0.011123062545019212,0.625,0.25649746139393437,0.10635475747788369,0.2562561710108704,-0.1499014135329867,0.011123062545019212
NG,sigma[2],extremeCHI,+-,50,0.3,B,200,-0.027310917720560865,0.625,0.24068789765342866,0.10247952643694998,0.2391333892414192,-0.13665386280446923,-0.027310917720560865
NG,mu[1],extremeCHI,+-,50,0.3,B,200,-0.005203396842070327,0.905,0.168088744009393,0.15118092689932125,0.16800818588378122,-0.01682725898445997,-0.005203396842070327
NG,mu[2],extremeCHI,+-,50,0.3,B,200,0.010359538509521142,0.935,0.14763706146511546,0.1457868685902166,0.1472731539688209,-0.0014862853786042907,0.010359538509521142
