Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
NG,sigma[2],Clean,moderateSN,+-,50,0.3,A,200,0.0022335042287601184,0.865,0.1259579992839342,0.10505729931917956,0.12593819532799283,-0.020880896008813266
NG,mu[1],Clean,moderateSN,+-,50,0.3,A,200,-6.697508497940126e-4,0.93,0.16295704677776518,0.15147322152768775,0.16295567043932516,-0.01148244891163741
NG,mu[2],Clean,moderateSN,+-,50,0.3,A,200,0.006092035504325034,0.945,0.17273924449864259,0.1496132469601888,0.17263178645132496,-0.023018539491136164
NG,phi11,Clean,moderateSN,+-,50,0.3,A,200,-0.22551326118630508,0.92,0.16038217774657904,0.14032673046743846,0.13261012775574135,0.007716602711697107
NG,phi12,Clean,moderateSN,+-,50,0.3,A,200,-0.1769380498383191,0.96,0.1406520501284659,0.14380013060497665,0.13953468554640674,0.0042654450585699055
NG,phi21,Clean,moderateSN,+-,50,0.3,A,200,-0.26727678689263024,0.965,0.13735899060305246,0.1399995087968093,0.1347335277181332,0.005265981078676096
NG,phi22,Clean,moderateSN,+-,50,0.3,A,200,-0.21427492255002503,0.935,0.15914175167613986,0.14066555128026373,0.1340891432485833,0.006576408031680442
NG,rho,Clean,moderateSN,+-,50,0.3,A,200,-0.13039630416046435,0.965,0.1180016462842478,0.127923742803099,0.1113287962447676,0.016594946558331408
SG,omega[1],Clean,moderateSN,+-,50,0.3,A,130,-0.2959183734919453,0.5,0.4874539606435206,0.18754704224229413,0.1383641065839984,0.049182935658295734
SG,omega[1],Problematic,moderateSN,+-,50,0.3,A,70,-0.1989944846389404,0.7285714285714285,0.3773655745461293,0.2185719093216704,0.20883576288017577,0.00973614644149462
SG,omega[2],Clean,moderateSN,+-,50,0.3,A,130,-0.28968681768525206,0.4461538461538462,0.48893707375178985,0.19135516634469227,0.17232802132557562,0.019027145019116648
SG,omega[2],Problematic,moderateSN,+-,50,0.3,A,70,-0.23372918289909278,0.7,0.4186456998512146,0.21101520595438636,0.1974162361704542,0.013598969783932158
SG,alpha[1],Clean,moderateSN,+-,50,0.3,A,130,-0.8322883782817304,0.3923076923076923,3.40415351568266,1.4428736202777677,0.7106321441992955,0.7322414760784721
SG,alpha[1],Problematic,moderateSN,+-,50,0.3,A,70,-0.4343959545448567,0.6285714285714286,3.2861750835032697,4.525328117793998,2.789220169552545,1.7361079482414525
SG,alpha[2],Clean,moderateSN,+-,50,0.3,A,130,0.8133487113993008,0.43846153846153846,3.3442292954390545,1.5219944342824634,0.7741392375499045,0.7478551967325588
SG,alpha[2],Problematic,moderateSN,+-,50,0.3,A,70,0.529855230763198,0.6285714285714286,3.00877211076576,3.705900904191067,2.135594663190536,1.570306241000531
SG,mu[1],Clean,moderateSN,+-,50,0.3,A,130,-0.020957361024696256,0.9,0.16523308547606214,0.14627589084736672,0.16389863194920268,-0.017622741101835954
SG,mu[1],Problematic,moderateSN,+-,50,0.3,A,70,0.033216411348049035,0.9428571428571428,0.1537910934622812,0.1511035017726367,0.15016114825573662,9.423535169000852e-4
SG,mu[2],Clean,moderateSN,+-,50,0.3,A,130,0.0012417357297395087,0.9307692307692308,0.17416259179340693,0.14600828946142203,0.17415816510452325,-0.02814987564310123
SG,mu[2],Problematic,moderateSN,+-,50,0.3,A,70,0.016534979507276906,0.9571428571428572,0.1629774039576992,0.14633001577051202,0.16213645072433588,-0.01580643495382386
SG,phi11,Clean,moderateSN,+-,50,0.3,A,130,-0.2231895207788528,0.9076923076923077,0.15959016235568838,0.13736315617663247,0.13228321878090182,0.005079937395730649
SG,phi11,Problematic,moderateSN,+-,50,0.3,A,70,-0.19722537673618637,0.9285714285714286,0.15230684586776616,0.1326064764634447,0.13028322770637277,0.002323248757071933
SG,phi12,Clean,moderateSN,+-,50,0.3,A,130,-0.1302802303959709,0.9769230769230769,0.13248706121618448,0.1395626412812382,0.13184495441760652,0.0077176868636316676
SG,phi12,Problematic,moderateSN,+-,50,0.3,A,70,-0.11960785651380003,0.9571428571428572,0.13347152924144937,0.13826683206897047,0.1329345279626509,0.005332304106319574
SG,phi21,Clean,moderateSN,+-,50,0.3,A,130,-0.14899875805275453,0.9615384615384616,0.13033551181665434,0.138181453303353,0.12948103854038479,0.008700414762968206
SG,phi21,Problematic,moderateSN,+-,50,0.3,A,70,-0.4542167077311059,0.9571428571428572,0.13612059957355085,0.1306774880632895,0.12831870266037654,0.002358785402912955
SG,phi22,Clean,moderateSN,+-,50,0.3,A,130,-0.2194403692355267,0.9538461538461539,0.15308228125169437,0.1385943102118399,0.1254174339124628,0.01317687629937711
SG,phi22,Problematic,moderateSN,+-,50,0.3,A,70,-0.15131464787318166,0.9428571428571428,0.14097345854136825,0.13505383529861992,0.12731903387693955,0.007734801421680371
SG,rho,Clean,moderateSN,+-,50,0.3,A,130,-0.17119392864271635,0.9615384615384616,0.1239087936339976,0.12780377689833938,0.11276403075210256,0.015039746146236821
SG,rho,Problematic,moderateSN,+-,50,0.3,A,70,-0.03467994441440028,0.9571428571428572,0.10420162406284533,0.12378310185432397,0.10368093165245873,0.020102170201865235
NG,sigma[1],Clean,strongSN,+-,50,0.3,A,200,-0.009234937366730131,0.91,0.12752970567349212,0.10428532181619782,0.12719489675690648,-0.022909574940708666
NG,sigma[2],Clean,strongSN,+-,50,0.3,A,200,0.005657650593612069,0.915,0.12266995282011059,0.10578813579411143,0.12253941535134219,-0.016751279557230755
NG,mu[1],Clean,strongSN,+-,50,0.3,A,200,-0.01917313545357024,0.905,0.17816627368934745,0.147653545348144,0.17713162325577697,-0.02947807790763296
NG,mu[2],Clean,strongSN,+-,50,0.3,A,200,-0.006425047064458603,0.93,0.16290327585911651,0.15039765729390858,0.16277652182010435,-0.01237886452619577
NG,phi11,Clean,strongSN,+-,50,0.3,A,200,-0.22806850674222062,0.94,0.15950024589894618,0.1397895478582535,0.13083535240524286,0.008954195453010655
NG,phi12,Clean,strongSN,+-,50,0.3,A,200,-0.1637140411143485,0.95,0.15106488770019133,0.13798972143981858,0.15017515581244292,-0.012185434372624343
NG,phi21,Clean,strongSN,+-,50,0.3,A,200,-0.10206304271042776,0.93,0.14289071931916567,0.1435352825265256,0.1425257486234522,0.0010095339030734007
NG,phi22,Clean,strongSN,+-,50,0.3,A,200,-0.177288845664052,0.925,0.15639941678091807,0.1388570496808575,0.1393978622573122,-5.408125764547189e-4
NG,rho,Clean,strongSN,+-,50,0.3,A,200,-0.22403213756213983,0.945,0.13390988710340215,0.12949916323422148,0.11582194086003902,0.013677222374182452
SG,omega[1],Clean,strongSN,+-,50,0.3,A,72,-0.30522201973268914,0.4444444444444444,0.5429848385367726,0.20248180427834364,0.2093405455482122,-0.006858741269868546
SG,omega[1],Problematic,strongSN,+-,50,0.3,A,128,-0.2447666156293317,0.671875,0.4574851788268432,0.22234980563356788,0.21879427835139267,0.0035555272821752026
SG,omega[2],Clean,strongSN,+-,50,0.3,A,72,-0.3055386248164563,0.4583333333333333,0.5426579999213812,0.19861632852982547,0.20723808369548216,-0.008621755165656692
SG,omega[2],Problematic,strongSN,+-,50,0.3,A,128,-0.22328445375259906,0.6953125,0.42500353472194174,0.22986095652600827,0.21516852494564512,0.014692431580363152
SG,alpha[1],Clean,strongSN,+-,50,0.3,A,72,-0.837121819409217,0.2361111111111111,7.7298449622237175,2.441922291904189,1.7285528505095182,0.713369441394671
SG,alpha[1],Problematic,strongSN,+-,50,0.3,A,128,-0.6553501638586882,0.6328125,6.563902296744092,5.4657354607569735,2.880385832204431,2.5853496285525424
SG,alpha[2],Clean,strongSN,+-,50,0.3,A,72,0.8417501629308584,0.2777777777777778,7.748316685284477,2.477052215504025,1.6261614849496246,0.8508907305544002
SG,alpha[2],Problematic,strongSN,+-,50,0.3,A,128,0.6302547643901242,0.6875,6.432480759502043,5.971937785295758,3.0334637315140993,2.9384740537816585
SG,mu[1],Clean,strongSN,+-,50,0.3,A,72,-0.0021044379797048986,0.875,0.18331923077152082,0.14106291307184715,0.18330715128289918,-0.042244238211052026
SG,mu[1],Problematic,strongSN,+-,50,0.3,A,128,-0.025610231503906088,0.9140625,0.1675971158305908,0.1410346860454871,0.16562882984869756,-0.024594143803210455
SG,mu[2],Clean,strongSN,+-,50,0.3,A,72,-0.018629824959227714,0.8888888888888888,0.16765357321083718,0.14191073583331315,0.16661527610741483,-0.024704540274101683
SG,mu[2],Problematic,strongSN,+-,50,0.3,A,128,-0.0010577917087927356,0.953125,0.15087656752061604,0.1438542222296457,0.15087285939990605,-0.007018637170260356
SG,phi11,Clean,strongSN,+-,50,0.3,A,72,-0.2076707181340147,0.9166666666666666,0.15513510579740872,0.1347218366336355,0.13102122234022098,0.003700614293414506
SG,phi11,Problematic,strongSN,+-,50,0.3,A,128,-0.19963388473701002,0.9453125,0.14141349026871433,0.1293090366398839,0.11670983317762644,0.012599203462257472
SG,phi12,Clean,strongSN,+-,50,0.3,A,72,-0.4184439640193394,0.9444444444444444,0.15460327586413056,0.13440950560111947,0.14883285725161052,-0.01442335165049105
SG,phi12,Problematic,strongSN,+-,50,0.3,A,128,0.06568128462308272,0.96875,0.1261904295959431,0.12581156963827783,0.12601938029569612,-2.078106574182892e-4
SG,phi21,Clean,strongSN,+-,50,0.3,A,72,0.02344094922790567,0.9166666666666666,0.14708368289480284,0.13679676929082119,0.14706500261072267,-0.010268233319901482
SG,phi21,Problematic,strongSN,+-,50,0.3,A,128,-0.16580011475552464,0.96875,0.11960987230015924,0.13191636572106824,0.11845515932677203,0.01346120639429621
SG,phi22,Clean,strongSN,+-,50,0.3,A,72,-0.19864289121011136,0.9583333333333334,0.1410931245997151,0.13397170368573208,0.1165925816370012,0.017379122048730877
SG,phi22,Problematic,strongSN,+-,50,0.3,A,128,-0.12473706216426886,0.9140625,0.1426114963307118,0.12783984478125726,0.13359844810964308,-0.0057586033283858196
SG,rho,Clean,strongSN,+-,50,0.3,A,72,-0.28644785427425057,0.9305555555555556,0.14589294309378045,0.12886363697631087,0.11789841922144695,0.01096521775486392
SG,rho,Problematic,strongSN,+-,50,0.3,A,128,-0.1696625613883657,0.953125,0.12814099946715485,0.12574153074822142,0.11759860168439033,0.008142929063831086
NG,sigma[1],Clean,extremeCHI,+-,50,0.3,A,200,-0.0024950941153883874,0.635,0.23098280750518344,0.1048531583665147,0.23096933101243547,-0.1261161726459208
NG,sigma[2],Clean,extremeCHI,+-,50,0.3,A,200,-0.0063747510213919886,0.615,0.22001339621445087,0.10472257515052594,0.21992102460481627,-0.11519844945429034
NG,mu[1],Clean,extremeCHI,+-,50,0.3,A,200,-8.378330043610456e-4,0.94,0.1558911148413353,0.1486212694955926,0.15588886336852673,-0.0072675938729341305
NG,mu[2],Clean,extremeCHI,+-,50,0.3,A,200,0.0034452096498134013,0.93,0.14137595167256006,0.14802261471056624,0.14133396704894005,0.00668864766162619
NG,phi11,Clean,extremeCHI,+-,50,0.3,A,200,-0.19210439545422087,0.96,0.13849530985577224,0.13755099007273405,0.1152228061261888,0.022328183946545246
NG,phi12,Clean,extremeCHI,+-,50,0.3,A,200,-0.04730340599693497,0.985,0.1300984259960143,0.14221085418479953,0.13001240065644237,0.012198453528357162
NG,phi21,Clean,extremeCHI,+-,50,0.3,A,200,-0.02711558383719848,0.955,0.12816097645021382,0.1426360297010877,0.12813228842022584,0.014503741280861876
NG,phi22,Clean,extremeCHI,+-,50,0.3,A,200,-0.19398431239244315,0.965,0.13736944306864693,0.13701006104804964,0.11335597794686962,0.023654083101180015
NG,rho,Clean,extremeCHI,+-,50,0.3,A,200,-0.4070191647144425,0.935,0.1507867949140763,0.13259065977626366,0.08846944941856415,0.04412121035769952
SG,omega[1],Problematic,extremeCHI,+-,50,0.3,A,200,NA,NA,NA,0.13074204495254396,0.2562670218427194,-0.12552497689017542
SG,omega[2],Problematic,extremeCHI,+-,50,0.3,A,200,NA,NA,NA,0.13101146993063317,0.2388233854977934,-0.10781191556716022
SG,alpha[1],Problematic,extremeCHI,+-,50,0.3,A,200,NA,NA,NA,31.89112835525999,3.235885110659816,28.655243244600175
SG,alpha[2],Problematic,extremeCHI,+-,50,0.3,A,200,NA,NA,NA,32.33375783079672,3.3289919700761206,29.0047658607206
SG,mu[1],Problematic,extremeCHI,+-,50,0.3,A,200,0.13079901926206386,0.67,0.21915578722813925,0.11010890192545893,0.17584332695802732,-0.06573442503256839
SG,mu[2],Problematic,extremeCHI,+-,50,0.3,A,200,-0.12684322832504685,0.695,0.20364020397629182,0.11008964407019109,0.159311418622727,-0.0492217745525359
SG,phi11,Problematic,extremeCHI,+-,50,0.3,A,200,-0.08603221468653088,1,0.0502263252070239,0.07197979528516768,0.03658465565756538,0.0353951396276023
SG,phi12,Problematic,extremeCHI,+-,50,0.3,A,200,0.13866019910714994,0.995,0.046520026083599356,0.0715557653850781,0.04440547622370939,0.02715028916136871
SG,phi21,Problematic,extremeCHI,+-,50,0.3,A,200,0.13088660685697598,1,0.044456605546155124,0.07161749933192356,0.04248619467710782,0.02913130465481574
SG,phi22,Problematic,extremeCHI,+-,50,0.3,A,200,-0.08933642433664438,1,0.05194614990893806,0.07208361113283024,0.03770202933849514,0.0343815817943351
SG,rho,Problematic,extremeCHI,+-,50,0.3,A,200,-0.4656746299330654,0.815,0.16640502296884901,0.10835593353657191,0.09040948060113164,0.01794645293544027
NG,sigma[1],Clean,moderateSN,++,100,0.3,A,200,-0.005214281746828179,0.895,0.0831859625329537,0.07206631476532038,0.08302238028627383,-0.010956065520953448
NG,sigma[2],Clean,moderateSN,++,100,0.3,A,200,0.004621692908457651,0.935,0.07513639001853056,0.07273939567807594,0.07499411350017181,-0.002254717822095867
NG,mu[1],Clean,moderateSN,++,100,0.3,A,200,-2.875529302276551e-4,0.955,0.10022219342955124,0.10175735324922991,0.1002217809118492,0.0015355723373807056
NG,mu[2],Clean,moderateSN,++,100,0.3,A,200,3.7323577931751696e-4,0.945,0.10462550839475389,0.10302826348576735,0.10462484266135721,-0.0015965791755898628
NG,phi11,Clean,moderateSN,++,100,0.3,A,200,-0.12036767519309265,0.935,0.10817360203511579,0.09774774741517211,0.09686788848854522,8.798589266268975e-4
NG,phi12,Clean,moderateSN,++,100,0.3,A,200,0.024683601405561233,0.955,0.09529033597004001,0.09715522539451153,0.0952583609322542,0.0018968644622573277
NG,phi21,Clean,moderateSN,++,100,0.3,A,200,-0.0825455131620469,0.935,0.10924940657942074,0.09923039127456099,0.10893711589960385,-0.009706724625042865
NG,phi22,Clean,moderateSN,++,100,0.3,A,200,-0.10009809918935224,0.945,0.10591068171322618,0.09763604029845394,0.09805065928972062,-4.1461899126668533e-4
NG,rho,Clean,moderateSN,++,100,0.3,A,200,-0.10003330528732009,0.955,0.09325542766722993,0.09117466946693019,0.0882948197483544,0.002879849718575786
SG,omega[1],Clean,moderateSN,++,100,0.3,A,173,-0.17611580179923017,0.7572254335260116,0.34331416257851105,0.1932352760564337,0.20120373292865482,-0.007968456872221114
SG,omega[1],Problematic,moderateSN,++,100,0.3,A,27,-0.07610535856770037,0.9629629629629629,0.2485516716573797,0.18924558523154575,0.21754952883890058,-0.02830394360735483
SG,omega[2],Clean,moderateSN,++,100,0.3,A,173,-0.1644442641651211,0.7572254335260116,0.3278507838662267,0.19126502699525585,0.20005268040463128,-0.008787653409375429
SG,omega[2],Problematic,moderateSN,++,100,0.3,A,27,-0.08905143827823915,0.8888888888888888,0.24388495751301165,0.1911140422010142,0.19923717483913894,-0.008123132638124753
SG,alpha[1],Clean,moderateSN,++,100,0.3,A,173,-0.42343245140582786,0.7514450867052023,2.4232417046264687,1.7641662175700605,1.7330261696189742,0.03114004795108638
SG,alpha[1],Problematic,moderateSN,++,100,0.3,A,27,0.2515112494718234,0.9259259259259259,4.0827043216030745,4.94577890619839,3.956810336604773,0.988968569593617
SG,alpha[2],Clean,moderateSN,++,100,0.3,A,173,-0.4226014349680947,0.7225433526011561,2.3893227473307523,1.7300146528997966,1.6886064152189784,0.04140823768081825
SG,alpha[2],Problematic,moderateSN,++,100,0.3,A,27,0.19838491839761221,0.8518518518518519,4.0944632731003,5.659038746330109,4.016830128497493,1.6422086178326154
SG,mu[1],Clean,moderateSN,++,100,0.3,A,173,-0.003167256512105899,0.9653179190751445,0.09767384273369006,0.09834033215143334,0.09762247712771963,7.178550237137149e-4
SG,mu[1],Problematic,moderateSN,++,100,0.3,A,27,0.006055466816975701,0.9259259259259259,0.10282959977390206,0.09953316612153734,0.10265114666329542,-0.0031179805417580753
SG,mu[2],Clean,moderateSN,++,100,0.3,A,173,0.00621934114544614,0.9421965317919075,0.1040390109227602,0.09939896777152195,0.10385295176114531,-0.004453983989623364
SG,mu[2],Problematic,moderateSN,++,100,0.3,A,27,-0.036602890983968454,0.9629629629629629,0.09080520135157868,0.09987869565624971,0.08310122119509718,0.016777474461152533
SG,phi11,Clean,moderateSN,++,100,0.3,A,173,-0.10590341605993021,0.9479768786127167,0.0972979434778741,0.09082471243087467,0.08759226244205336,0.003232449988821315
SG,phi11,Problematic,moderateSN,++,100,0.3,A,27,-0.03261032045051575,0.9259259259259259,0.08780947219331134,0.08305235783348253,0.08683521248253076,-0.003782854649048234
SG,phi12,Clean,moderateSN,++,100,0.3,A,173,-0.010638677426693444,0.9653179190751445,0.0828336013687359,0.08899635525603025,0.0828267692303687,0.006169586025661547
SG,phi12,Problematic,moderateSN,++,100,0.3,A,27,0.062215442318229376,0.9259259259259259,0.07847654104173676,0.08426406547573151,0.07822953330582297,0.006034532169908541
SG,phi21,Clean,moderateSN,++,100,0.3,A,173,-0.0639241728211204,0.953757225433526,0.09610299131916943,0.09106810983805956,0.09589015560412711,-0.004822045766067554
SG,phi21,Problematic,moderateSN,++,100,0.3,A,27,0.11869891162733916,0.8888888888888888,0.09429301174388544,0.08198219429944954,0.09354291928049588,-0.011560724981046336
SG,phi22,Clean,moderateSN,++,100,0.3,A,173,-0.08497299079038977,0.9364161849710982,0.09512823933328358,0.0899806276092252,0.08884884046757333,0.0011317871416518799
SG,phi22,Problematic,moderateSN,++,100,0.3,A,27,-0.0728199897741861,0.9629629629629629,0.08441195354843022,0.08357470555774,0.07922712765302255,0.004347577904717459
SG,rho,Clean,moderateSN,++,100,0.3,A,173,-0.0969500284003405,0.9710982658959537,0.09286342497085182,0.09020428184998451,0.08819114454809286,0.0020131373018916487
SG,rho,Problematic,moderateSN,++,100,0.3,A,27,-0.03559059987426921,1,0.056904728799599937,0.08923528455616707,0.055894060398302504,0.033341224157864564
NG,sigma[1],Clean,strongSN,++,100,0.3,A,200,0.006090926238709416,0.88,0.08891056842418736,0.07300845109973744,0.08870168992227095,-0.015693238822533512
NG,sigma[2],Clean,strongSN,++,100,0.3,A,200,-0.0014200581530743656,0.88,0.08887742309551223,0.07235230328439235,0.08886607772902198,-0.016513774444629634
NG,mu[1],Clean,strongSN,++,100,0.3,A,200,-0.0015095972425927162,0.93,0.11000448882031176,0.10316303464934856,0.10999413019240277,-0.006831095543054208
NG,mu[2],Clean,strongSN,++,100,0.3,A,200,-0.004897082594643241,0.955,0.09656289614614047,0.10235110671632318,0.09643864108432652,0.005912465631996655
NG,phi11,Clean,strongSN,++,100,0.3,A,200,-0.09259004411018001,0.925,0.10170642355850804,0.09697635310733899,0.0947234394969409,0.0022529136103980885
NG,phi12,Clean,strongSN,++,100,0.3,A,200,0.09424192016158724,0.925,0.10565500825331452,0.09844696381902503,0.10523386039602714,-0.006786896577002113
NG,phi21,Clean,strongSN,++,100,0.3,A,200,-0.006244569996444284,0.93,0.10155592308645826,0.09682761376592493,0.10155400320715191,-0.004726389441226983
NG,phi22,Clean,strongSN,++,100,0.3,A,200,-0.09447032606451565,0.935,0.10648581013829635,0.09740705523971778,0.09955543661564421,-0.0021483813759264336
NG,rho,Clean,strongSN,++,100,0.3,A,200,-0.14113575919530122,0.94,0.0974880789607618,0.09199487225722495,0.08781337205877396,0.004181500198450996
SG,omega[1],Clean,strongSN,++,100,0.3,A,75,-0.09471338771731179,0.8533333333333334,0.2356755861683739,0.17853183167536987,0.17712360471466643,0.0014082269607034459
SG,omega[1],Problematic,strongSN,++,100,0.3,A,125,-0.07146487090937079,0.896,0.19579228350108557,0.16420134062325695,0.15676046205791475,0.007440878565342202
SG,omega[2],Clean,strongSN,++,100,0.3,A,75,-0.12926079383161063,0.7466666666666667,0.2951892674699693,0.17579456581762895,0.20522712185855468,-0.029432556040925734
SG,omega[2],Problematic,strongSN,++,100,0.3,A,125,-0.08044284941740994,0.88,0.22495241100454574,0.1619533047512039,0.18212127933471092,-0.020167974583507026
