model,condition_id,rep_id,param,post_mean,post_sd,l95,u95,truth,bias,rel_bias,cover95,n_div,max_rhat,status
EL,5,72,phi11,0.3013470580130342,0.0534298609625285,0.18775721921534533,0.39577303888379406,0.55,-0.24865294198696586,-0.4520962581581197,0,0,1.0024163934684187,ok
EL,5,72,phi12,0.09009792454622106,0.11537582662898231,-0.14353270672333812,0.31290821393676005,0.1,-0.009902075453778941,-0.09902075453778941,1,0,1.0024163934684187,ok
EL,5,72,phi21,-0.2513547722908977,0.06369437348920706,-0.367523942407295,-0.12008889724501579,0.1,-0.35135477229089773,-3.513547722908977,0,0,1.0024163934684187,ok
EL,5,72,phi22,0.3272735747142801,0.14622876496242207,0.033908657914351874,0.6019361909196989,0.25,0.07727357471428009,0.30909429885712036,1,0,1.0024163934684187,ok
EL,5,72,rho,0.8177288816928702,0.023548869088804183,0.766695538530894,0.8590881226609205,0.3,0.5177288816928702,1.7257629389762341,0,0,1.0024163934684187,ok
EL,5,72,sigma_exp[1],2.5437278051792176,0.135609115034593,2.293755971345874,2.8186227810366096,1,1.5437278051792176,1.5437278051792176,0,0,1.0024163934684187,ok
EL,5,72,sigma_exp[2],2.712355850162968,0.14093247127966804,2.4421835113947874,3.0013267400487313,1,1.712355850162968,1.712355850162968,0,0,1.0024163934684187,ok
EL,5,73,mu[1],-0.1171725655382162,0.15179352728165596,-0.4114671563744158,0.18194985390291765,0,-0.1171725655382162,-0.1171725655382162,1,0,1.0013459172910095,ok
EL,5,73,mu[2],0.02410781618490816,0.13373728368838603,-0.2321444125765144,0.29348420114300156,0,0.02410781618490816,0.02410781618490816,1,0,1.0013459172910095,ok
EL,5,73,phi11,0.7474416985569777,0.03363250525354309,0.6672277586700528,0.8000544651158118,0.55,0.19744169855697769,0.35898490646723213,0,0,1.0013459172910095,ok
EL,5,73,phi12,-0.19342328400638767,0.1156222724424652,-0.41299183934886524,0.039356133732830034,0.1,-0.2934232840063877,-2.9342328400638764,0,0,1.0013459172910095,ok
EL,5,73,phi21,0.09727657142319336,0.052285926903609864,-0.02220329359234634,0.18108076393619826,0.1,-0.002723428576806644,-0.02723428576806644,1,0,1.0013459172910095,ok
EL,5,73,phi22,-0.09985143176346988,0.06312721873232048,-0.21591455934089893,0.031187966947306422,0.25,-0.3498514317634699,-1.3994057270538796,0,0,1.0013459172910095,ok
EL,5,73,rho,0.8309771185077055,0.021835653143964934,0.7825800600204531,0.8689774174832552,0.3,0.5309771185077055,1.7699237283590183,0,0,1.0013459172910095,ok
EL,5,73,sigma_exp[1],3.129205826856752,0.15731394143972727,2.8259661019346245,3.4457406244902886,1,2.129205826856752,2.129205826856752,0,0,1.0013459172910095,ok
EL,5,73,sigma_exp[2],2.7146950142888184,0.14720654759350102,2.4372045468567802,3.0123027951759194,1,1.7146950142888184,1.7146950142888184,0,0,1.0013459172910095,ok
EL,5,74,mu[1],-0.29271677049795025,0.2651095266029113,-0.6776037718611763,0.29685424517987324,0,-0.29271677049795025,-0.29271677049795025,1,0,21.814121401852283,ok
EL,5,74,mu[2],-0.0518537268737138,0.2711877895728228,-0.5084865483356269,0.5212239398636378,0,-0.0518537268737138,-0.0518537268737138,1,0,21.814121401852283,ok
EL,5,74,phi11,0.5400239502166411,0.17981596465531774,0.188030421889195,0.7733161764889388,0.55,-0.009976049783358976,-0.018138272333379953,1,0,21.814121401852283,ok
EL,5,74,phi12,-0.08386701968993539,0.07461363583357447,-0.22649654964684734,0.06544439246061289,0.1,-0.1838670196899354,-1.838670196899354,0,0,21.814121401852283,ok
EL,5,74,phi21,0.7222330276280325,0.051012125021180445,0.6105668475586754,0.8085999307477506,0.1,0.6222330276280326,6.222330276280325,0,0,21.814121401852283,ok
EL,5,74,phi22,-0.037089804654781136,0.12102219280197922,-0.2688620495741061,0.20075904998176605,0.25,-0.2870898046547811,-1.1483592186191245,0,0,21.814121401852283,ok
EL,5,74,rho,0.35050776267338,0.6813161462661983,-0.8560802243755007,0.8013339917744142,0.3,0.05050776267338003,0.16835920891126677,1,0,21.814121401852283,ok
EL,5,74,sigma_exp[1],2.5668561189922334,0.367630887287265,2.1313077560270273,3.37675907484214,1,1.5668561189922334,1.5668561189922334,0,0,21.814121401852283,ok
EL,5,74,sigma_exp[2],3.434437778605854,0.2694613657078393,2.9963218276634906,4.017608107622767,1,2.434437778605854,2.434437778605854,0,0,21.814121401852283,ok
EL,5,75,mu[1],0.13266965703085415,0.14679555947779444,-0.1531131228967647,0.42469162807885846,0,0.13266965703085415,0.13266965703085415,1,0,1.0007699082080506,ok
EL,5,75,mu[2],0.44933826334371024,0.14594448281138753,0.1691336817763741,0.7326576033386959,0,0.44933826334371024,0.44933826334371024,0,0,1.0007699082080506,ok
EL,5,75,phi11,0.6950286180160427,0.05811743505677965,0.5752871608669848,0.8022004039249213,0.55,0.1450286180160426,0.2636883963928047,0,0,1.0007699082080506,ok
EL,5,75,phi12,-0.4221866989664353,0.06896889400560505,-0.5555253978520961,-0.283841408245756,0.1,-0.5221866989664353,-5.221866989664353,0,0,1.0007699082080506,ok
EL,5,75,phi21,0.13641887337155695,0.08345149744115768,-0.03371395852925466,0.2952452549293691,0.1,0.03641887337155694,0.3641887337155694,1,0,1.0007699082080506,ok
EL,5,75,phi22,-0.18910864142462258,0.06896587165282712,-0.31075903908986513,-0.04031243614653449,0.25,-0.4391086414246226,-1.7564345656984903,0,0,1.0007699082080506,ok
EL,5,75,rho,0.8275144735997495,0.023007234410907667,0.7773992162689521,0.8676263282096857,0.3,0.5275144735997495,1.7583815786658317,0,0,1.0007699082080506,ok
EL,5,75,sigma_exp[1],2.82956725527885,0.1475716544271333,2.5568316439255176,3.131599558366616,1,1.82956725527885,1.82956725527885,0,0,1.0007699082080506,ok
EL,5,75,sigma_exp[2],2.6980102684632437,0.15818299212886755,2.404596906546349,3.032956260036112,1,1.6980102684632437,1.6980102684632437,0,0,1.0007699082080506,ok
EL,5,76,mu[1],-0.048358952050528044,0.2719921785046615,-0.4379203796435965,0.5509552672532314,0,-0.048358952050528044,-0.048358952050528044,1,0,21.061260869401742,ok
EL,5,76,mu[2],-0.17868295637265275,0.3010916198093514,-0.5684361997900765,0.4802953845410198,0,-0.17868295637265275,-0.17868295637265275,1,0,21.061260869401742,ok
EL,5,76,phi11,0.5947887926269764,0.05302112378620374,0.4845873391648427,0.6985077665246229,0.55,0.044788792626976326,0.08143416841268422,1,0,21.061260869401742,ok
EL,5,76,phi12,0.11608026120760125,0.04129356054485031,0.03589161793709583,0.2001112357454228,0.1,0.01608026120760124,0.1608026120760124,1,0,21.061260869401742,ok
EL,5,76,phi21,0.2766316513405487,0.042183520802746045,0.1871275130587383,0.3522920904804755,0.1,0.17663165134054867,1.7663165134054866,0,0,21.061260869401742,ok
EL,5,76,phi22,0.013425706925081849,0.09733233080273607,-0.16563683495001555,0.2117675592532687,0.25,-0.23657429307491815,-0.9462971722996726,0,0,21.061260869401742,ok
EL,5,76,rho,0.36338544299971065,0.665557388831762,-0.8243101633949851,0.8032027420245227,0.3,0.06338544299971066,0.21128480999903554,1,0,21.061260869401742,ok
EL,5,76,sigma_exp[1],2.837946550932756,0.2856586752113468,2.434083684862269,3.4704950983250695,1,1.837946550932756,1.837946550932756,0,0,21.061260869401742,ok
EL,5,76,sigma_exp[2],2.5402840425972104,0.2989532938019585,2.1476749995563504,3.189253156120087,1,1.5402840425972104,1.5402840425972104,0,0,21.061260869401742,ok
EL,5,77,mu[1],0.25833568346914365,0.2737095793409511,-0.3110629680539355,0.675643519909319,0,0.25833568346914365,0.25833568346914365,1,0,20.035574158492608,ok
EL,5,77,mu[2],0.07345916807762597,0.24868604939001518,-0.4443994558447688,0.5079680697407917,0,0.07345916807762597,0.07345916807762597,1,0,20.035574158492608,ok
EL,5,77,phi11,0.6695166581917245,0.05282394625479422,0.5576621311782852,0.7651374631568019,0.55,0.11951665819172441,0.21730301489404436,0,0,20.035574158492608,ok
EL,5,77,phi12,0.08890017734353442,0.04311201995953649,0.007567321772384889,0.17725455350165964,0.1,-0.011099822656465586,-0.11099822656465586,1,0,20.035574158492608,ok
EL,5,77,phi21,0.40230066458388725,0.03480345453937757,0.330287044696045,0.4648895262714308,0.1,0.30230066458388727,3.0230066458388727,0,0,20.035574158492608,ok
EL,5,77,phi22,0.07092504730576496,0.19717075960806651,-0.24365211393498282,0.4946516758464279,0.25,-0.17907495269423504,-0.7162998107769402,1,0,20.035574158492608,ok
EL,5,77,rho,-0.34502983222196537,0.6838490507988753,-0.8015664510973468,0.8627607549613218,0.3,-0.6450298322219654,-2.150099440739885,1,0,20.035574158492608,ok
EL,5,77,sigma_exp[1],2.8770248235449993,0.27989643545230264,2.295515098304161,3.3294212783616848,1,1.8770248235449993,1.8770248235449993,0,0,20.035574158492608,ok
EL,5,77,sigma_exp[2],3.4833616416123934,0.32319475546354504,2.812713580373184,3.9774791988096245,1,2.4833616416123934,2.4833616416123934,0,0,20.035574158492608,ok
EL,5,78,mu[1],0.08456905512635314,0.2850998509108599,-0.3436674398186285,0.7126130261734651,0,0.08456905512635314,0.08456905512635314,1,0,28.493391234899807,ok
EL,5,78,mu[2],-0.21247006904528523,0.3065219520263716,-0.6275325888740901,0.4716323629946875,0,-0.21247006904528523,-0.21247006904528523,1,0,28.493391234899807,ok
EL,5,78,phi11,0.608897146443469,0.14035915447924585,0.309993049696569,0.8691773569757598,0.55,0.058897146443468995,0.10708572080630725,1,0,28.493391234899807,ok
EL,5,78,phi12,0.30849072003220157,0.10221270904932538,0.0891901727182054,0.4833202408007519,0.1,0.20849072003220157,2.0849072003220157,1,0,28.493391234899807,ok
EL,5,78,phi21,0.09860242121119128,0.07069349726246572,-0.03880981043009931,0.24576030520333886,0.1,-0.0013975787888087232,-0.013975787888087232,1,0,28.493391234899807,ok
EL,5,78,phi22,0.26036462222821266,0.15086184362508567,-0.12536704568910365,0.43756207785219625,0.25,0.010364622228212661,0.041458488912850644,1,0,28.493391234899807,ok
EL,5,78,rho,0.3960555613836038,0.7015445283045494,-0.8487203499623625,0.8444865484758751,0.3,0.09605556138360383,0.3201852046120128,1,0,28.493391234899807,ok
EL,5,78,sigma_exp[1],3.0713632532966524,0.32023032049249855,2.6148394824280405,3.768997743407393,1,2.0713632532966524,2.0713632532966524,0,0,28.493391234899807,ok
EL,5,78,sigma_exp[2],3.0826248729045465,0.43830037143269424,2.576725380847399,4.04067337026508,1,2.0826248729045465,2.0826248729045465,0,0,28.493391234899807,ok
EL,5,79,mu[1],-0.13934149203691976,0.18228107439044514,-0.49820296167741446,0.21649479636258032,0,-0.13934149203691976,-0.13934149203691976,1,0,1.0013350552717326,ok
EL,5,79,mu[2],-0.3624112413592411,0.13552060923908132,-0.6182688750113212,-0.09417845348484596,0,-0.3624112413592411,-0.3624112413592411,0,0,1.0013350552717326,ok
EL,5,79,phi11,0.41625524079294746,0.062442644356039134,0.316920535235267,0.5672505322204657,0.55,-0.1337447592070526,-0.24317228946736832,1,0,1.0013350552717326,ok
EL,5,79,phi12,-0.16413593038389748,0.11050045034371002,-0.3529062755986764,0.07627482155822128,0.1,-0.2641359303838975,-2.641359303838975,0,0,1.0013350552717326,ok
EL,5,79,phi21,-0.022314334262551187,0.04132702570871883,-0.10458030249604094,0.05787373566653787,0.1,-0.1223143342625512,-1.2231433426255118,0,0,1.0013350552717326,ok
EL,5,79,phi22,0.0023911125173656286,0.08392744138095588,-0.15961115546612914,0.17060996706065856,0.25,-0.24760888748263438,-0.9904355499305375,0,0,1.0013350552717326,ok
EL,5,79,rho,0.8723787624583649,0.01690377305423368,0.8357982466757037,0.9019337191570963,0.3,0.5723787624583649,1.9079292081945498,0,0,1.0013350552717326,ok
EL,5,79,sigma_exp[1],4.2978499633947305,0.19070333833644115,3.930196827203927,4.675586996255881,1,3.2978499633947305,3.2978499633947305,0,0,1.0013350552717326,ok
EL,5,79,sigma_exp[2],2.940632269280144,0.15687054572087994,2.6500512606801006,3.266486927227213,1,1.9406322692801439,1.9406322692801439,0,0,1.0013350552717326,ok
EL,5,80,mu[1],0.18979994794242608,0.3230443406791271,-0.3330462129116454,0.7487369842632782,0,0.18979994794242608,0.18979994794242608,1,0,26.121420398992647,ok
EL,5,80,mu[2],-0.04976149123953662,0.3643115860525586,-0.6279116875326094,0.5749703415600155,0,-0.04976149123953662,-0.04976149123953662,1,0,26.121420398992647,ok
EL,5,80,phi11,0.32054635114851876,0.08343828231492341,0.17217591706828703,0.49506066603323523,0.55,-0.22945364885148128,-0.4171884524572387,0,0,26.121420398992647,ok
EL,5,80,phi12,0.2963993825524709,0.08522300686736337,0.11171351286649614,0.44269461227140244,0.1,0.19639938255247089,1.9639938255247087,0,0,26.121420398992647,ok
EL,5,80,phi21,0.21253169499135968,0.09900734112074394,0.06278459878242183,0.44618681807840627,0.1,0.11253169499135968,1.1253169499135967,1,0,26.121420398992647,ok
EL,5,80,phi22,0.16227250864262246,0.07084605325770488,-0.006178836347339137,0.2721651838278081,0.25,-0.087727491357377535,-0.35090996542951014,1,0,26.121420398992647,ok
EL,5,80,rho,0.0028152662601006804,0.7770007067492024,-0.8240236097368253,0.8225948109482965,0.3,-0.2971847337398993,-0.9906157791329977,1,0,26.121420398992647,ok
EL,5,80,sigma_exp[1],3.0894942654261337,0.3319647010437075,2.5591216161717596,3.683515971962288,1,2.0894942654261337,2.0894942654261337,0,0,26.121420398992647,ok
EL,5,80,sigma_exp[2],3.3724263691274086,0.36707456980405073,2.782851435528574,3.9998428425246346,1,2.3724263691274086,2.3724263691274086,0,0,26.121420398992647,ok
EL,5,81,mu[1],0.3018598382851376,0.1625460754033993,-0.015438745472670896,0.6240922541148848,0,0.3018598382851376,0.3018598382851376,1,0,1.0016142080137977,ok
EL,5,81,mu[2],0.8005629298243193,0.13741314964344037,0.5184190556784853,1.0658396674036912,0,0.8005629298243193,0.8005629298243193,0,0,1.0016142080137977,ok
EL,5,81,phi11,0.3657529401016503,0.047924566608015605,0.2747060156401555,0.46332967327334756,0.55,-0.18424705989834972,-0.3349946543606358,0,0,1.0016142080137977,ok
EL,5,81,phi12,-0.37918924531082704,0.10621071836880759,-0.574039214691116,-0.16667698146224305,0.1,-0.47918924531082707,-4.791892453108271,0,0,1.0016142080137977,ok
EL,5,81,phi21,-0.15983482936118493,0.054118695063031914,-0.26376750299030405,-0.05156371454652683,0.1,-0.25983482936118496,-2.5983482936118496,0,0,1.0016142080137977,ok
EL,5,81,phi22,-0.20395958520817797,0.08427783286643277,-0.36672255231416534,-0.03740957223407654,0.25,-0.453959585208178,-1.815838340832712,0,0,1.0016142080137977,ok
EL,5,81,rho,0.8189567044205164,0.023792429079196743,0.7678725765547676,0.8611407139585413,0.3,0.5189567044205163,1.7298556814017212,0,0,1.0016142080137977,ok
EL,5,81,sigma_exp[1],2.92419108336844,0.15516085825386366,2.634277479817318,3.243047609674142,1,1.9241910833684401,1.9241910833684401,0,0,1.0016142080137977,ok
EL,5,81,sigma_exp[2],2.3052275670706104,0.13847418685011179,2.0567426953472485,2.5982767103435136,1,1.3052275670706104,1.3052275670706104,0,0,1.0016142080137977,ok
EL,5,82,mu[1],-0.16962607292526652,0.14785349872503642,-0.4510530717909285,0.11998676936967877,0,-0.16962607292526652,-0.16962607292526652,1,0,1.000724300038736,ok
EL,5,82,mu[2],-0.36731012270098146,0.14804892555566565,-0.6472771946750822,-0.0632840185784132,0,-0.36731012270098146,-0.36731012270098146,0,0,1.000724300038736,ok
EL,5,82,phi11,0.5150304114592076,0.09109165512724819,0.3459637710514671,0.6992481912697783,0.55,-0.03496958854079246,-0.0635810700741681,1,0,1.000724300038736,ok
EL,5,82,phi12,-0.10539198121198169,0.031308116925152604,-0.17158320861452542,-0.047491283802789226,0.1,-0.2053919812119817,-2.053919812119817,0,0,1.000724300038736,ok
EL,5,82,phi21,-0.08819516264311605,0.04310951268930952,-0.17301819748329228,-0.0026173512734948092,0.1,-0.18819516264311606,-1.8819516264311604,0,0,1.000724300038736,ok
EL,5,82,phi22,-0.1191104893958645,0.03937718989481037,-0.19563772286899597,-0.04131929251958844,0.25,-0.3691104893958645,-1.476441957583458,0,0,1.000724300038736,ok
EL,5,82,rho,0.7637145602592839,0.030745876716653957,0.6975274770215545,0.8161577329409122,0.3,0.46371456025928387,1.5457152008642796,0,0,1.000724300038736,ok
EL,5,82,sigma_exp[1],2.792026730839715,0.15412077091863394,2.49622161557949,3.093748688570713,1,1.7920267308397149,1.7920267308397149,0,0,1.000724300038736,ok
EL,5,82,sigma_exp[2],2.7864623559805213,0.15443467406464512,2.4920006322518784,3.1036431323073415,1,1.7864623559805213,1.7864623559805213,0,0,1.000724300038736,ok
EL,5,83,mu[1],0.37995743868583237,0.14102107866470506,0.10606115467615636,0.6612354737086985,0,0.37995743868583237,0.37995743868583237,0,0,1.003230512763568,ok
EL,5,83,mu[2],0.80927150410617,0.11986128147137647,0.575749947633916,1.0447978173216317,0,0.80927150410617,0.80927150410617,0,0,1.003230512763568,ok
EL,5,83,phi11,0.28867040461659355,0.0651283039986497,0.15181269290408334,0.40963299579117907,0.55,-0.2613295953834065,-0.47514471887892085,0,0,1.003230512763568,ok
EL,5,83,phi12,-0.7482929314368374,0.05486824974577693,-0.8395302390444971,-0.6272246467820175,0.1,-0.8482929314368374,-8.482929314368373,0,0,1.003230512763568,ok
EL,5,83,phi21,-0.14893875669482118,0.072898996248785,-0.2866610130416516,-0.0028240847205144967,0.1,-0.24893875669482118,-2.4893875669482117,0,0,1.003230512763568,ok
EL,5,83,phi22,-0.5148039374889786,0.06325750037106341,-0.6228935478285691,-0.37590236997442233,0.25,-0.7648039374889786,-3.0592157499559143,0,0,1.003230512763568,ok
EL,5,83,rho,0.8706673786191049,0.016827755176706906,0.8345325424030506,0.9001370970633982,0.3,0.570667378619105,1.9022245953970167,0,0,1.003230512763568,ok
EL,5,83,sigma_exp[1],2.947134155939815,0.14830780143305222,2.6738047437395664,3.2513697598570133,1,1.947134155939815,1.947134155939815,0,0,1.003230512763568,ok
EL,5,83,sigma_exp[2],2.3537521496306453,0.12772650047514433,2.1202281561490097,2.62322418214087,1,1.3537521496306453,1.3537521496306453,0,0,1.003230512763568,ok
EL,5,84,mu[1],-0.36842857782459726,0.15612769530770876,-0.6677505125963887,-0.057439289624732194,0,-0.36842857782459726,-0.36842857782459726,0,0,1.0023459788452032,ok
EL,5,84,mu[2],-0.20784518515072192,0.16375388498551574,-0.5232561113213119,0.1279758190307688,0,-0.20784518515072192,-0.20784518515072192,1,0,1.0023459788452032,ok
EL,5,84,phi11,0.31520446439615163,0.08808694121311048,0.15569826673149834,0.49659802256519847,0.55,-0.23479553560384842,-0.4269009738251789,0,0,1.0023459788452032,ok
EL,5,84,phi12,-0.20847154789555827,0.08667317926309404,-0.36321704127373744,-0.02961341804752641,0.1,-0.3084715478955583,-3.084715478955583,0,0,1.0023459788452032,ok
EL,5,84,phi21,-0.07288782408280803,0.07199580836926542,-0.1960276748589891,0.08458224149237346,0.1,-0.17288782408280803,-1.7288782408280803,0,0,1.0023459788452032,ok
EL,5,84,phi22,0.41726431231104644,0.04356699247792414,0.32748026978748435,0.5001820426938441,0.25,0.16726431231104644,0.6690572492441857,0,0,1.0023459788452032,ok
EL,5,84,rho,0.8359171370086808,0.023300854549192493,0.784226474922495,0.8761820421847644,0.3,0.5359171370086808,1.7863904566956028,0,0,1.0023459788452032,ok
EL,5,84,sigma_exp[1],3.0250163426612717,0.16825347212331487,2.7026636510691326,3.3617921968356304,1,2.0250163426612717,2.0250163426612717,0,0,1.0023459788452032,ok
EL,5,84,sigma_exp[2],3.2550871369185823,0.17442724466929527,2.9270155178176815,3.613824147417943,1,2.2550871369185823,2.2550871369185823,0,0,1.0023459788452032,ok
EL,5,85,mu[1],-0.17042351158911256,0.28092689621095834,-0.5679917947722801,0.4865101213662214,0,-0.17042351158911256,-0.17042351158911256,1,0,2.7727848088441722,ok
EL,5,85,mu[2],-0.05055071336753815,0.24913273167150468,-0.44326830618689234,0.5076297707875238,0,-0.05055071336753815,-0.05055071336753815,1,0,2.7727848088441722,ok
EL,5,85,phi11,0.2894940331011971,0.042946328712487415,0.19667281524074887,0.3641218777931262,0.55,-0.26050596689880295,-0.4736472125432781,0,0,2.7727848088441722,ok
EL,5,85,phi12,-0.19945455270436618,0.07203925956065448,-0.3381450080250459,-0.0524106392137601,0.1,-0.29945455270436616,-2.9945455270436616,0,0,2.7727848088441722,ok
EL,5,85,phi21,-0.2284707772483961,0.056017193383839134,-0.33535251330230026,-0.11291407998751653,0.1,-0.32847077724839613,-3.2847077724839613,0,0,2.7727848088441722,ok
EL,5,85,phi22,0.29721003651572,0.07455208542016335,0.1501911341719718,0.44534253702791976,0.25,0.04721003651571998,0.1888401460628799,1,0,2.7727848088441722,ok
EL,5,85,rho,0.4694812450033842,0.6020848127215543,-0.7349842494898519,0.8341851956019091,0.3,0.16948124500338418,0.564937483344614,1,0,2.7727848088441722,ok
EL,5,85,sigma_exp[1],3.0950842914317485,0.27305701154924256,2.68946337189519,3.729391673730225,1,2.0950842914317485,2.0950842914317485,0,0,2.7727848088441722,ok
EL,5,85,sigma_exp[2],3.3210517057029008,0.2467911239564571,2.9206093615897997,3.86997853115034,1,2.3210517057029008,2.3210517057029008,0,0,2.7727848088441722,ok
EL,5,86,mu[1],-0.16829236050658888,0.14629667997636397,-0.44664011697215755,0.12994633269921196,0,-0.16829236050658888,-0.16829236050658888,1,0,1.0026603689605225,ok
EL,5,86,mu[2],-0.11373987574050715,0.15973110226174272,-0.42059723048741327,0.20687408905500224,0,-0.11373987574050715,-0.11373987574050715,1,0,1.0026603689605225,ok
EL,5,86,phi11,0.5804567308527675,0.038671645320083985,0.49650906664523803,0.6477006148489508,0.55,0.030456730852767455,0.055375874277759,1,0,1.0026603689605225,ok
EL,5,86,phi12,-0.35193862822615174,0.13501337677196246,-0.6164197862849583,-0.09049053417853528,0.1,-0.4519386282261517,-4.519386282261517,0,0,1.0026603689605225,ok
EL,5,86,phi21,0.2016028546069088,0.0379482811228992,0.1259569286063322,0.2744380352653259,0.1,0.1016028546069088,1.0160285460690879,0,0,1.0026603689605225,ok
EL,5,86,phi22,-0.0961790499618868,0.1881925219929921,-0.46685254209677163,0.268797684100535,0.25,-0.3461790499618868,-1.3847161998475472,1,0,1.0026603689605225,ok
EL,5,86,rho,0.8855918825513398,0.014632700069210686,0.8537678191967548,0.9108302338737218,0.3,0.5855918825513398,1.9519729418377993,0,0,1.0026603689605225,ok
EL,5,86,sigma_exp[1],3.267065789178256,0.16570575650996386,2.958894719984797,3.6028553324561554,1,2.267065789178256,2.267065789178256,0,0,1.0026603689605225,ok
EL,5,86,sigma_exp[2],3.626550109182684,0.16598457789959545,3.31117727994316,3.9621857226644526,1,2.626550109182684,2.626550109182684,0,0,1.0026603689605225,ok
EL,5,87,mu[1],-0.21903232631889857,0.28048911947747496,-0.6392889479417999,0.40212979695903645,0,-0.21903232631889857,-0.21903232631889857,1,0,22.654898300461657,ok
EL,5,87,mu[2],-0.17545596328435975,0.28292510050704706,-0.594381418219748,0.4430712060829755,0,-0.17545596328435975,-0.17545596328435975,1,0,22.654898300461657,ok
EL,5,87,phi11,0.31890596675449434,0.09044094578290356,0.1640372394873969,0.5130645754463168,0.55,-0.2310940332455057,-0.42017096953728306,0,0,22.654898300461657,ok
EL,5,87,phi12,-0.015419137119385896,0.03557117131926349,-0.0939611374641346,0.04810894707361924,0.1,-0.1154191371193859,-1.154191371193859,0,0,22.654898300461657,ok
EL,5,87,phi21,-0.06795472523924587,0.047948988336238674,-0.15514919569363467,0.031594029342254096,0.1,-0.16795472523924587,-1.6795472523924586,0,0,22.654898300461657,ok
EL,5,87,phi22,0.2445766323138132,0.07371957179137208,0.11558496646598385,0.4045194784306375,0.25,-0.005423367686186786,-0.021693470744747145,1,0,22.654898300461657,ok
EL,5,87,rho,0.3924386418879437,0.6614125033192748,-0.794688492336147,0.822777192357248,0.3,0.0924386418879437,0.3081288062931457,1,0,22.654898300461657,ok
EL,5,87,sigma_exp[1],3.1576186409361897,0.28065492155527416,2.740593112233253,3.775444783219311,1,2.1576186409361897,2.1576186409361897,0,0,22.654898300461657,ok
EL,5,87,sigma_exp[2],3.1353237313414204,0.2606032055764335,2.723754142733549,3.7100287589087957,1,2.1353237313414204,2.1353237313414204,0,0,22.654898300461657,ok
EL,5,88,mu[1],-0.11795895809728238,0.142028000497853,-0.3899608894765408,0.165500466631366,0,-0.11795895809728238,-0.11795895809728238,1,0,1.0005347694661308,ok
EL,5,88,mu[2],-0.20570222655745135,0.14761916176924123,-0.4816518952255205,0.0958982553069028,0,-0.20570222655745135,-0.20570222655745135,1,0,1.0005347694661308,ok
EL,5,88,phi11,0.3803303359319588,0.06475727690085048,0.24872000603555183,0.5002770955540423,0.55,-0.16966966406804124,-0.3084902983055295,0,0,1.0005347694661308,ok
EL,5,88,phi12,-0.22158693384044625,0.090451792309976,-0.4081459922906207,-0.05014284875773725,0.1,-0.32158693384044623,-3.2158693384044623,0,0,1.0005347694661308,ok
EL,5,88,phi21,-0.08332390166745836,0.08015741379404183,-0.24045596945767825,0.07331799743889755,0.1,-0.18332390166745838,-1.8332390166745838,0,0,1.0005347694661308,ok
EL,5,88,phi22,0.13325573410946176,0.0973151653075347,-0.049575755034416774,0.316599751313591,0.25,-0.11674426589053824,-0.46697706356215296,1,0,1.0005347694661308,ok
EL,5,88,rho,0.7782761777218379,0.028961049481796803,0.7162151772804891,0.8286635324027869,0.3,0.4782761777218379,1.5942539257394597,0,0,1.0005347694661308,ok
EL,5,88,sigma_exp[1],2.7882257291572654,0.15114558969078867,2.501798672850312,3.093565540056821,1,1.7882257291572654,1.7882257291572654,0,0,1.0005347694661308,ok
EL,5,88,sigma_exp[2],2.8727815338911373,0.1551475037706282,2.5828858714931524,3.190192371469267,1,1.8727815338911373,1.8727815338911373,0,0,1.0005347694661308,ok
EL,5,89,mu[1],0.03525821374034419,0.2958127818091308,-0.3725087643138303,0.6767353048803423,0,0.03525821374034419,0.03525821374034419,1,0,22.75735737279952,ok
EL,5,89,mu[2],-0.0073350197928298165,0.2961239769273164,-0.4082537778560958,0.642653537414941,0,-0.0073350197928298165,-0.0073350197928298165,1,0,22.75735737279952,ok
EL,5,89,phi11,0.707513432898351,0.06405222404574717,0.5840950769372135,0.8337917341396142,0.55,0.15751343289835096,0.28638805981518356,0,0,22.75735737279952,ok
EL,5,89,phi12,0.2039171235033247,0.08024030379581532,0.04235310323855395,0.35203716996695356,0.1,0.10391712350332469,1.0391712350332467,1,0,22.75735737279952,ok
EL,5,89,phi21,0.12472808532056724,0.11632905628867293,-0.15615977275690354,0.2705117500041985,0.1,0.024728085320567236,0.24728085320567236,1,0,22.75735737279952,ok
EL,5,89,phi22,0.36942687743683555,0.09110846271494441,0.16743521719314722,0.5133806782576076,0.25,0.11942687743683555,0.4777075097473422,1,0,22.75735737279952,ok
EL,5,89,rho,0.40545327625439753,0.6612921398654089,-0.7863930157017138,0.8313817545299713,0.3,0.10545327625439754,0.35151092084799185,1,0,22.75735737279952,ok
EL,5,89,sigma_exp[1],2.9934044285016053,0.2971929551692503,2.575841527315885,3.642869439171411,1,1.9934044285016053,1.9934044285016053,0,0,22.75735737279952,ok
EL,5,89,sigma_exp[2],2.7639661730342535,0.3455233351607229,2.3260244743612444,3.5255503815891744,1,1.7639661730342535,1.7639661730342535,0,0,22.75735737279952,ok
EL,5,90,mu[1],0.018911233535664165,0.15033914443935667,-0.2727253017059723,0.3229270948095842,0,0.018911233535664165,0.018911233535664165,1,0,1.00115030419982,ok
EL,5,90,mu[2],-9.362741540297819e-4,0.14445400213156318,-0.2837531412423828,0.2895676522483247,0,-9.362741540297819e-4,-9.362741540297819e-4,1,0,1.00115030419982,ok
