model,condition_id,rep_id,param,post_mean,post_sd,l95,u95,truth,bias,rel_bias,cover95,n_div,max_rhat,status,unit
EG_MLmin,2,4,mu_bar[1],-0.11976541134919727,0.03573592291742092,-0.17722622997589244,-0.04877871446371283,0,-0.11976541134919727,-0.11976541134919727,FALSE,0,7.8612899465164725,ok,NA
EG_MLmin,2,4,mu_bar[2],0.0577554164616732,0.0867029624569973,-0.04884818948957748,0.2228012182459435,0,0.0577554164616732,0.0577554164616732,TRUE,0,7.8612899465164725,ok,NA
EG_MLmin,2,4,tau_mu[1],0.7252853316872878,0.156127613968184,0.5079130185768357,1.0829475504311787,0.4,0.3252853316872878,0.8132133292182194,FALSE,0,7.8612899465164725,ok,NA
EG_MLmin,2,4,tau_mu[2],0.7596292186461934,0.16314519265473482,0.5307031511380369,1.024037417137858,0.4,0.35962921864619335,0.8990730466154834,FALSE,0,7.8612899465164725,ok,NA
EG_MLmin,2,5,phi11,0.3981366760536275,0.002319953418324254,0.39387509585785097,0.40325993381804187,0.4,-0.0018633239463725082,-0.0046583098659312705,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,phi12,0.10179154630593647,0.0017396110757914591,0.0979701367740777,0.10480576029784754,0.1,0.0017915463059364617,0.017915463059364617,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,phi21,0.1033031950681521,0.0020507854131858938,0.09896501450234638,0.107240553068273,0.1,0.00330319506815209,0.0330319506815209,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,phi22,0.3984549206015772,0.0026601350159215858,0.39303917696614793,0.40317806037524095,0.4,-0.0015450793984227995,-0.0038626984960569988,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,rho,0.499707976395176,0.012282252319759794,0.4774679732795799,0.5262007712306009,0.5,-2.920236048239988e-4,-5.840472096479976e-4,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,mu_bar[1],-0.1279576049611767,0.040858999056359153,-0.2021843301480118,-0.04950309054035947,0,-0.1279576049611767,-0.1279576049611767,FALSE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,mu_bar[2],-0.04082606214979593,0.033068296440733995,-0.1014433383965227,0.02600961547083256,0,-0.04082606214979593,-0.04082606214979593,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,tau_mu[1],0.6142241783724125,0.18156336665510606,0.3519791135125091,0.9552258332366708,0.4,0.21422417837241248,0.5355604459310311,TRUE,0,6.13534499979378,ok,NA
EG_MLmin,2,5,tau_mu[2],0.6711539745126709,0.15599359079398323,0.49739922747698373,1.0219602136883579,0.4,0.27115397451267087,0.6778849362816771,FALSE,0,6.13534499979378,ok,NA
EG_MLmin,2,6,phi11,0.3997457306355723,0.0024118299164475375,0.3950485551943757,0.4044328497273277,0.4,-2.542693644277394e-4,-6.356734110693485e-4,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,phi12,0.0988989076739864,0.0024514724756507333,0.09377501662843711,0.10372532673836306,0.1,-0.001101092326013603,-0.01101092326013603,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,phi21,0.09683039886448062,0.0025860727523269768,0.0917953570616692,0.10184864811435847,0.1,-0.0031696011355193815,-0.031696011355193815,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,phi22,0.400931931091927,0.002409114979637252,0.39600282146241905,0.4058592282866353,0.4,9.31931091926963e-4,0.0023298277298174075,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,rho,0.48667310861993124,0.014442829627655075,0.4581977270315928,0.5137840027373937,0.5,-0.013326891380068762,-0.026653782760137523,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,mu_bar[1],-0.09629221550572785,0.035818746794647624,-0.16303140231121963,-0.02953627453950456,0,-0.09629221550572785,-0.09629221550572785,FALSE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,mu_bar[2],-0.04310211899044329,0.0451789487949808,-0.11444215701029223,0.04278086847284403,0,-0.04310211899044329,-0.04310211899044329,TRUE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,tau_mu[1],0.5609421159116283,0.0943247341816998,0.42187020693209215,0.76645826732658,0.4,0.16094211591162833,0.4023552897790708,FALSE,2,4.384044731254811,ok,NA
EG_MLmin,2,6,tau_mu[2],0.6566817332685305,0.1067251469775517,0.5233388209118274,0.8498522980187555,0.4,0.2566817332685305,0.6417043331713262,FALSE,2,4.384044731254811,ok,NA
EG_MLmin,2,7,phi11,0.3972585379579866,0.0021720912069535837,0.3927925833244434,0.40153100899728444,0.4,-0.0027414620420134206,-0.0068536551050335515,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,phi12,0.09845420681997022,0.002439236000414979,0.09400588967144259,0.10316776264450206,0.1,-0.0015457931800297864,-0.015457931800297864,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,phi21,0.10047339895392639,0.0017242411876767633,0.0972272716340715,0.10405917166525287,0.1,4.733989539263822e-4,0.004733989539263822,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,phi22,0.4020539332202709,0.0022316422633560187,0.39826379787163657,0.4070353551394925,0.4,0.002053933220270865,0.005134833050677162,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,rho,0.48608586523622455,0.013942997220243216,0.4584905377559511,0.5121520447620269,0.5,-0.013914134763775454,-0.02782826952755091,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,mu_bar[1],0.13562655263745255,0.03815253659427319,0.0662994932307506,0.20274141468760895,0,0.13562655263745255,0.13562655263745255,FALSE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,mu_bar[2],-0.0620861825428076,0.0343264808396274,-0.11869608989815261,0.01386140310894814,0,-0.0620861825428076,-0.0620861825428076,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,tau_mu[1],0.4886196304696383,0.07120075462058725,0.3991466312825385,0.6707328126210047,0.4,0.08861963046963828,0.2215490761740957,TRUE,0,3.3392659064370425,ok,NA
EG_MLmin,2,7,tau_mu[2],0.575601345667068,0.045783766878856345,0.48902491484272737,0.6701655470125796,0.4,0.17560134566706798,0.43900336416766994,FALSE,0,3.3392659064370425,ok,NA
EG_MLmin,2,8,phi11,0.4015889179021046,0.0046635876278745296,0.39454327254891874,0.410146882907021,0.4,0.0015889179021045807,0.003972294755261452,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,phi12,0.09709841424737103,0.0027800156214830146,0.09174593163138937,0.1010417844966125,0.1,-0.0029015857526289712,-0.029015857526289712,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,phi21,0.09867902085745013,0.0023806921127718884,0.09429112476259274,0.10376446058220593,0.1,-0.0013209791425498746,-0.013209791425498746,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,phi22,0.3987873577473387,0.0018480296463122825,0.3942513915089087,0.40232752030285235,0.4,-0.0012126422526613223,-0.0030316056316533058,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,rho,0.505985078549166,0.014251877019207573,0.4868247385006577,0.5333142764432107,0.5,0.0059850785491659675,0.011970157098331935,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,mu_bar[1],-0.15585570740534363,0.030523276100145675,-0.22208713282853096,-0.09567373614749838,0,-0.15585570740534363,-0.15585570740534363,FALSE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,mu_bar[2],0.10185500612089728,0.06463859801394543,-0.00895411943418632,0.1975666010791501,0,0.10185500612089728,0.10185500612089728,TRUE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,tau_mu[1],0.7038181556973877,0.09366469467576967,0.5463695688664175,0.8447056633065352,0.4,0.3038181556973877,0.7595453892434691,FALSE,0,6.320522932876046,ok,NA
EG_MLmin,2,8,tau_mu[2],0.791794359131123,0.09940659375423726,0.6177334639139703,0.9591141596346722,0.4,0.3917943591311229,0.9794858978278073,FALSE,0,6.320522932876046,ok,NA
EG_MLmin,2,9,phi11,0.39970903129964325,0.0032782165532948956,0.39335299938122925,0.4059328287346065,0.4,-2.9096870035677513e-4,-7.274217508919378e-4,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,phi12,0.09931226628425367,0.0028654899714589442,0.09397154475837048,0.10568397308968616,0.1,-6.877337157463331e-4,-0.006877337157463331,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,phi21,0.09672034276357862,0.0025035461935185963,0.09124905664993226,0.10143157851251157,0.1,-0.0032796572364213877,-0.03279657236421388,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,phi22,0.4002697807098328,0.0025923839672058694,0.3952494577356853,0.40523699193383655,0.4,2.697807098328009e-4,6.744517745820022e-4,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,rho,0.4927190712299536,0.013017574372044396,0.46633659564979274,0.5173235070915742,0.5,-0.00728092877004638,-0.01456185754009276,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,mu_bar[1],-0.06924141260735246,0.0703148084282012,-0.19239802136885722,0.0513289129023047,0,-0.06924141260735246,-0.06924141260735246,TRUE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,mu_bar[2],-0.1491454650694714,0.03324263500688035,-0.21431531740551538,-0.08796491596929261,0,-0.1491454650694714,-0.1491454650694714,FALSE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,tau_mu[1],0.6238209748145856,0.10405899836155434,0.4836145426525871,0.7986684634629259,0.4,0.22382097481458563,0.5595524370364641,FALSE,0,4.874510671615224,ok,NA
EG_MLmin,2,9,tau_mu[2],0.5941639424597751,0.07796102576447504,0.4668503620924681,0.7499344487347187,0.4,0.19416394245977509,0.4854098561494377,FALSE,0,4.874510671615224,ok,NA
EG_MLmin,2,10,phi11,0.3989202066903147,0.0016738794040865785,0.3956837993665676,0.4021357969691226,0.4,-0.0010797933096853285,-0.0026994832742133212,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,phi12,0.09994311464732801,0.0019107544550172233,0.09632014394109435,0.10422602666867073,0.1,-5.688535267199535e-5,-5.688535267199535e-4,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,phi21,0.09826337769217831,0.0022597931798717386,0.09419554973084594,0.10288495459554509,0.1,-0.001736622307821692,-0.01736622307821692,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,phi22,0.3981568973651152,0.0021970431231614833,0.3933485121480741,0.4022267315153704,0.4,-0.0018431026348847968,-0.004607756587211992,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,rho,0.5150594751879817,0.013786285797142625,0.48916869230749843,0.5416017524535147,0.5,0.015059475187981675,0.03011895037596335,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,mu_bar[1],0.005379143489246841,0.051211938264539195,-0.09992788754126355,0.07270507607255194,0,0.005379143489246841,0.005379143489246841,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,mu_bar[2],0.07794198248459329,0.07736078450541749,-0.06347442052114362,0.18155812620498354,0,0.07794198248459329,0.07794198248459329,TRUE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,tau_mu[1],0.7474806893282052,0.06951800691897121,0.592365183656302,0.8334939585346218,0.4,0.3474806893282052,0.868701723320513,FALSE,0,7.43682738087619,ok,NA
EG_MLmin,2,10,tau_mu[2],0.7575336756453606,0.09103584828616688,0.5778439003375261,0.9217030458039888,0.4,0.35753367564536054,0.8938341891134013,FALSE,0,7.43682738087619,ok,NA
EG_MLmin,2,11,phi11,0.3974555921588371,0.0023889299989721773,0.39152575970588677,0.401401495276906,0.4,-0.0025444078411629434,-0.0063610196029073585,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,phi12,0.10202625903792423,0.00225113233230549,0.09693929813155415,0.10628632181500886,0.1,0.002026259037924222,0.020262590379242218,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,phi21,0.09985496331287691,0.002211906854974642,0.0961679332640011,0.10526652147389266,0.1,-1.450366871230957e-4,-0.001450366871230957,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,phi22,0.40002296983500524,0.0020836150754765183,0.39492775299846944,0.4031498678972111,0.4,2.2969835005215433e-5,5.742458751303858e-5,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,rho,0.508305367491391,0.013159087790907733,0.48133639475315226,0.533952133059348,0.5,0.008305367491390991,0.016610734982781983,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,mu_bar[1],-0.01979394797073389,0.049155173103173695,-0.09254000275626095,0.09241337872207575,0,-0.01979394797073389,-0.01979394797073389,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,mu_bar[2],0.008976432067214445,0.07388847310636591,-0.11931886536514402,0.13783589847936198,0,0.008976432067214445,0.008976432067214445,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,tau_mu[1],0.5848787609174892,0.18844996521233298,0.3511015130904336,0.9283142296718422,0.4,0.18487876091748923,0.46219690229372307,TRUE,0,11.731231684792235,ok,NA
EG_MLmin,2,11,tau_mu[2],0.6828303286186379,0.13163462989544958,0.5414738013864571,0.9302360636829273,0.4,0.2828303286186379,0.7070758215465947,FALSE,0,11.731231684792235,ok,NA
EG_MLmin,2,12,phi11,0.40000585096173336,0.0027180158370512858,0.3947655800770605,0.4048838167859113,0.4,5.850961733333548e-6,1.4627404333333871e-5,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,phi12,0.10051220478787193,0.0028445661528870353,0.09476898435892692,0.10576707959483328,0.1,5.122047878719227e-4,0.005122047878719227,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,phi21,0.10340733598422212,0.0019333251865578825,0.09977795913172544,0.10728211525685652,0.1,0.003407335984222118,0.03407335984222118,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,phi22,0.40179947672788313,0.0017061192816981952,0.3984511429892236,0.40535950693007416,0.4,0.0017994767278831092,0.004498691819707773,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,rho,0.48552185954058025,0.01360429694250465,0.455665739485617,0.5086473556845461,0.5,-0.014478140459419753,-0.028956280918839505,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,mu_bar[1],-0.14953946455506495,0.04603170761267908,-0.23770452868734032,-0.0775480674711814,0,-0.14953946455506495,-0.14953946455506495,FALSE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,mu_bar[2],0.029553199583730448,0.05834821663140013,-0.09547929274859274,0.10598684838092576,0,0.029553199583730448,0.029553199583730448,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,tau_mu[1],0.4637972680653922,0.11933451805761483,0.33355494448208173,0.669934985806508,0.4,0.06379726806539215,0.15949317016348039,TRUE,3,7.423390182187839,ok,NA
EG_MLmin,2,12,tau_mu[2],0.6904286334222313,0.16755255571028718,0.47922131959464886,0.9129152165997652,0.4,0.29042863342223124,0.7260715835555781,FALSE,3,7.423390182187839,ok,NA
EG_MLmin,2,13,phi11,0.4001222204577848,0.0027797473258453337,0.39287534704287014,0.404206355502112,0.4,1.2222045778476076e-4,3.055511444619019e-4,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,phi12,0.10056433162745,0.0030425801030336324,0.09454361120784305,0.10577681328879354,0.1,5.64331627449996e-4,0.00564331627449996,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,phi21,0.10194468724367639,0.003448567379039175,0.09669941597357255,0.10804515392401293,0.1,0.0019446872436763851,0.01944687243676385,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,phi22,0.3971283689416619,0.0021415927897291726,0.39368808565297203,0.40154041718357875,0.4,-0.0028716310583380977,-0.007179077645845244,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,rho,0.4853449263001515,0.013562587862462986,0.45854678705103724,0.513122061469408,0.5,-0.014655073699848475,-0.02931014739969695,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,mu_bar[1],0.054214137433214446,0.048153577667718474,-0.03787895638393486,0.13794941065827082,0,0.054214137433214446,0.054214137433214446,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,mu_bar[2],-0.048366510438044026,0.041413193561160765,-0.14847060386975663,0.011525622289523443,0,-0.048366510438044026,-0.048366510438044026,TRUE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,tau_mu[1],0.6414304667905256,0.07334182218874212,0.5292021802487977,0.7568360719721205,0.4,0.2414304667905256,0.603576166976314,FALSE,0,5.178505002133237,ok,NA
EG_MLmin,2,13,tau_mu[2],0.5969729502088849,0.09363823735810155,0.43713564506961783,0.7201817913692158,0.4,0.19697295020888483,0.4924323755222121,FALSE,0,5.178505002133237,ok,NA
EG_MLmin,2,14,phi11,0.39907083749236544,0.002610374751826994,0.39499314756503917,0.4037803061087419,0.4,-9.291625076345844e-4,-0.002322906269086461,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,phi12,0.10259227679217822,0.0024722545768194573,0.09772165510504197,0.10700648445257785,0.1,0.0025922767921782164,0.025922767921782164,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,phi21,0.1016394452497369,0.0023613784632423563,0.09828986650880611,0.10591890030146899,0.1,0.001639445249736901,0.01639445249736901,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,phi22,0.40150611734931163,0.0016553794238554449,0.39838507940962664,0.404773628439102,0.4,0.0015061173493116087,0.0037652933732790217,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,rho,0.5062688908751112,0.011268106863341761,0.48331635959508834,0.5273617780729873,0.5,0.006268890875111177,0.012537781750222354,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,mu_bar[1],-0.016480714060196817,0.0289145334959968,-0.061972017547219434,0.028579179375611885,0,-0.016480714060196817,-0.016480714060196817,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,mu_bar[2],0.13333460296390012,0.036930066806638864,0.06313293895487017,0.17922382398120446,0,0.13333460296390012,0.13333460296390012,FALSE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,tau_mu[1],0.6119125880851467,0.13114703765278543,0.41821163230125885,0.8249360933652645,0.4,0.21191258808514668,0.5297814702128667,FALSE,0,7.536377071127817,ok,NA
EG_MLmin,2,14,tau_mu[2],0.6359754568719792,0.10708210561505169,0.38813392277183234,0.720495351352531,0.4,0.23597545687197918,0.589938642179948,TRUE,0,7.536377071127817,ok,NA
EG_MLmin,2,15,phi11,0.401687549075526,0.002195311917119785,0.3975277726687945,0.40572730198178025,0.4,0.0016875490755259848,0.004218872688814962,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,phi12,0.09849812864222185,0.0025252438615137604,0.09391176572581504,0.10382675579198994,0.1,-0.0015018713577781562,-0.015018713577781562,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,phi21,0.10009267052234509,0.002282210791437552,0.09534958115613681,0.10441494160637599,0.1,9.267052234508688e-5,9.267052234508688e-4,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,phi22,0.40142913435051497,0.0024280837588912716,0.3968637488575679,0.406396959935316,0.4,0.001429134350514949,0.0035728358762873724,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,rho,0.5094333156985273,0.012627657274891688,0.48384657518653656,0.5338974091687791,0.5,0.009433315698527345,0.01886663139705469,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,mu_bar[1],0.017844296575745565,0.04005373702243983,-0.05241869319411094,0.09338719164104238,0,0.017844296575745565,0.017844296575745565,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,mu_bar[2],-0.021397349967277345,0.036250924397220684,-0.08668553211596852,0.047152234421071686,0,-0.021397349967277345,-0.021397349967277345,TRUE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,tau_mu[1],0.502253328236471,0.04619890416909034,0.42556347720560983,0.5964691565256405,0.4,0.10225332823647093,0.2556333205911773,FALSE,0,3.0173452155214853,ok,NA
EG_MLmin,2,15,tau_mu[2],0.5806898849655503,0.08503546956347521,0.47300444667224306,0.7490357369090631,0.4,0.18068988496555027,0.4517247124138757,FALSE,0,3.0173452155214853,ok,NA
EG_MLmin,2,16,phi11,0.3972428033946583,0.002597808830548227,0.39171912077464044,0.40202019452056936,0.4,-0.0027571966053417385,-0.006892991513354346,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,phi12,0.09927736715205876,0.0027259944873956714,0.09368996573346536,0.10478590005361493,0.1,-7.226328479412458e-4,-0.007226328479412458,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,phi21,0.097067546561465,0.002502153883008575,0.09226591641125549,0.10198780689502171,0.1,-0.0029324534385350015,-0.029324534385350015,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,phi22,0.4022089009464447,0.002379521869154237,0.3974391269725921,0.40673332748365165,0.4,0.0022089009464446585,0.005522252366111646,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,rho,0.5078897772704949,0.012858706363490147,0.4823762979593932,0.533768791288304,0.5,0.007889777270494891,0.015779554540989782,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,mu_bar[1],-0.06493184725642143,0.047819215431179486,-0.14219481876705223,0.0237373400782987,0,-0.06493184725642143,-0.06493184725642143,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,mu_bar[2],0.09417491233034676,0.034274369774171164,0.018494913953585976,0.15607342965574122,0,0.09417491233034676,0.09417491233034676,FALSE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,tau_mu[1],0.6611254721596139,0.16559303429991667,0.4181330933405048,0.9557776973168384,0.4,0.2611254721596139,0.6528136803990348,FALSE,0,5.742972335544118,ok,NA
EG_MLmin,2,16,tau_mu[2],0.4847246741114556,0.09890927216798842,0.31299633018093076,0.6572245425072383,0.4,0.08472467411145557,0.21181168527863892,TRUE,0,5.742972335544118,ok,NA
EG_MLmin,2,17,phi11,0.40259404973161905,0.001982647850248876,0.3981857584958543,0.4060204924969235,0.4,0.0025940497316190303,0.006485124329047576,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,phi12,0.09688892091045287,0.0016741170472598101,0.09359121053250899,0.10020357869934184,0.1,-0.0031110790895471363,-0.031110790895471363,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,phi21,0.09473589793970011,0.0028138964263080615,0.08889039050069576,0.09952114023581092,0.1,-0.005264102060299897,-0.05264102060299897,FALSE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,phi22,0.40203227516822926,0.0030181294692040892,0.3965790653849003,0.40797304904653126,0.4,0.002032275168229236,0.00508068792057309,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,rho,0.49372255440372853,0.013173310183272184,0.4671310178212913,0.5184134523283453,0.5,-0.006277445596271469,-0.012554891192542939,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,mu_bar[1],-0.03005605308108707,0.03481483400464125,-0.10679528708379488,0.032600048793269006,0,-0.03005605308108707,-0.03005605308108707,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,mu_bar[2],-0.054937912965890276,0.08130788412675531,-0.22511070204982736,0.038829109562290715,0,-0.054937912965890276,-0.054937912965890276,TRUE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,tau_mu[1],0.6746906864274864,0.10749848275323191,0.49571716041149033,0.8567035268696361,0.4,0.2746906864274864,0.6867267160687159,FALSE,0,5.718931010978589,ok,NA
EG_MLmin,2,17,tau_mu[2],0.7622012915492791,0.15393435567180289,0.5713803649662611,1.0640192738486502,0.4,0.36220129154927905,0.9055032288731976,FALSE,0,5.718931010978589,ok,NA
EG_MLmin,2,18,phi11,0.40093429883170323,0.0030257592055595007,0.394880434206392,0.4067627274538248,0.4,9.342988317032064e-4,0.002335747079258016,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,phi12,0.09886774517449941,0.0024035712188486156,0.0945791392453538,0.1041399396749115,0.1,-0.0011322548255005976,-0.011322548255005976,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,phi21,0.10077110166408154,0.0019368437622196417,0.09673963431896822,0.10478704085668009,0.1,7.71101664081536e-4,0.00771101664081536,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,phi22,0.40030678905074213,0.002088336215977284,0.3962051999817725,0.4044843245663124,0.4,3.067890507421067e-4,7.669726268552668e-4,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,rho,0.5011540423229333,0.01376256348847171,0.47362644159053724,0.5292219023127269,0.5,0.0011540423229332575,0.002308084645866515,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,mu_bar[1],0.08678136327703947,0.03599451984427663,0.017882559233709624,0.14851773004402224,0,0.08678136327703947,0.08678136327703947,FALSE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,mu_bar[2],-0.04744686871369684,0.04722004730177656,-0.1400927569722561,0.027527512955247847,0,-0.04744686871369684,-0.04744686871369684,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,tau_mu[1],0.4612763366322282,0.10360109743901237,0.3483315260013558,0.6879561928919351,0.4,0.0612763366322282,0.1531908415805705,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,18,tau_mu[2],0.5948390922508752,0.1982553832610033,0.37422576455242573,0.980680338058797,0.4,0.19483909225087515,0.48709773062718786,TRUE,0,7.791420870278575,ok,NA
EG_MLmin,2,19,phi11,0.4012917159307095,0.0018889498127371744,0.3980551875503878,0.40513439122192496,0.4,0.0012917159307094805,0.0032292898267737014,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,phi12,0.09962478452990954,0.0025293662735587624,0.0949052530904788,0.10585444871475154,0.1,-3.7521547009046474e-4,-0.0037521547009046474,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,phi21,0.0964464014450155,0.002128834215355826,0.0916312960284793,0.09984280125240809,0.1,-0.003553598554984508,-0.03553598554984508,FALSE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,phi22,0.40346271240444803,0.0028043114700631237,0.39814529248188685,0.4093027529780613,0.4,0.0034627124044480095,0.008656781011120024,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,rho,0.5065527642970588,0.013478896128073362,0.4790737074915437,0.5327055210867173,0.5,0.006552764297058755,0.01310552859411751,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,mu_bar[1],-0.008881976915298021,0.03627374090060154,-0.08608392630246427,0.05428224239690344,0,-0.008881976915298021,-0.008881976915298021,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,mu_bar[2],0.041273517182489436,0.041050170349427345,-0.03545375343587773,0.11450694400424079,0,0.041273517182489436,0.041273517182489436,TRUE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,tau_mu[1],0.5498479681573568,0.14383257990369108,0.41836583826162366,0.8003346000139159,0.4,0.1498479681573568,0.374619920393392,FALSE,0,7.156050889897162,ok,NA
EG_MLmin,2,19,tau_mu[2],0.5829500038514169,0.09642971837043429,0.41927887512004,0.702426549989092,0.4,0.1829500038514169,0.4573750096285423,FALSE,0,7.156050889897162,ok,NA
EG_MLmin,2,20,phi11,0.3980820620116387,0.0022275649098217384,0.3940726431382789,0.4025600192387788,0.4,-0.001917937988361318,-0.004794844970903295,TRUE,0,4.326296533392072,ok,NA
EG_MLmin,2,20,phi12,0.10252216563308542,0.003899712896364022,0.09560569378387981,0.11002022035386379,0.1,0.0025221656330854103,0.025221656330854103,TRUE,0,4.326296533392072,ok,NA
