model,condition_id,rep_id,status,n_div,max_rhat
SG,16,121,ok,NA,1.0047945706657095
NG,16,122,ok,NA,1.00036065226908
SG,16,122,ok,NA,1.0036302141203446
NG,16,123,ok,NA,1.0015384619349417
SG,16,123,ok,NA,1.0017495644178802
NG,16,124,ok,NA,1.0014450322453339
SG,16,124,ok,NA,1.0041811632426718
NG,16,125,ok,NA,1.0022942927652312
SG,16,125,ok,NA,1.0031327627661648
NG,16,126,ok,NA,1.0007197521907676
SG,16,126,ok,NA,1.0023488252459067
NG,16,127,ok,NA,1.0004360914163544
SG,16,127,ok,NA,1.0033672998819583
NG,16,128,ok,NA,1.0006677010494596
SG,16,128,ok,NA,1.004801625033606
NG,16,129,ok,NA,1.0004090980268538
SG,16,129,ok,NA,1.0028967096031398
NG,16,130,ok,NA,1.001012576503111
SG,16,130,ok,NA,1.0017766003969788
NG,16,131,ok,NA,1.0009405706496066
SG,16,131,ok,NA,1.0046164274406226
NG,16,132,ok,NA,1.0003459462555715
SG,16,132,ok,NA,1.0027083164119612
NG,16,133,ok,NA,1.0006784230838157
SG,16,133,ok,NA,1.0031256590910844
NG,16,134,ok,NA,1.0008876649594707
SG,16,134,ok,NA,1.0051527182699962
NG,16,135,ok,NA,1.0005051175780642
SG,16,135,ok,NA,1.0058827774894625
NG,16,136,ok,NA,1.0005200765089632
SG,16,136,ok,NA,1.0050352421728257
NG,16,137,ok,NA,1.0008881295105967
SG,16,137,ok,NA,1.0026617462208667
NG,16,138,ok,NA,1.0010468283239133
SG,16,138,ok,NA,1.0018654888673917
NG,16,139,ok,NA,1.0007179164413353
SG,16,139,ok,NA,1.001606396468633
NG,16,140,ok,NA,1.0011843528875177
SG,16,140,ok,NA,1.0034397707352234
NG,16,141,ok,NA,1.0009904881374134
SG,16,141,ok,NA,1.0024652414915542
NG,16,142,ok,NA,1.0010102027737637
SG,16,142,ok,NA,1.00304808235782
NG,16,143,ok,NA,1.00205858070588
SG,16,143,ok,NA,1.0077516091346148
NG,16,144,ok,NA,1.0021156372046938
SG,16,144,ok,NA,1.0040729143930607
NG,16,145,ok,NA,1.0011644318809698
SG,16,145,ok,NA,1.0061969146659928
NG,16,146,ok,NA,1.0019329118771219
SG,16,146,ok,NA,1.0036611657462522
NG,16,147,ok,NA,1.0019069210301208
SG,16,147,ok,NA,1.0044772605331
NG,16,148,ok,NA,1.0003870780765636
SG,16,148,ok,NA,1.0036731748078036
NG,16,149,ok,NA,1.0007386689927524
SG,16,149,ok,NA,1.0012695793639537
NG,16,150,ok,NA,1.0026719202180199
SG,16,150,ok,NA,1.0057362749091157
NG,16,151,ok,NA,1.000117249606528
SG,16,151,ok,NA,1.0064643813929777
NG,16,152,ok,NA,1.0007751102978855
SG,16,152,ok,NA,1.0061444967068554
NG,16,153,ok,NA,1.0018046979245834
SG,16,153,ok,NA,1.0021151007070175
NG,16,154,ok,NA,1.0002912865204185
SG,16,154,ok,NA,1.005513360715435
NG,16,155,ok,NA,1.000917051863946
SG,16,155,ok,NA,1.0041766122786315
NG,16,156,ok,NA,1.0004746365036077
SG,16,156,ok,NA,1.0015598045865477
NG,16,157,ok,NA,1.000285252866248
SG,16,157,ok,NA,1.0011619954880435
NG,16,158,ok,NA,1.0008446442405294
SG,16,158,ok,NA,1.0016712704191184
NG,16,159,ok,NA,1.0003411421167299
SG,16,159,ok,NA,1.0082038028660856
NG,16,160,ok,NA,1.0005103875838075
SG,16,160,ok,NA,1.0023418020490233
NG,16,161,ok,NA,1.0006185895986535
SG,16,161,ok,NA,1.0028251941159816
NG,16,162,ok,NA,1.0007360329430142
SG,16,162,ok,NA,1.0042716609068871
NG,16,163,ok,NA,1.000691322874047
SG,16,163,ok,NA,1.0026534285394508
NG,16,164,ok,NA,1.0006099406298161
SG,16,164,ok,NA,1.0037558130845843
NG,16,165,ok,NA,0.9999692932726314
SG,16,165,ok,NA,1.0018988985509534
NG,16,166,ok,NA,1.000443272793104
SG,16,166,ok,NA,1.0071816793256192
NG,16,167,ok,NA,1.0009228705483373
SG,16,167,ok,NA,1.0031583302885987
NG,16,168,ok,NA,1.000721970331255
SG,16,168,ok,NA,1.0050960537987443
NG,16,169,ok,NA,1.0007686651632606
SG,16,169,ok,NA,1.0041786318083534
NG,16,170,ok,NA,1.000615554735547
SG,16,170,ok,NA,1.004290037136907
NG,16,171,ok,NA,1.0008080400229349
SG,16,171,ok,NA,1.0053346027819972
NG,16,172,ok,NA,1.0004327437752505
SG,16,172,ok,NA,1.0035017183100334
NG,16,173,ok,NA,1.001092522208382
SG,16,173,ok,NA,1.0031444646094472
NG,16,174,ok,NA,1.001238260412039
SG,16,174,ok,NA,1.0022916499910761
NG,16,175,ok,NA,1.0002050899346993
SG,16,175,ok,NA,1.0006603368205798
NG,16,176,ok,NA,1.0011821469424755
SG,16,176,ok,NA,1.0038069965382708
NG,16,177,ok,NA,1.0012711468228366
SG,16,177,ok,NA,1.0041221827769475
NG,16,178,ok,NA,1.0008424753687761
SG,16,178,ok,NA,1.002470024465282
NG,16,179,ok,NA,1.0018649670825024
SG,16,179,ok,NA,1.0013192537010105
NG,16,180,ok,NA,1.0003217569472187
SG,16,180,ok,NA,1.0015253084274822
NG,16,181,ok,NA,1.000771464092618
SG,16,181,ok,NA,1.0054283650669886
NG,16,182,ok,NA,1.0002327488133342
SG,16,182,ok,NA,1.0032267977736204
NG,16,183,ok,NA,1.0010170364901745
SG,16,183,ok,NA,1.0053488213340067
NG,16,184,ok,NA,1.0006581626637836
SG,16,184,ok,NA,1.004609961729398
NG,16,185,ok,NA,1.0010272028349672
SG,16,185,ok,NA,1.0029700573121065
NG,16,186,ok,NA,1.0002371804364858
SG,16,186,ok,NA,1.0009446274747982
NG,16,187,ok,NA,1.000585236560434
SG,16,187,ok,NA,1.0011919635158626
NG,16,188,ok,NA,1.0005307361127675
SG,16,188,ok,NA,1.004322626773259
NG,16,189,ok,NA,1.000443231244714
SG,16,189,ok,NA,1.0060358535116023
NG,16,190,ok,NA,1.0007422082868749
SG,16,190,ok,NA,1.0052154911129012
NG,16,191,ok,NA,1.0009797994896097
SG,16,191,ok,NA,1.0053762674334028
NG,16,192,ok,NA,1.0015412618587631
SG,16,192,ok,NA,1.0035918849448864
NG,16,193,ok,NA,1.0011988584798495
SG,16,193,ok,NA,1.0033194986673835
NG,16,194,ok,NA,1.0011816377477074
SG,16,194,ok,NA,1.0026984978140905
NG,16,195,ok,NA,1.0003893670938724
SG,16,195,ok,NA,1.0050043902674275
NG,16,196,ok,NA,1.001325129594915
SG,16,196,ok,NA,1.014295318956904
NG,16,197,ok,NA,1.0004025374672407
SG,16,197,ok,NA,1.0040171732605943
NG,16,198,ok,NA,1.0017469958383973
SG,16,198,ok,NA,1.003965009929953
NG,16,199,ok,NA,1.000985590617068
SG,16,199,ok,NA,1.0015852421085516
NG,16,200,ok,NA,1.0005556988118944
SG,16,200,ok,NA,1.0041048835497368
NG,17,1,ok,NA,1.0003784993204319
SG,17,1,ok,NA,1.0052442927228937
NG,17,2,ok,NA,1.0009449359943192
SG,17,2,ok,NA,1.0034534891880296
NG,17,3,ok,NA,1.000576218413997
SG,17,3,ok,NA,1.0046361507401238
NG,17,4,ok,NA,1.0006448928092997
SG,17,4,ok,NA,1.0215732246151306
NG,17,5,ok,NA,1.0003274904320867
SG,17,5,ok,NA,1.002939036173134
NG,17,6,ok,NA,1.000791201496273
SG,17,6,ok,NA,1.0118257528438297
NG,17,7,ok,NA,1.001245761467682
SG,17,7,ok,NA,1.0095028946377373
NG,17,8,ok,NA,1.0011194555801
SG,17,8,ok,NA,1.0052092127381362
NG,17,9,ok,NA,1.000442841195823
SG,17,9,ok,NA,1.006613652945181
NG,17,10,ok,NA,1.0005292316685033
SG,17,10,ok,NA,1.0010282851811532
NG,17,11,ok,NA,1.0010368318412601
SG,17,11,ok,NA,1.0013302823259962
NG,17,12,ok,NA,1.0008031315269499
SG,17,12,ok,NA,1.0047656421250044
NG,17,13,ok,NA,1.0021968155528276
SG,17,13,ok,NA,1.0058839505815866
NG,17,14,ok,NA,1.0009555990570564
SG,17,14,ok,NA,1.0033427993792778
NG,17,15,ok,NA,1.0009232873842737
SG,17,15,ok,NA,1.0064072438152647
NG,17,16,ok,NA,1.0009549107948141
SG,17,16,ok,NA,1.0121361929489305
NG,17,17,ok,NA,1.0003894020051882
SG,17,17,ok,NA,1.0026946888082766
NG,17,18,ok,NA,1.0005054030676084
SG,17,18,ok,NA,1.0037074129178398
NG,17,19,ok,NA,1.00008798266334
SG,17,19,ok,NA,1.0024534860342649
NG,17,20,ok,NA,1.0008120743995093
SG,17,20,ok,NA,1.0021849018918836
NG,17,21,ok,NA,1.001653465442512
SG,17,21,ok,NA,1.0030323721284364
NG,17,22,ok,NA,1.0004825599724103
SG,17,22,ok,NA,1.0105869447241964
NG,17,23,ok,NA,1.000678532295553
SG,17,23,ok,NA,1.0069483607896792
NG,17,24,ok,NA,1.0011025625643615
SG,17,24,ok,NA,1.0061046993093863
NG,17,25,ok,NA,1.0006434167024307
SG,17,25,ok,NA,1.0046251078377937
NG,17,26,ok,NA,1.0009495634431456
SG,17,26,ok,NA,1.0179147323439452
NG,17,27,ok,NA,1.000722879057039
SG,17,27,ok,NA,1.0086314033046104
NG,17,28,ok,NA,1.0005172443330048
SG,17,28,ok,NA,1.0038221661165858
NG,17,29,ok,NA,1.0003922944109436
SG,17,29,ok,NA,1.00535721473962
NG,17,30,ok,NA,1.0005720991978062
SG,17,30,ok,NA,1.0049341270051524
NG,17,31,ok,NA,1.0017433913656006
SG,17,31,ok,NA,1.008025359464927
NG,17,32,ok,NA,1.0004207948866315
SG,17,32,ok,NA,1.0032594204549288
NG,17,33,ok,NA,1.0016197556156723
SG,17,33,ok,NA,1.0088430543580482
NG,17,34,ok,NA,1.0011346130387546
SG,17,34,ok,NA,1.0019485348834976
NG,17,35,ok,NA,1.0006610157199927
SG,17,35,ok,NA,1.0022872799072087
NG,17,36,ok,NA,1.0005582349549664
SG,17,36,ok,NA,1.004946256663348
NG,17,37,ok,NA,1.0007588866003996
SG,17,37,ok,NA,1.0014370836840853
NG,17,38,ok,NA,1.0006251342509587
SG,17,38,ok,NA,1.0044506342559614
NG,17,39,ok,NA,1.0013362967813189
SG,17,39,ok,NA,1.0013861701727385
NG,17,40,ok,NA,1.0005715562510256
SG,17,40,ok,NA,1.0039918824742975
NG,17,41,ok,NA,1.000715801187168
SG,17,41,ok,NA,1.001450848092966
NG,17,42,ok,NA,1.0008350475818364
SG,17,42,ok,NA,1.0007756645853045
NG,17,43,ok,NA,1.0003732910210572
SG,17,43,ok,NA,1.001096353763875
NG,17,44,ok,NA,1.0006202784850047
SG,17,44,ok,NA,1.0053681727785153
NG,17,45,ok,NA,1.0004312509371913
SG,17,45,ok,NA,1.0009100953986376
NG,17,46,ok,NA,1.001060376276553
SG,17,46,ok,NA,1.0148341281133193
NG,17,47,ok,NA,1.000810561053725
SG,17,47,ok,NA,1.0111675974867609
NG,17,48,ok,NA,1.0007983244516079
SG,17,48,ok,NA,1.004739210903215
NG,17,49,ok,NA,1.0002459961429413
SG,17,49,ok,NA,1.0078406152794612
NG,17,50,ok,NA,1.000445234252214
SG,17,50,ok,NA,1.005803503488051
NG,17,51,ok,NA,1.0007988265022472
SG,17,51,ok,NA,1.0168565792278772
NG,17,52,ok,NA,1.000742223209139
SG,17,52,ok,NA,1.0024070546053923
NG,17,53,ok,NA,1.0006758023293663
SG,17,53,ok,NA,1.0080046298637035
NG,17,54,ok,NA,1.0002239722082378
SG,17,54,ok,NA,1.004325558043679
NG,17,55,ok,NA,1.000548770285537
SG,17,55,ok,NA,1.0036542165359745
NG,17,56,ok,NA,1.000426653631614
SG,17,56,ok,NA,1.0027055066332446
NG,17,57,ok,NA,1.001641196784147
SG,17,57,ok,NA,1.0037785620369593
NG,17,58,ok,NA,1.0004786549410716
SG,17,58,ok,NA,1.0008110252907663
NG,17,59,ok,NA,1.000957082899382
SG,17,59,ok,NA,1.001713434259904
NG,17,60,ok,NA,1.0002567782138103
SG,17,60,ok,NA,1.0043506812227676
NG,17,61,ok,NA,1.0000038476597903
SG,17,61,ok,NA,1.0133191940994093
NG,17,62,ok,NA,1.0012375515567975
SG,17,62,ok,NA,1.0065613324797464
NG,17,63,ok,NA,1.0005217288151074
SG,17,63,ok,NA,1.0141622263017283
NG,17,64,ok,NA,1.0003373111038887
SG,17,64,ok,NA,1.002720525904965
NG,17,65,ok,NA,1.0005371106150995
SG,17,65,ok,NA,1.0079004882609832
NG,17,66,ok,NA,1.000616937500241
SG,17,66,ok,NA,1.0042904163931445
NG,17,67,ok,NA,1.001049333239618
SG,17,67,ok,NA,1.009214981773474
NG,17,68,ok,NA,1.0011515432905158
SG,17,68,ok,NA,1.0026121299223107
NG,17,69,ok,NA,1.0013886291022178
SG,17,69,ok,NA,1.0099147190337598
NG,17,70,ok,NA,1.001374255162958
SG,17,70,ok,NA,1.0064243955148318
NG,17,71,ok,NA,1.001928175769382
SG,17,71,ok,NA,1.0032907531482662
NG,17,72,ok,NA,1.0015588587708435
SG,17,72,ok,NA,1.0068028380946452
NG,17,73,ok,NA,1.0004808380978907
SG,17,73,ok,NA,1.0033171055240353
NG,17,74,ok,NA,1.0007242058997912
SG,17,74,ok,NA,1.0102003195309652
NG,17,75,ok,NA,1.0007225452911437
SG,17,75,ok,NA,1.003848812322415
NG,17,76,ok,NA,1.0004557690017115
SG,17,76,ok,NA,1.0011566309288473
NG,17,77,ok,NA,1.0007105660187594
SG,17,77,ok,NA,1.0021117733222218
NG,17,78,ok,NA,1.0007396232208516
SG,17,78,ok,NA,1.003257163228066
NG,17,79,ok,NA,1.0007074651974344
SG,17,79,ok,NA,1.022861845316577
NG,17,80,ok,NA,1.0001454505006468
SG,17,80,ok,NA,1.0019710719568828
NG,17,81,ok,NA,1.0003396229128385
SG,17,81,ok,NA,1.0098358269254544
NG,17,82,ok,NA,1.0006638205758054
SG,17,82,ok,NA,1.0087953674935624
NG,17,83,ok,NA,1.0008318335567954
SG,17,83,ok,NA,1.0022429171177425
NG,17,84,ok,NA,1.0005147666851282
SG,17,84,ok,NA,1.0071070794220078
NG,17,85,ok,NA,1.00033017277339
SG,17,85,ok,NA,1.0084152858475985
NG,17,86,ok,NA,1.0006614764850033
SG,17,86,ok,NA,1.001638633047777
NG,17,87,ok,NA,1.0006719988982944
SG,17,87,ok,NA,1.003488401623915
NG,17,88,ok,NA,1.0008926414790928
SG,17,88,ok,NA,1.0369907399807141
NG,17,89,ok,NA,1.0023279865484012
SG,17,89,ok,NA,1.00604534875211
NG,17,90,ok,NA,1.001238300419628
SG,17,90,ok,NA,1.004417669938352
NG,17,91,ok,NA,1.0008577226846807
SG,17,91,ok,NA,1.0064252845835917
NG,17,92,ok,NA,1.0003714164881772
SG,17,92,ok,NA,1.004441971573049
NG,17,93,ok,NA,1.0010394014242
SG,17,93,ok,NA,1.0051991106856892
NG,17,94,ok,NA,1.0004778713244482
SG,17,94,ok,NA,1.0043483765465202
NG,17,95,ok,NA,1.000501364993173
SG,17,95,ok,NA,1.0099796316137148
NG,17,96,ok,NA,1.0010820430818197
SG,17,96,ok,NA,1.0027858262526768
NG,17,97,ok,NA,1.0002891972896706
SG,17,97,ok,NA,1.014054545006194
NG,17,98,ok,NA,1.0008225766135563
SG,17,98,ok,NA,1.0044672434153126
NG,17,99,ok,NA,1.0008887541595446
SG,17,99,ok,NA,1.0009594011843814
NG,17,100,ok,NA,1.0011843830132077
SG,17,100,ok,NA,1.0092204373963252
NG,17,101,ok,NA,1.0003987123043514
SG,17,101,ok,NA,1.0036303303932235
NG,17,102,ok,NA,1.0002704273348542
SG,17,102,ok,NA,1.0230780420446222
NG,17,103,ok,NA,1.0007294138164757
SG,17,103,ok,NA,1.0037823664913061
NG,17,104,ok,NA,1.0017721884058743
SG,17,104,ok,NA,1.0023163007215852
NG,17,105,ok,NA,1.0008064417701634
SG,17,105,ok,NA,1.0043514825480364
NG,17,106,ok,NA,1.000530253327554
SG,17,106,ok,NA,1.0050882448437688
NG,17,107,ok,NA,1.0015142753327542
SG,17,107,ok,NA,1.0070067185172733
NG,17,108,ok,NA,1.0006124823413476
SG,17,108,ok,NA,1.0128540849457215
NG,17,109,ok,NA,1.001602337655067
SG,17,109,ok,NA,1.0055935866328327
NG,17,110,ok,NA,1.0009919094125856
SG,17,110,ok,NA,1.001607295235197
NG,17,111,ok,NA,1.0004813409904305
SG,17,111,ok,NA,1.0006533923571939
NG,17,112,ok,NA,1.001836351388407
SG,17,112,ok,NA,1.0056369184243936
NG,17,113,ok,NA,1.0006842757848995
SG,17,113,ok,NA,1.0034703236834372
NG,17,114,ok,NA,1.0002588063506797
SG,17,114,ok,NA,1.000708393335403
NG,17,115,ok,NA,1.0006056472106313
SG,17,115,ok,NA,1.0013796418323824
NG,17,116,ok,NA,1.0011858433069343
SG,17,116,ok,NA,1.0127416248921348
NG,17,117,ok,NA,1.0003110959103663
SG,17,117,ok,NA,1.005367874275713
NG,17,118,ok,NA,1.0017057210641347
SG,17,118,ok,NA,1.0077594058349268
NG,17,119,ok,NA,1.0009277684803886
SG,17,119,ok,NA,1.0021976388523637
NG,17,120,ok,NA,1.001042867185321
SG,17,120,ok,NA,1.003040099032497
NG,17,121,ok,NA,1.0009001171715213
SG,17,121,ok,NA,1.008908187993205
NG,17,122,ok,NA,1.000813622787352
SG,17,122,ok,NA,1.0066663365601038
NG,17,123,ok,NA,1.0006034289133443
SG,17,123,ok,NA,1.007376118775586
NG,17,124,ok,NA,1.000655190880319
SG,17,124,ok,NA,1.0098410631086385
NG,17,125,ok,NA,1.0007768868927627
SG,17,125,ok,NA,1.0070370730348248
NG,17,126,ok,NA,1.0016102121800214
SG,17,126,ok,NA,1.0046429074560836
NG,17,127,ok,NA,1.0011735091288756
SG,17,127,ok,NA,1.0100756434736966
NG,17,128,ok,NA,1.0018562371539261
SG,17,128,ok,NA,1.0025338382794486
NG,17,129,ok,NA,1.0007299417509765
SG,17,129,ok,NA,1.001524911084004
NG,17,130,ok,NA,1.0003124260840826
SG,17,130,ok,NA,1.0047810298357716
NG,17,131,ok,NA,1.0005671323160181
SG,17,131,ok,NA,1.000958404627652
NG,17,132,ok,NA,1.0007566458486983
SG,17,132,ok,NA,1.005458440560086
NG,17,133,ok,NA,1.0007340711703667
SG,17,133,ok,NA,1.0011539420959699
NG,17,134,ok,NA,1.0012018883370246
SG,17,134,ok,NA,1.002427227013873
NG,17,135,ok,NA,1.000877839356553
SG,17,135,ok,NA,1.0065960659222437
NG,17,136,ok,NA,1.000457219056214
SG,17,136,ok,NA,1.0079806700173075
NG,17,137,ok,NA,1.000781058444846
SG,17,137,ok,NA,1.004890235790008
NG,17,138,ok,NA,1.0005112453402454
SG,17,138,ok,NA,1.0083166811870914
NG,17,139,ok,NA,1.0005893277641886
SG,17,139,ok,NA,1.0025123580891813
NG,17,140,ok,NA,1.0006920196781959
SG,17,140,ok,NA,1.007404731229621
NG,17,141,ok,NA,1.0006042029730349
SG,17,141,ok,NA,1.0033939438697683
NG,17,142,ok,NA,1.0005841630216534
SG,17,142,ok,NA,1.008879822353065
NG,17,143,ok,NA,1.0005118097778207
SG,17,143,ok,NA,1.0008766535693172
NG,17,144,ok,NA,1.0014309964825798
SG,17,144,ok,NA,1.0059941140551076
NG,17,145,ok,NA,1.0012041525364053
SG,17,145,ok,NA,1.0094670942526804
NG,17,146,ok,NA,1.0006781134591893
SG,17,146,ok,NA,1.0045163477785781
NG,17,147,ok,NA,1.0008695355885249
SG,17,147,ok,NA,1.00577642349385
NG,17,148,ok,NA,1.0008235499813334
SG,17,148,ok,NA,1.0039304824467685
NG,17,149,ok,NA,1.001216597289547
SG,17,149,ok,NA,1.0143880841647899
NG,17,150,ok,NA,1.0003525278651113
SG,17,150,ok,NA,1.0017179853818778
NG,17,151,ok,NA,1.0015939817364465
SG,17,151,ok,NA,1.0116444660742547
NG,17,152,ok,NA,1.0006764151669625
SG,17,152,ok,NA,1.0063253623289816
NG,17,153,ok,NA,1.0007373123173853
SG,17,153,ok,NA,1.004030710939971
NG,17,154,ok,NA,1.0012859250235224
SG,17,154,ok,NA,1.0178512533275648
NG,17,155,ok,NA,1.0012867664786456
SG,17,155,ok,NA,1.0046155267667414
NG,17,156,ok,NA,1.0010085510297262
SG,17,156,ok,NA,1.001017904462227
NG,17,157,ok,NA,1.00123191463793
SG,17,157,ok,NA,1.004671083919507
NG,17,158,ok,NA,1.0008738666871948
SG,17,158,ok,NA,1.006203508756841
NG,17,159,ok,NA,1.0022597788325163
SG,17,159,ok,NA,1.0088967076097457
NG,17,160,ok,NA,1.0021653250843465
SG,17,160,ok,NA,1.0020117428145694
NG,17,161,ok,NA,1.0003454131778358
SG,17,161,ok,NA,1.003846287775967
NG,17,162,ok,NA,1.000255382850081
SG,17,162,ok,NA,1.0019159127562107
NG,17,163,ok,NA,1.00112539408058
SG,17,163,ok,NA,1.003895955476343
NG,17,164,ok,NA,1.000653161192596
SG,17,164,ok,NA,1.0039981235657816
NG,17,165,ok,NA,1.000433353006634
SG,17,165,ok,NA,1.0036103147949564
NG,17,166,ok,NA,1.0013484038849054
SG,17,166,ok,NA,1.0033208792101278
NG,17,167,ok,NA,1.0007183205717012
SG,17,167,ok,NA,1.0042115682244028
NG,17,168,ok,NA,1.000642053196483
SG,17,168,ok,NA,1.0055504434907114
NG,17,169,ok,NA,1.0013108773571882
SG,17,169,ok,NA,1.0007693736468783
NG,17,170,ok,NA,1.0008482788459965
SG,17,170,ok,NA,1.0083059100645289
NG,17,171,ok,NA,1.0007085066847277
SG,17,171,ok,NA,1.0054307398490723
NG,17,172,ok,NA,1.0005898248513865
SG,17,172,ok,NA,1.0044435585497242
NG,17,173,ok,NA,1.0005343360813082
SG,17,173,ok,NA,1.0030594264852382
NG,17,174,ok,NA,1.0021775598221616
SG,17,174,ok,NA,1.0034694410789566
NG,17,175,ok,NA,1.0013988146605275
SG,17,175,ok,NA,1.00418668548332
NG,17,176,ok,NA,1.0001913303132657
SG,17,176,ok,NA,1.0052646125040219
NG,17,177,ok,NA,1.0005859327673898
SG,17,177,ok,NA,1.0037765144063973
NG,17,178,ok,NA,1.0008107984810026
SG,17,178,ok,NA,1.0019275016207023
NG,17,179,ok,NA,1.0002666076348674
SG,17,179,ok,NA,1.0031246448176954
NG,17,180,ok,NA,1.000607704776905
SG,17,180,ok,NA,1.0042046691567528
NG,17,181,ok,NA,1.0003731727808136
SG,17,181,ok,NA,1.0044601019002084
NG,17,182,ok,NA,1.0015692682971242
SG,17,182,ok,NA,1.0025491231809016
NG,17,183,ok,NA,1.0019053654897034
SG,17,183,ok,NA,1.0084596206681844
NG,17,184,ok,NA,1.0014611085912386
SG,17,184,ok,NA,1.0027889006675388
NG,17,185,ok,NA,1.000386105993501
SG,17,185,ok,NA,1.0009610584826494
NG,17,186,ok,NA,1.0003936236703375
SG,17,186,ok,NA,1.0033660611712514
NG,17,187,ok,NA,1.0012172609107814
SG,17,187,ok,NA,1.0094531180202906
NG,17,188,ok,NA,1.000202531417123
SG,17,188,ok,NA,1.002641349977733
NG,17,189,ok,NA,1.0015051992338284
SG,17,189,ok,NA,1.007905220670159
NG,17,190,ok,NA,1.0011174544655799
SG,17,190,ok,NA,1.0029958175725324
NG,17,191,ok,NA,1.0007433212344934
SG,17,191,ok,NA,1.0014690794182683
NG,17,192,ok,NA,1.0015267298637716
SG,17,192,ok,NA,1.0017588845180456
NG,17,193,ok,NA,1.001146561765906
SG,17,193,ok,NA,1.0131803627140925
NG,17,194,ok,NA,1.0010303567210288
SG,17,194,ok,NA,1.0029758023221627
NG,17,195,ok,NA,1.0004336811338241
SG,17,195,ok,NA,1.0026967182746496
NG,17,196,ok,NA,1.0012782039893537
SG,17,196,ok,NA,1.015343978435856
NG,17,197,ok,NA,1.0006847594730452
SG,17,197,ok,NA,1.0009027611163843
NG,17,198,ok,NA,1.0014701673530129
SG,17,198,ok,NA,1.0019237690983325
NG,17,199,ok,NA,1.00097171131744
SG,17,199,ok,NA,1.0032171966005357
NG,17,200,ok,NA,1.001467314772779
SG,17,200,ok,NA,1.0012995465795762
NG,18,1,ok,NA,1.0005737752783748
SG,18,1,ok,NA,1.0126802975554223
NG,18,2,ok,NA,1.0000727669125435
SG,18,2,ok,NA,1.0156865392444792
NG,18,3,ok,NA,1.0009751760203955
SG,18,3,ok,NA,1.0018552648831696
NG,18,4,ok,NA,1.000172149040151
SG,18,4,ok,NA,1.0007132709724653
NG,18,5,ok,NA,1.0009046578970076
SG,18,5,ok,NA,1.001810080302492
NG,18,6,ok,NA,1.0004782976234798
SG,18,6,ok,NA,1.014531239950922
NG,18,7,ok,NA,1.000374009564123
SG,18,7,ok,NA,1.0018751976075375
NG,18,8,ok,NA,1.0008750576132677
SG,18,8,ok,NA,1.0030039288530874
NG,18,9,ok,NA,1.0012318269195724
SG,18,9,ok,NA,1.0061641892662032
NG,18,10,ok,NA,1.000488098729646
SG,18,10,ok,NA,1.004057645208781
NG,18,11,ok,NA,1.000568664880921
SG,18,11,ok,NA,1.0014429744712754
NG,18,12,ok,NA,1.0000957756933906
SG,18,12,ok,NA,1.0019289180983517
NG,18,13,ok,NA,1.000288744688281
SG,18,13,ok,NA,1.00650750480321
NG,18,14,ok,NA,1.0010076472436844
SG,18,14,ok,NA,1.016269777976748
NG,18,15,ok,NA,1.0004589882530122
SG,18,15,ok,NA,1.009200377859592
NG,18,16,ok,NA,1.00007940586746
SG,18,16,ok,NA,1.0035204370321633
NG,18,17,ok,NA,1.0015002060745308
SG,18,17,ok,NA,1.0013943239826
NG,18,18,ok,NA,1.0007634031647035
SG,18,18,ok,NA,1.0018177288659342
NG,18,19,ok,NA,1.000269643540647
SG,18,19,ok,NA,1.0294850961086863
NG,18,20,ok,NA,1.000347638220986
SG,18,20,ok,NA,1.0042887215900052
NG,18,21,ok,NA,1.0005439469570565
SG,18,21,ok,NA,1.0033413581038457
NG,18,22,ok,NA,1.0006339177607366
SG,18,22,ok,NA,1.0025342846644807
NG,18,23,ok,NA,1.00065020131979
SG,18,23,ok,NA,1.0040201377993767
NG,18,24,ok,NA,1.0004031980506667
SG,18,24,ok,NA,1.0015898957487017
NG,18,25,ok,NA,1.0007309686569448
SG,18,25,ok,NA,1.006471274205067
NG,18,26,ok,NA,1.0008493510297267
SG,18,26,ok,NA,1.0035821836537866
NG,18,27,ok,NA,1.000378663415425
SG,18,27,ok,NA,1.0286000970932685
NG,18,28,ok,NA,1.001854977127918
SG,18,28,ok,NA,1.0021390090138902
NG,18,29,ok,NA,1.0004291114247075
SG,18,29,ok,NA,1.0055443413403056
NG,18,30,ok,NA,1.0012126564003452
SG,18,30,ok,NA,1.0823861509687425
NG,18,31,ok,NA,1.000587962273182
SG,18,31,ok,NA,1.0698295890450653
NG,18,32,ok,NA,1.0006847219531028
SG,18,32,ok,NA,1.0376210068368084
NG,18,33,ok,NA,1.0007762940427438
SG,18,33,ok,NA,1.0067386505521458
NG,18,34,ok,NA,1.0001492965811152
SG,18,34,ok,NA,1.00157271270678
NG,18,35,ok,NA,1.0008625912560218
SG,18,35,ok,NA,1.0030941494364234
NG,18,36,ok,NA,1.0007337179752376
SG,18,36,ok,NA,1.0038863600774734
NG,18,37,ok,NA,1.0005197843357565
SG,18,37,ok,NA,1.0635004052243036
NG,18,38,ok,NA,1.0006679311153517
SG,18,38,ok,NA,1.0037989133668
NG,18,39,ok,NA,1.0014859993495868
SG,18,39,ok,NA,1.00230024379827
NG,18,40,ok,NA,1.0010105309370896
SG,18,40,ok,NA,1.0018901042561228
NG,18,41,ok,NA,1.0004742774947082
SG,18,41,ok,NA,1.0059041690139667
