condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat,N_expected,N_ok,N_missing_fit,N_not_ok,prop_ok
32,SG,alpha[1],200,200,6.370794002190683,0.7078660002434093,0.495,4.628595965562505,2.5800538880147297,2.0485420775477756,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,alpha[2],200,200,6.254560401179867,0.6949511556866518,0.48,4.544383432838721,2.8900507281424597,1.6543327046962615,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,mu[1],200,200,-0.010346603928122698,-0.010346603928122698,0.95,0.14185907434038678,0.1440906252305895,-0.002231550890202716,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,mu[2],200,200,0.002300513844510525,0.002300513844510525,0.935,0.13962140252974783,0.1558835489261964,-0.016262146396448574,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,omega[1],200,200,-0.4152041042401611,-0.25294889794606634,0.655,0.2203533702060146,0.18236928872463998,0.03798408148137461,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,omega[2],200,200,-0.42349275678912907,-0.25799847598806613,0.59,0.2127095654276187,0.2075956445426958,0.005113920884922907,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,phi11,200,200,-0.05715978633492297,-0.14289946583730742,0.965,0.13976161849880248,0.12170806380376344,0.01805355469503904,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,phi12,200,200,-0.014923009988883195,-0.14923009988883196,0.965,0.1415076080119358,0.13828712540413257,0.003220482607803221,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,phi21,200,200,-0.0174386143415393,-0.174386143415393,0.965,0.13668515260860956,0.13111697502342476,0.005568177585184797,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,phi22,200,200,-0.06371779587278742,-0.15929448968196852,0.965,0.13798348737949728,0.1236563190493161,0.01432716833018119,NA,NA,1.0043901299836706,200,200,0,0,1
32,SG,rho,200,200,-0.06645621078192701,-0.13291242156385402,0.91,0.1113119740109333,0.1169664780880051,-0.005654504077071798,NA,NA,1.0043901299836706,200,200,0,0,1
33,NG,mu[1],200,200,0.0074559470865664754,0.0074559470865664754,0.9,0.1477909060486381,0.16467338774803153,-0.016882481699393437,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,mu[2],200,200,0.01624791744939071,0.01624791744939071,0.925,0.14536118338516227,0.1432114051532124,0.002149778231949867,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,phi11,200,200,-0.06516949146538836,-0.1629237286634709,0.98,0.14597832569954206,0.12336550492418287,0.022612820775359185,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,phi12,200,200,-0.005129314481354297,-0.051293144813542954,0.96,0.15294649315661663,0.1318203059847968,0.021126187171819827,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,phi21,200,200,-0.02104837453103589,-0.21048374531035888,0.96,0.14886995702167286,0.12814734206463455,0.02072261495703831,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,phi22,200,200,-0.06228125377521681,-0.155703134438042,0.98,0.14712868195756704,0.1149173938615083,0.032211288096058735,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,rho,200,200,-0.11326729722345576,-0.2265345944469115,0.75,0.11626216953177322,0.16165131257176624,-0.045389143039993016,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,sigma[1],200,200,-0.007862181719725173,-0.007862181719725173,0.585,0.10301149843187415,0.25511966419054916,-0.152108165758675,NA,NA,1.0009677511055757,200,200,0,0,1
33,NG,sigma[2],200,200,-0.023965660715933257,-0.023965660715933257,0.575,0.10123284388933981,0.2392556183329856,-0.13802277444364577,NA,NA,1.0009677511055757,200,200,0,0,1
33,SG,alpha[1],200,0,NA,NA,NA,50.631040054515935,10.840898396176602,39.79014165833934,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,alpha[2],200,0,NA,NA,NA,50.61927777751295,13.303892739511708,37.31538503800124,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,mu[1],200,200,-0.22361222716485235,-0.22361222716485235,0.465,0.11177060767445633,0.21508718725450296,-0.10331657958004663,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,mu[2],200,200,-0.2099367460363361,-0.2099367460363361,0.505,0.10961947453060414,0.19587366309349705,-0.08625418856289291,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,omega[1],200,0,NA,NA,NA,0.1366846211612634,0.2865702319510255,-0.1498856107897621,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,omega[2],200,0,NA,NA,NA,0.13436362477930394,0.2647868147580102,-0.13042318997870625,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,phi11,200,200,-0.02441349398450343,-0.06103373496125858,1,0.06266399264409099,0.033482472017951945,0.029181520626139046,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,phi12,200,200,-0.009900568764360632,-0.09900568764360632,1,0.06253987154773595,0.032884627024039687,0.029655244523696264,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,phi21,200,200,-0.011761633712523594,-0.11761633712523595,1,0.06164134384439814,0.03583422180143122,0.025807122042966923,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,phi22,200,200,-0.02320102507825433,-0.05800256269563583,1,0.0624974314425606,0.03166801248203648,0.030829418960524116,NA,NA,1.0094541927271965,200,200,0,0,1
33,SG,rho,200,200,-0.11142820762999794,-0.2228564152599959,0.73,0.09270206042583468,0.11355886408975413,-0.020856803663919454,NA,NA,1.0094541927271965,200,200,0,0,1
34,NG,mu[1],200,200,-0.0061544515182137246,-0.0061544515182137246,0.935,0.15075010258177762,0.16632537458219215,-0.01557527200041453,NA,NA,1.0010222133505637,200,200,0,0,1
34,NG,mu[2],200,200,-0.009028976181628075,-0.009028976181628075,0.905,0.14650390435566207,0.18405425790628063,-0.03755035355061856,NA,NA,1.0010222133505637,200,200,0,0,1
34,NG,phi11,200,200,-0.06055400516448027,-0.15138501291120066,0.965,0.14767967385017527,0.1329159674875132,0.014763706362662082,NA,NA,1.0010222133505637,200,200,0,0,1
